number,state,created_at,merged_at,closed_at,title
1410,closed,2020-01-21 15:33:00+00:00,2020-01-23 23:07:38+00:00,2020-01-23 23:07:38+00:00,Update bundle_ru.properties (Underflow gate translation and unit correction)
1408,closed,2020-01-21 15:12:41+00:00,,2020-01-22 04:35:49+00:00,Update bundle_ru.properties
1407,closed,2020-01-21 11:48:36+00:00,,2020-01-23 19:47:07+00:00,Fixed BlockBuildEndEvent sometimes not firing in multiplayer
1406,closed,2020-01-20 22:05:27+00:00,,2020-01-23 19:53:43+00:00,Font
1399,closed,2020-01-19 21:42:04+00:00,,2020-01-24 15:05:03+00:00,If construction was simplified.
1398,closed,2020-01-19 19:24:25+00:00,,2020-03-26 22:29:41+00:00,[quality of life] mechpad checkpointing
1396,closed,2020-01-19 12:40:10+00:00,2020-01-24 15:09:49+00:00,2020-01-24 15:09:49+00:00,Update finnish language properties
1392,closed,2020-01-16 21:49:35+00:00,,2020-01-24 15:27:23+00:00,show mod name when placing a block
1390,closed,2020-01-15 22:25:30+00:00,,2020-01-19 17:13:12+00:00,Phase conveyors and conduits colored
1385,closed,2020-01-15 00:01:51+00:00,,2020-01-25 03:26:54+00:00,orange colour variance depending on power redo (done)
1384,closed,2020-01-14 23:55:28+00:00,,2020-01-14 23:57:28+00:00,Orange on batteries shade depending on power content
1383,closed,2020-01-14 22:04:55+00:00,2020-01-24 16:12:41+00:00,2020-01-24 16:12:41+00:00,Czech translation for Android and Steam + continuous updates
1382,closed,2020-01-14 21:04:38+00:00,2020-01-24 16:11:32+00:00,2020-01-24 16:11:32+00:00,Android and Steam language support pt-PT
1381,closed,2020-01-14 15:47:44+00:00,2020-04-28 18:16:41+00:00,2020-04-28 18:16:41+00:00,Update(Not complete yet)
1380,closed,2020-01-14 13:21:34+00:00,,2020-03-28 03:31:15+00:00,edit fastlane
1379,closed,2020-01-14 13:19:41+00:00,2020-01-23 23:08:48+00:00,2020-01-23 23:08:48+00:00,Update bundle_ko.properties
1377,closed,2020-01-14 10:36:14+00:00,,2020-01-14 13:46:33+00:00,Catch-up with latest working Arc
1376,closed,2020-01-14 03:43:38+00:00,,2020-01-14 23:53:24+00:00,Orange on batteries change colour based on power contents
1375,closed,2020-01-14 00:13:11+00:00,,2020-01-14 00:31:39+00:00,There was a missing f
1370,closed,2020-01-13 08:52:44+00:00,,2020-01-21 15:25:27+00:00,update zh_CN translate
1368,closed,2020-01-13 07:06:36+00:00,2020-01-14 04:02:43+00:00,2020-01-14 04:02:43+00:00,Add Android zh-TW translations.
1365,closed,2020-01-13 03:02:23+00:00,,2020-01-13 20:54:53+00:00,batteries have glow based on power stored
1363,closed,2020-01-12 20:35:08+00:00,2020-01-24 16:12:34+00:00,2020-01-24 16:12:34+00:00,[WIP]Update bundle_uk_UA.properties
1359,closed,2020-01-11 16:39:54+00:00,,2020-01-11 17:44:20+00:00,Delete DS_Store
1356,closed,2020-01-11 13:04:09+00:00,,2020-01-11 15:42:23+00:00,Remove false description on Omega's armor
1354,closed,2020-01-11 11:43:17+00:00,2020-01-23 23:10:54+00:00,2020-01-23 23:10:54+00:00,RU updates
1352,closed,2020-01-10 20:31:16+00:00,2020-01-11 03:16:07+00:00,2020-01-11 03:16:07+00:00,Update bundle_es.properties (NEW!)
1351,closed,2020-01-10 19:47:29+00:00,2020-01-23 23:09:26+00:00,2020-01-23 23:09:26+00:00,Update bundle_pt_PT.properties
1350,closed,2020-01-10 17:39:01+00:00,,2020-01-10 17:59:54+00:00,[quality of life] visualize solar panel efficiency
1347,closed,2020-01-10 15:37:39+00:00,2020-01-10 16:17:49+00:00,2020-01-10 16:17:49+00:00,Added setting.bridgeopacity.name
1346,closed,2020-01-10 14:12:38+00:00,2020-01-23 23:09:33+00:00,2020-01-23 23:09:33+00:00,Update bundle_zh_TW.properties
1345,closed,2020-01-09 17:48:34+00:00,,2020-01-09 17:55:12+00:00,Delete DS_Store
1344,closed,2020-01-09 15:17:12+00:00,2020-01-14 21:00:52+00:00,2020-01-14 21:00:52+00:00,"Czech translation total revision DONE, please merge"
1343,closed,2020-01-08 22:18:52+00:00,2020-01-08 22:36:59+00:00,2020-01-08 22:36:59+00:00,typo
1341,closed,2020-01-08 17:55:48+00:00,2020-01-08 21:57:36+00:00,2020-01-08 21:57:37+00:00,Updated liquid void name and description
1339,closed,2020-01-08 17:08:35+00:00,2020-01-09 13:56:01+00:00,2020-01-09 13:56:01+00:00,Rename bundle_pt.properties to bundle_pt_PT.properties
1338,closed,2020-01-08 15:24:28+00:00,2020-01-08 15:28:29+00:00,2020-01-08 15:28:29+00:00,[quality of life] don't rebuild shock mines
1337,closed,2020-01-08 13:10:36+00:00,,2020-01-08 13:10:41+00:00,[milestone] leetspeak
1335,closed,2020-01-08 12:59:00+00:00,,2020-07-14 17:22:16+00:00,[texture] seamless solar panels
1334,closed,2020-01-07 19:33:23+00:00,2020-01-08 15:30:28+00:00,2020-01-08 15:30:28+00:00,Update bundle_pt.properties
1333,closed,2020-01-07 00:12:03+00:00,,2020-11-16 12:27:09+00:00,Authentication implementation for servers
1331,closed,2020-01-06 16:09:32+00:00,2020-01-06 16:32:19+00:00,2020-01-06 16:32:19+00:00,[quality of life] mass driver place range assist
1330,closed,2020-01-06 11:38:39+00:00,,2020-04-28 17:01:54+00:00,[drones] miner drone dropoff
1329,closed,2020-01-06 10:05:51+00:00,,2020-06-01 00:19:42+00:00,[6.0] conduit pump connection
1327,closed,2020-01-05 20:41:17+00:00,2020-01-05 22:41:42+00:00,2020-01-05 22:41:42+00:00,Update bundle_cs.properties
1326,closed,2020-01-05 14:14:08+00:00,,2020-07-14 02:25:02+00:00,[sandbox] ability to switch team
1324,closed,2020-01-05 13:53:50+00:00,2020-01-08 15:30:11+00:00,2020-01-08 15:30:11+00:00,Fix Steam Achievement italian translation error
1323,closed,2020-01-05 07:19:38+00:00,,2020-03-28 03:45:53+00:00,Rotatable Force Projectors
1316,closed,2020-01-04 11:14:30+00:00,2020-01-04 17:40:12+00:00,2020-01-04 17:40:12+00:00,Use current directory explicitly for bundle updator
1315,closed,2020-01-04 11:08:33+00:00,2020-01-08 15:52:43+00:00,2020-01-08 15:52:43+00:00,Update dutch localization
1314,closed,2020-01-04 10:37:35+00:00,,2020-04-28 17:35:50+00:00,Add preview outline for Force Projectors on hovering
1313,closed,2020-01-03 22:40:30+00:00,2020-01-04 05:32:04+00:00,2020-01-04 05:32:04+00:00,use findAll to iterate through mod content
1312,closed,2020-01-03 19:07:10+00:00,,2020-01-04 20:40:22+00:00,Make peoples are possible to alliance. Hex war related.
1311,closed,2020-01-03 15:42:08+00:00,2020-01-08 15:22:16+00:00,2020-01-08 15:22:16+00:00,Update the French translation
1309,closed,2020-01-03 04:00:07+00:00,2020-01-07 14:30:19+00:00,2020-01-07 14:30:19+00:00,let mechs override drawStats and do custom power cell stuff
1307,closed,2020-01-03 02:54:47+00:00,,2020-03-24 15:18:37+00:00,Made power nodes retain connections in schematics
1306,closed,2020-01-03 00:32:40+00:00,,2020-01-08 15:22:05+00:00,Update bundle_ru.properties
1305,closed,2020-01-01 17:09:25+00:00,,2020-03-26 16:30:00+00:00,Estimate and display conveyor resource flow
1303,closed,2020-01-01 08:01:33+00:00,2020-01-08 15:52:08+00:00,2020-01-08 15:52:08+00:00,Update bundle_zh_TW.properties
1302,closed,2020-01-01 04:55:00+00:00,2020-01-02 19:07:38+00:00,2020-01-02 19:07:38+00:00,Set primitive wrapping to false for scripts
1301,closed,2020-01-01 04:02:05+00:00,2020-01-04 17:15:43+00:00,2020-01-04 17:15:43+00:00,make turnCursor: false mechs not cross eyed
1300,closed,2020-01-01 03:59:05+00:00,,2020-01-01 04:55:59+00:00,let boolean and double be used by mods
1299,closed,2020-01-01 03:08:14+00:00,,2020-01-01 17:10:38+00:00,move download links higher in README.MD
1298,closed,2019-12-31 21:37:39+00:00,2020-01-08 15:52:20+00:00,2020-01-08 15:52:20+00:00,"Fix translation of ""silicon"" in fr_BE"
1297,closed,2019-12-31 18:29:34+00:00,2020-01-08 15:21:09+00:00,2020-01-08 15:21:09+00:00,Updated Italian translations
1296,closed,2019-12-31 17:14:19+00:00,,2020-07-14 15:12:14+00:00,Server Autosave Feature
1295,closed,2019-12-31 16:40:44+00:00,2020-01-08 15:20:57+00:00,2020-01-08 15:20:57+00:00,Updated some german translations
1294,closed,2019-12-31 14:08:59+00:00,,2020-03-02 16:59:59+00:00,[modding] unit power cell position
1293,closed,2019-12-31 13:21:21+00:00,2020-01-08 15:20:21+00:00,2020-01-08 15:20:21+00:00,Update bundle_tr.properties
1290,closed,2019-12-31 11:27:12+00:00,2020-01-04 17:39:58+00:00,2020-01-04 17:39:58+00:00,UX improvements for showTextInput
1288,closed,2019-12-31 03:40:49+00:00,2020-01-08 15:27:51+00:00,2020-01-08 15:27:51+00:00,Add zh-tw translations for Steam metadata.
1286,closed,2019-12-30 20:49:09+00:00,,2020-03-26 18:50:08+00:00,Display cumulative production speed of multiple blocks
1285,closed,2019-12-30 20:01:52+00:00,2019-12-31 04:03:47+00:00,2019-12-31 04:03:47+00:00,Update bundle_pl.properties
1284,closed,2019-12-30 17:31:18+00:00,2020-01-08 15:51:49+00:00,2020-01-08 15:51:49+00:00,"Revision of Czech translation [up to line 564]: consistency with English file, terms, grammar, semantics"
1283,closed,2019-12-30 16:42:46+00:00,2020-01-24 16:15:25+00:00,2020-01-24 16:15:25+00:00,Update description.txt
1282,closed,2019-12-30 16:36:42+00:00,2020-01-24 16:15:09+00:00,2020-01-24 16:15:09+00:00,Create title.txt
1281,closed,2019-12-30 15:59:15+00:00,2020-01-08 00:42:48+00:00,2020-01-08 00:42:48+00:00,Update bundle_pt_BR.properties
1280,closed,2019-12-30 13:56:58+00:00,,2019-12-30 17:26:31+00:00,Overall Czech translation improvement
1279,closed,2019-12-30 11:15:36+00:00,,2019-12-30 17:26:30+00:00,Overall improvement of Czech translation
1277,closed,2019-12-29 23:58:40+00:00,2020-01-08 15:21:22+00:00,2020-01-08 15:21:22+00:00,RU updates
1275,closed,2019-12-29 22:50:13+00:00,2019-12-29 23:50:59+00:00,2019-12-29 23:50:59+00:00,Update bundle_uk_UA.properties
1273,closed,2019-12-29 14:18:22+00:00,2019-12-29 23:52:44+00:00,2019-12-29 23:52:45+00:00,Updated bundle_pl.properties
1271,closed,2019-12-29 08:06:06+00:00,,2019-12-29 08:51:48+00:00,Add ServerLoaded event
1270,closed,2019-12-29 05:30:10+00:00,,2020-01-07 19:17:45+00:00,PlayerChatEvent change
1267,closed,2019-12-28 23:41:03+00:00,2019-12-29 23:52:06+00:00,2019-12-29 23:52:06+00:00,Update bundle_cs.properties
1265,closed,2019-12-28 16:10:20+00:00,,2019-12-28 19:24:43+00:00,web move dialog
1263,closed,2019-12-28 15:40:10+00:00,2019-12-29 23:51:59+00:00,2019-12-29 23:51:59+00:00,Update bundle_zh_TW.properties
1262,closed,2019-12-28 07:11:35+00:00,2019-12-28 16:21:56+00:00,2019-12-28 16:21:56+00:00,Update bundle_ko.properties
1261,closed,2019-12-28 02:48:19+00:00,,2019-12-28 16:21:14+00:00,check if Votekick's voteRequired has been reached every vote
1260,closed,2019-12-27 20:01:01+00:00,2020-04-25 00:18:53+00:00,2020-04-25 00:18:53+00:00,[conveyor] plastanium
1258,closed,2019-12-25 15:32:02+00:00,,2019-12-28 15:36:15+00:00,Update bundle_zh_TW.properties
1257,closed,2019-12-25 14:33:40+00:00,,2019-12-28 07:09:56+00:00,Update bundle_ko.properties
1256,closed,2019-12-24 20:06:24+00:00,,2019-12-28 22:43:39+00:00,"Add ""Reload Mods"" button to Mods dialog."
1255,closed,2019-12-24 20:04:59+00:00,,2019-12-24 20:05:52+00:00,"Add ""Reload Mods"" button to mods dialog."
1253,closed,2019-12-23 23:33:08+00:00,2019-12-29 23:51:53+00:00,2019-12-29 23:51:53+00:00,Update bundle_pt_BR.properties
1252,closed,2019-12-23 16:51:30+00:00,2019-12-24 05:32:05+00:00,2019-12-24 05:32:05+00:00,[texture] unify inverted sorter's arrow colors with that of the unloader
1250,closed,2019-12-22 13:26:44+00:00,2019-12-22 17:01:42+00:00,2019-12-22 17:01:42+00:00,Added Chinese translator to the list
1249,closed,2019-12-21 16:12:12+00:00,,2020-01-08 23:09:23+00:00,[chat] dynamic team color
1248,closed,2019-12-21 15:37:51+00:00,,2020-03-26 21:28:55+00:00,[rules] custom mech
1246,closed,2019-12-21 15:15:17+00:00,,2019-12-22 10:32:19+00:00,Let version string be translatable.
1245,closed,2019-12-21 12:39:55+00:00,,2020-01-09 18:10:16+00:00,[drone] firefighter
1244,closed,2019-12-21 09:41:13+00:00,,2020-03-26 22:05:32+00:00,[multiplayer] techtree
1243,closed,2019-12-21 09:14:41+00:00,,2019-12-22 05:12:45+00:00,fix my scientific innacuracy
1242,closed,2019-12-21 08:40:50+00:00,,2020-01-08 16:19:30+00:00,[code] remove duplicate condition from if in launchpad
1241,closed,2019-12-21 07:19:47+00:00,,2020-03-27 20:16:29+00:00,[power] small armored node
1240,closed,2019-12-20 20:07:36+00:00,2019-12-29 23:51:45+00:00,2019-12-29 23:51:45+00:00,Update bundle_it.properties
1239,closed,2019-12-20 13:02:14+00:00,,2020-03-02 19:55:41+00:00,[server] uuid security level
1236,closed,2019-12-19 23:25:26+00:00,2019-12-20 00:23:33+00:00,2019-12-20 00:23:33+00:00,Fix chat scroll
1235,closed,2019-12-19 23:15:51+00:00,,2019-12-19 23:23:42+00:00,Fix chat scroll
1234,closed,2019-12-19 19:50:07+00:00,2019-12-20 00:33:24+00:00,2019-12-20 00:33:24+00:00,"Added Feathub to the ""About"" tab"
1232,closed,2019-12-19 00:25:57+00:00,2019-12-29 23:51:38+00:00,2019-12-29 23:51:38+00:00,Update bundle_pt_BR.properties
1229,closed,2019-12-18 15:41:19+00:00,2019-12-29 23:55:52+00:00,2019-12-29 23:55:52+00:00,Full SPA translation for Steam (Achievements included)
1228,closed,2019-12-18 14:18:50+00:00,2019-12-22 16:21:26+00:00,2019-12-22 16:21:26+00:00,Spanish Translation for Google Play Store
1227,closed,2019-12-18 13:13:13+00:00,2019-12-22 16:20:59+00:00,2019-12-22 16:20:59+00:00,Updated Spanish translation
1226,closed,2019-12-18 12:48:08+00:00,2019-12-22 16:13:39+00:00,2019-12-22 16:13:39+00:00,Update german language bundle
1225,closed,2019-12-18 10:21:38+00:00,2019-12-22 17:01:04+00:00,2019-12-22 17:01:04+00:00,RU updates
1222,closed,2019-12-17 00:16:13+00:00,2019-12-29 23:51:30+00:00,2019-12-29 23:51:31+00:00,Make translation better
1221,closed,2019-12-16 18:56:37+00:00,2019-12-16 18:59:00+00:00,2019-12-16 18:59:00+00:00,'arilleryPlastic' -> 'artilleryPlastic'
1220,closed,2019-12-16 18:11:43+00:00,2019-12-29 23:51:23+00:00,2019-12-29 23:51:23+00:00,[WIP]Update bundle_uk_UA.properties
1218,closed,2019-12-15 22:33:19+00:00,2019-12-15 23:38:09+00:00,2019-12-15 23:38:09+00:00,Prevent right-click from deconstructing when schematic is selected
1217,closed,2019-12-15 20:45:41+00:00,,2020-07-14 14:27:01+00:00,Second-tier illuminator
1216,closed,2019-12-15 11:22:28+00:00,,2020-03-27 20:11:54+00:00,Update bundle_nl.properties
1211,closed,2019-12-13 15:28:36+00:00,2019-12-22 17:01:27+00:00,2019-12-22 17:01:27+00:00,Update bundle_zh_TW.properties
1210,closed,2019-12-13 14:58:13+00:00,2020-01-08 16:05:07+00:00,2020-01-08 16:05:07+00:00,Liquid void
1209,closed,2019-12-13 00:12:29+00:00,,2019-12-28 07:07:41+00:00,Update bundle_ko.properties
1208,closed,2019-12-12 22:58:45+00:00,2019-12-12 23:33:20+00:00,2019-12-12 23:33:20+00:00,Update MessageBlock.java
1207,closed,2019-12-12 21:17:08+00:00,2019-12-12 21:31:05+00:00,2019-12-12 21:31:05+00:00,1 new line
1206,closed,2019-12-12 20:39:36+00:00,2019-12-12 23:35:30+00:00,2019-12-12 23:35:30+00:00,"Make scroll zoom by default, remove zoom hold keybind"
1205,closed,2019-12-12 20:39:14+00:00,2019-12-12 21:07:06+00:00,2019-12-12 21:07:06+00:00,True Ukrainian translation
1204,closed,2019-12-12 20:38:08+00:00,2019-12-12 21:07:29+00:00,2019-12-12 21:07:29+00:00,Ukrainian translation.
1202,closed,2019-12-12 12:49:00+00:00,2019-12-12 14:30:19+00:00,2019-12-12 14:30:19+00:00,Update bundle_ko.properties
1201,closed,2019-12-12 10:14:43+00:00,,2019-12-12 20:28:51+00:00,Handle missing locale keys for link descriptions
1199,closed,2019-12-11 18:59:38+00:00,,2019-12-11 19:13:45+00:00,Fixed ore texture names
1197,closed,2019-12-11 16:07:20+00:00,,2020-03-28 11:24:50+00:00,Fix and add some French translations
1196,closed,2019-12-11 13:21:45+00:00,2019-12-11 15:17:28+00:00,2019-12-11 15:17:28+00:00,"""artlleryIncendiary"" -> ""artilleryIncendiary"""
1195,closed,2019-12-11 12:30:44+00:00,,2020-01-23 22:13:30+00:00,Update and rename core/assets/bundles/bundle_cs.properties to  jádro/…
1194,closed,2019-12-11 12:04:33+00:00,2019-12-11 19:24:07+00:00,2019-12-11 19:24:07+00:00,Update bundle_nl_BE.properties
1193,closed,2019-12-11 12:03:27+00:00,,2019-12-11 12:03:33+00:00,🛎 You must construct additional pylons!
1192,closed,2019-12-11 05:42:52+00:00,2019-12-11 15:51:34+00:00,2019-12-11 15:51:34+00:00,Update bundle_cs.properties
1191,closed,2019-12-11 01:12:21+00:00,,2020-05-04 20:02:03+00:00,Surge Capacitor (higher tier battery)
1190,closed,2019-12-10 12:11:44+00:00,2019-12-11 19:24:16+00:00,2019-12-11 19:24:16+00:00,Update bundle_zh_TW.properties
1189,closed,2019-12-10 10:49:17+00:00,,2020-01-23 22:16:37+00:00,Add Ability to choose what resource is mined
1187,closed,2019-12-10 01:25:50+00:00,2019-12-11 19:24:25+00:00,2019-12-11 19:24:25+00:00,Update bundle_ko.properties
1183,closed,2019-12-08 14:49:53+00:00,2019-12-11 19:24:37+00:00,2019-12-11 19:24:37+00:00,Update bundle_it.properties
1181,closed,2019-12-07 19:45:49+00:00,2019-12-07 20:25:38+00:00,2019-12-07 20:25:38+00:00,Add 1 plastanium to armored conduits recipe
1180,closed,2019-12-07 14:16:35+00:00,,2019-12-11 11:37:30+00:00,[Unfinished] nl_be locale
1175,closed,2019-12-06 21:15:16+00:00,,2019-12-06 21:39:57+00:00,add liquid-distributor block
1172,closed,2019-12-06 15:02:38+00:00,2019-12-07 22:39:35+00:00,2019-12-07 22:39:35+00:00,RU updates
1171,closed,2019-12-06 11:55:20+00:00,,2020-03-26 19:22:22+00:00,[WIP] Add bundle_lt.properties Lithuanian translation
1167,closed,2019-12-05 17:04:41+00:00,,2020-07-14 02:38:12+00:00,Create bundle_zh_HK.properties
1166,closed,2019-12-05 16:38:23+00:00,,2019-12-05 16:48:08+00:00,Create bundle_zh_HK.properties
1165,closed,2019-12-05 15:43:17+00:00,,2019-12-10 12:35:46+00:00,Update bundle_zh_TW.properties
1164,closed,2019-12-05 14:46:29+00:00,2019-12-05 15:01:48+00:00,2019-12-05 15:01:48+00:00,Correct description falsely stating attack mode has no waves
1163,closed,2019-12-05 09:20:40+00:00,2019-12-07 16:10:59+00:00,2019-12-07 16:10:59+00:00,Respect insulated blocks when toggeling a powernode
1162,closed,2019-12-05 02:48:33+00:00,2019-12-05 02:54:51+00:00,2019-12-05 02:54:51+00:00,Fix builderID remaining -1 for Call.onDeconstructFinish
1161,closed,2019-12-05 01:03:34+00:00,2019-12-05 01:05:02+00:00,2019-12-05 01:05:02+00:00,Add gradle property jvmArgs
1158,closed,2019-12-04 10:57:17+00:00,,2020-03-26 19:13:45+00:00,💰Upgrade bannedblocks to allowance
1156,closed,2019-12-03 22:24:26+00:00,2019-12-12 20:34:44+00:00,2019-12-12 20:34:44+00:00,add and fix some German translations
1150,closed,2019-12-01 18:31:14+00:00,,2020-03-26 19:20:46+00:00,Editor: protect blocks from being changed by players (e.g. item sources)
1149,closed,2019-12-01 15:53:16+00:00,2019-12-12 20:34:07+00:00,2019-12-12 20:34:07+00:00,Update the French Translation
1146,closed,2019-11-30 14:44:17+00:00,,2019-11-30 14:44:21+00:00,🐝 Movable cores 🐦
1145,closed,2019-11-30 00:32:40+00:00,2019-12-01 05:25:16+00:00,2019-12-01 05:25:16+00:00,Present the file sharing on iPad in a popover - and prevent the crash.
1144,closed,2019-11-29 18:17:21+00:00,2019-12-01 05:04:36+00:00,2019-12-01 05:04:36+00:00,Ukrainian translation
1142,closed,2019-11-28 22:25:17+00:00,2019-12-01 05:04:44+00:00,2019-12-01 05:04:44+00:00,Added polish translation for google play
1141,closed,2019-11-28 19:23:12+00:00,,2019-11-28 19:23:17+00:00,🎄 Festive mode
1140,closed,2019-11-28 19:08:45+00:00,,2019-12-23 03:16:55+00:00,🎇 Observer mech
1139,closed,2019-11-28 18:59:36+00:00,,2020-01-20 23:54:58+00:00,Add Inverted Overflow Gate
1137,closed,2019-11-27 18:36:11+00:00,,2019-12-12 21:33:59+00:00,Conservative Generators
1136,closed,2019-11-27 06:57:05+00:00,2020-01-08 16:08:38+00:00,2020-01-08 16:08:38+00:00,Adding the feature to switch doors using a logic controller
1133,closed,2019-11-26 12:00:13+00:00,2019-12-01 05:10:52+00:00,2019-12-01 05:10:52+00:00,Update bundle_zh_TW.properties
1132,closed,2019-11-26 01:28:35+00:00,2019-11-26 01:48:53+00:00,2019-11-26 01:48:53+00:00,adding millions & thousands localisation
1131,closed,2019-11-25 13:33:54+00:00,2019-11-25 19:48:25+00:00,2019-11-25 19:48:25+00:00,Update bundle_zh_TW.properties
1129,closed,2019-11-25 08:49:25+00:00,,2020-03-24 16:03:08+00:00,⌛️ Factorio flavoured bottleneck
1128,closed,2019-11-24 18:13:47+00:00,2019-12-01 05:08:41+00:00,2019-12-01 05:08:41+00:00,Update bundle_pt_BR.properties
1127,closed,2019-11-24 15:11:34+00:00,,2019-11-24 17:58:41+00:00,Update bundle_pt_BR.properties
1126,closed,2019-11-24 12:08:12+00:00,,2020-03-27 13:32:02+00:00,Calculate powerbalance before batteries interfere
1125,closed,2019-11-24 09:48:22+00:00,,2020-03-27 13:37:51+00:00,Filipino (Tagalog)
1124,closed,2019-11-24 05:26:38+00:00,2019-11-24 06:35:17+00:00,2019-11-24 06:35:17+00:00,Add storable indication in core database
1122,closed,2019-11-24 01:30:13+00:00,2019-11-24 01:43:01+00:00,2019-11-24 01:43:01+00:00,Update bundle_pt_BR.properties
1119,closed,2019-11-23 15:05:45+00:00,2019-11-23 20:16:32+00:00,2019-11-23 20:16:32+00:00,Update bundle_pl.properties
