sha,date,author,message,files_changed
598049265a8d4732a1719bde8fb15a79d38f40eb,2023-01-13 14:59:01+00:00,Anuken,Complete revert of #8019,1
c3209f2cdd0b4f9b9b09cab4f18ebf864b0d0323,2023-01-13 14:44:08+00:00,Nunting,Update bundle_ko.properties (#8171),1
b2b4602c918940be8f7016a1cf4b55870c961048,2023-01-13 14:42:28+00:00,Anuken,Reverting #8037,1
b1e1fe492247acee8f2b2ea10d5696c7591e3360,2023-01-13 14:31:14+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
edcf3c4223312066440c2c78b71fa7f426cb67a6,2023-01-13 14:31:10+00:00,Anuken,Fixed #8170,1
58315acfa37d1b6a103024a4e0e11598076933db,2023-01-13 03:53:33+00:00,unknown,Automatic bundle update,1
ec9eadd6600a8ef5396539ed31bc193eb44567c4,2023-01-13 03:52:32+00:00,Anuken,encoding test,1
7277892e33eeca5e8b1aaa68dba997ef28a51b0b,2023-01-12 22:01:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
54962a158d93207d773b3283075fec097b10314f,2023-01-12 22:01:47+00:00,Anuken,Fixed #8168,2
30dcbe1af34603131918633abbfdd5599ad225e6,2023-01-12 21:24:51+00:00,Darkness6030,"Administration improvements (#8167)

* Administration improvements

Reduced the interval for preventing sending the same message because 50 seconds is too much and kinda confusing
Added saving and loading kicked IPs so they are saved even when the server crashes
Fixed smth in Config

* skill issue",1
e92d5d2d2d5707c8fafa846493f5782919392309,2023-01-12 19:42:42+00:00,Anuken,Fixed #8165,1
411367f294c527ff13884a4b696e4d4fa012feda,2023-01-12 19:38:11+00:00,Anuken,Revert JSON rules change,2
f49e05a91539c42df853a47de3405878b147fb5a,2023-01-12 19:30:57+00:00,Anuken,Fixed #8161 / Fixed #8162,3
53e8eaae75ae0b16efa4afa5867cda9be1794c61,2023-01-12 16:36:13+00:00,Anuken,Further scathe uncover range nerf,1
85077fbb9c89590dca792b1c2b6d0b88e5705e8e,2023-01-12 16:32:57+00:00,Anuken,Force canGameOver in campaign,1
f070d8c9657f417358645c7ac0509493e9f36d5b,2023-01-12 14:35:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
0dc2dc9b08434e3a89b0a2714f1b966d7cd36a12,2023-01-12 14:35:48+00:00,Anuken,Fixed crash with modded unit classes,1
80afe5ad86ca2a1aba092ecff0ca67abbb3b2f95,2023-01-12 13:51:28+00:00,Darkness6030,"Fixed russian translate (#8045)

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties",1
3287479ee39895146c2bd69ac5445363dbd5ef85,2023-01-12 13:50:19+00:00,Anuken,Damage object pooling,1
b308b3eaa49a0b366989f61327c680eae5ca591d,2023-01-12 13:36:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
b734fb948d6844dbc0b92c298d9d60e68426ea76,2023-01-12 13:36:47+00:00,Anuken,Fixed #8159,1
117399f10aa458c8caec9fee7a4d7f779f5bb0b6,2023-01-12 01:01:44+00:00,osp54,XCore server (#8158),1
9c63165ef5975875591eee78b8c6415d2aa038d5,2023-01-12 00:59:58+00:00,Anuken,Fixed #8156,1
5e084be6f5a5c30a7805d2b03e309d65064eb323,2023-01-11 14:23:29+00:00,Anuken,Merge remote-tracking branch 'origin/master',39
5a2c987ea640ac5d19f7ed90050beefd71860f51,2023-01-11 14:23:22+00:00,Anuken,Fixed #8153,1
6eeb49bb3768c38eb44cf5b7423f5c95b58ce472,2023-01-11 14:06:44+00:00,MEEPofFaith,Fix armor piercing not working against buildings (#8150),1
b2bb6136deec6f25dae679602f04230dc2981c09,2023-01-11 13:57:16+00:00,unknown,Automatic bundle update,34
87949679f1f4bc4eac1d49d4336ba69e9856557c,2023-01-11 13:56:29+00:00,MEEPofFaith,"Make crash damage a multiplier instead of a toggle (#8151)

* Switch unitCrashDamage to a multiplier

* Add to rules dialog",4
a9175d3ffed9259d4714a45a89ca9c49830d36a1,2023-01-11 02:26:57+00:00,Anuken,+,1
79ea2480cb82dce4fa7869968e6b4dc79d338eaf,2023-01-11 02:25:23+00:00,Anuken,unitCrashDamage rule,2
7455fb21a4eaa9eefc3a7efde8ec3fdf0be2a7ee,2023-01-10 17:11:37+00:00,MEEPofFaith,"Proper trails for point lasers (#8038)

* Proper trails for point lasers

* Take current size into account

* fh9weqfjpoepiofjwpiqoefjpoiwjieqpofpjioji

* Web editing moment

* Point laser bullets shouldn't have aa shoot effect

* h",1
2c3210afce8635997139f790f4877be4337dad22,2023-01-10 16:59:36+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
ea9ba60d663e43157350846866f1be14a22666f2,2023-01-10 16:59:31+00:00,Anuken,Minor unit balance changes,1
130ad59fc438280b01a8b55dc78454e9f2904419,2023-01-10 13:45:57+00:00,unknown,"Update servers_v7.json (#8146)

Explosive hub and pvp",1
1417e94bcdf139c541bb25012d441c4a5e1d30db,2023-01-10 03:17:27+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
3ec2ae797ef87028abe30997b1b2d4d051229909,2023-01-10 03:17:20+00:00,Anuken,Ship beryllium cost increase / Scathe discover range nerf,2
222499d4c66cc0c723f7e40b58d3c4762e1a96ad,2023-01-10 03:11:32+00:00,MaxSMokeSkaarj,"Thanks Anton! (#8142)

thats a very stupid mistake",1
2a6fcb7983ae19a26e86857d9b637c7a89e66764,2023-01-10 03:08:40+00:00,MEEPofFaith,"Region part growing (#7861)

E x p a n d",2
05221a804372be0ea2a7b91bed9feea6145d77d8,2023-01-10 02:11:25+00:00,TNT331,Add v7 Serv (#8139),1
50b4915ff9cc11365a72fedf97aadd87ab095ff3,2023-01-10 02:11:15+00:00,unknown,"Update servers_v7.json (#8138)

I created survival server",1
2ef708a586d883b8fef290adcf02ad15ff4ba644,2023-01-09 17:49:20+00:00,unknown,"Update servers_v7.json (#8135)

I want to add a server",1
8212c54446302ac5b99c4b793c7e165c4f5e18c6,2023-01-09 17:48:55+00:00,unknown,Automatic bundle update,1
503254bc1a72d4be6d06874944737c86474cc0ba,2023-01-09 17:48:03+00:00,romanin-rf,Update servers_v7.json (#8137),1
c1b0b22e4cb13b3bc36a57728aa000fc97dad8d3,2023-01-09 03:55:07+00:00,Prosta4okua,"Ukr translation v7  (#8134)

* hehe

* Finished translation. Need to proofread. Added 2 missing entries.

* Fixes

* Fixes #2

* Added button Random to translations and fixed error

* Fixes from @1stvaliduser

* fixes

* fixes

* виправлення

* Update bundle_uk_UA.properties",1
96f5c0a03a527f35c13471283f163e99b06b9440,2023-01-09 03:54:29+00:00,Volas171,Update servers_v7.json (#8133),1
cba1e81f3d9c159275c1f35faa9d0687250fad72,2023-01-08 19:40:47+00:00,Anuken,More consistent status flash,1
dcc6e9827d7533e5179d1d98e17e16e15531d51d,2023-01-08 17:29:29+00:00,Anuken,Status flash tweaks,3
e27f7c833217749eb3e59bcd52e824dcc9a02bd5,2023-01-08 15:24:55+00:00,Anuken,Fixed #8131,1
40aebf0e77fa11331709fd72cbbf1358a103415d,2023-01-08 15:19:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
dcf9aa979323f07e4797f5474e9f330028ad914c,2023-01-08 15:19:47+00:00,Anuken,Fixed #8132,2
45591fab835bd3d6c507109c526000da0d517aae,2023-01-08 06:24:54+00:00,unknown,Automatic bundle update,1
658ebf4bc5e6a918713989d6e273c0ee11164778,2023-01-08 06:23:54+00:00,Anuken,Merged #8053,1
59c2a11824b20960e069809cde6a050baca23856,2023-01-08 06:22:32+00:00,J0anJosep,Update bundle_ca.properties (#7947),1
33a57b11f6b41f8c4eb55c0012ef8b6189f2e264,2023-01-08 05:18:51+00:00,unknown,Automatic bundle update,1
d08296316741f1b3885d0c4839ea750f12d7dd7c,2023-01-08 05:17:52+00:00,Anuken,"Merge remote-tracking branch 'origin/master'

# Conflicts:
#	core/assets/bundles/bundle_es.properties",4
e2fa834079d6001de02cc3d3a1ddf7aad01982e7,2023-01-08 05:16:58+00:00,Anuken,Merge of #7987,1
e6bfc1cee82e5a36f1bf341521860bf1d35cfc29,2023-01-08 05:15:55+00:00,Khanx,Updated spanish translation (#7928),1
5b3531955927d826dba67d69e772b86e6313234f,2023-01-08 04:42:28+00:00,Somka000,"Add server to list (#8009)

Co-authored-by: Anuken <arnukren@gmail.com>",0
36513c709df8216000e99305380ab1b9996315fb,2023-01-08 04:42:16+00:00,Somka000,"Add server to list (#8009)

Co-authored-by: Anuken <arnukren@gmail.com>",1
13bca1b7bd6997c6b9c0de175398a1659d583fd6,2023-01-08 04:41:28+00:00,Volas171,"Update servers_v7.json (#8074)

* Update servers_v7.json

* little space",1
b9c85fcaf27f866a35a42db94c76543afa84244a,2023-01-08 04:40:42+00:00,MWestfall,"Update servers_v7.json (#7989)

Add ECAN to v7",1
50cc281e24dc39de1c72114efcb7415d2ff3fc76,2023-01-08 04:38:26+00:00,MWestfall,"Update servers_v6.json (#7990)

Remove ECAN from v6",1
021173252029abbc2d18a8a31a6d447969685f2e,2023-01-08 04:38:12+00:00,Miniontoby,"Fixed sand-floor translation in Dutch (#8058)

Changed from 'Donker Zand' which means 'dark sand' to 'Zand' which is just 'sand'",1
33f6004c816e4f0d8f88b2bb40e0111354fabca1,2023-01-08 04:34:18+00:00,adamlolgaming,Update bundle_pl.properties (#8057),1
23d3c2dfe782a97302bd8149d4fe668bacb04d50,2023-01-08 03:58:42+00:00,xem8k5,Update servers_v7.json (#8129),1
7cce9fad553d637067d4497aae866c761dcbeb1f,2023-01-08 02:44:56+00:00,MrS-1302,"Update servers_v7.json (#8128)

Server upgrade to V7",1
2c2d561ea6037f024a0bec055bea1fad23e313db,2023-01-08 00:34:40+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
62e33effd1331eb17fd5730657997e2230a276f7,2023-01-08 00:34:36+00:00,Anuken,CargoAI target clearing,1
85229f15c403fcb6b0f37352cdaf51596cddb217,2023-01-07 23:49:20+00:00,MrS-1302,"Update servers_v6.json (#8082)

Server upgrade to V7

Co-authored-by: Anuken <arnukren@gmail.com>",1
2f0de58d00a25af227be1a6b92d0ae30abfbaa0a,2023-01-07 23:40:41+00:00,TheTrueInfinity,Update servers_v7.json (#8118),1
6ef21f65b253d1f0d8c2d3fab391e58bb1dbc976,2023-01-07 21:22:55+00:00,VaporSpace2,"updates to GMS server network (#8059)

adding the new ""Generic PvP server"" to v7 server list, renamed server network to ""generic mindustry""",1
be8fec55e1a33307068bc2c2b95c2696d22f75f1,2023-01-07 21:22:06+00:00,Anuken,Merge branch 'master' of https://github.com/Anuken/Mindustry,3
76430c1e682d6d45a4abd0bc6e5c225d758af924,2023-01-07 21:21:03+00:00,Anuken,a,2
a4b1d2ca510f5c18de956d8532e8d017623f9a30,2023-01-07 21:20:18+00:00,Xenerain,Update servers_v7.json (#8127),1
51b93205ff3fa5df8c0043922a210345b895ebae,2023-01-07 21:16:34+00:00,MaxSMokeSkaarj,"SMoA come back (#8064)

* SMoA come back

* leave from v6

* Fix",2
832b5e62bf6dfd6cb74d1f08141bdb9d8be8a47e,2023-01-07 21:14:04+00:00,Garen7,"Fixes typo on Payload Mass Drivers (#8090)

Co-authored-by: Garen7 <Garen7@users.noreply.github.com>",1
c78adb12aaa0a47d08d67babc28f423a73b0aa53,2023-01-07 20:30:51+00:00,DikHalz,"add new server, servers_v7,json (#8106)

* add new server, servers_v7,json

* Update servers_v7.json

* Update servers_v7.json

* Update servers_v7.json

Co-authored-by: DHz06 <87813567+DHz06@users.noreply.github.com>",1
019ffe4c5c66865dee7e2746736844644820c9a7,2023-01-07 20:29:51+00:00,Xasmedy,Added the mindustry.ddns.net HUB. (#7911),1
b3d014cd9f4663bcda2f1670af7a61a62ac003eb,2023-01-07 20:20:26+00:00,L0615T1C5-216AC-9437,"Add more ports to cn (#8003)

* Add more ports to cn

* Update servers_v7.json",1
bebc8f0342085da6a3c470dd54488bb99e15d144,2023-01-07 20:20:11+00:00,L0615T1C5-216AC-9437,Remove ports from cn (#8002),1
56ed932716d7d508c724a9b51b19578b048db497,2023-01-07 20:07:57+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
4c09f6dd403d704fd695e24c42ef59d69bb2f291,2023-01-07 20:07:40+00:00,Anuken,Fixed #8025,1
700e4564a87f6eb0490156cce91c82ca86ccd669,2023-01-07 19:54:34+00:00,phinner,"Update Xpdustry V7 servers (#7977)

* update servers

* more...

* Add lobby server",3
f1e1eb1015914cb58c4e0eb707d7dbe2bf48ce5a,2023-01-07 19:54:15+00:00,Anuken,Fixed #8015,1
963b96a1fb932f2d62f38a7b625259acb0619b15,2023-01-07 19:47:14+00:00,Anuken,Merge remote-tracking branch 'origin/master',38
87786441fff46ecd371e424173aff6855c448c61,2023-01-07 19:47:10+00:00,Anuken,Fixed #8117,1
05dec4df6a634a5dbdcc65383252e5ca68fe91e0,2023-01-07 19:46:31+00:00,Anuken,Fixed #8117,1
a3270debacfd812a3258605486bdcd673f6ac4d7,2023-01-07 19:46:19+00:00,MEEPofFaith,Fix collideLine (#8037),1
cf392d13ed535a013990ba8167326092c021227d,2023-01-07 19:43:14+00:00,unknown,Automatic bundle update,34
574a10e5f81f2f7e8005aa8b88ee419ccda5cd04,2023-01-07 19:42:27+00:00,Prosta4okua,"🍉🍉🍉 Watermelons have deployed. Prepare yourself for new Ukrainian translation for v7 release (#7885)

* hehe

* Finished translation. Need to proofread. Added 2 missing entries.

* Fixes

* Fixes #2

* Added button Random to translations and fixed error

* Fixes from @1stvaliduser

* fixes

* fixes

* будівль -> будівель",4
eb410af371625b218825c74114ec5064265738be,2023-01-07 19:41:12+00:00,Anuken,sandbox is now actually sandbox again,1
542bf2b413b7511a2707c72c72298c1c9f0a34e6,2023-01-07 19:26:25+00:00,Anuken,Fixed #8084,2
723b10af576a861e3dedf8f8cc269137eeaacc58,2023-01-07 19:18:07+00:00,Anuken,Fixed #7944,2
1394c49e48653961ace07fe7933e9f481d5e0f66,2023-01-07 19:10:41+00:00,Anuken,Fixed #8008,1
d8ecdff698dc9f59da8450b85a40263312518ac1,2023-01-07 19:01:33+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
2a71f4620e96c5d083fa7c3c09405ce190b74d8d,2023-01-07 19:01:28+00:00,Anuken,Fixed #7962,2
fe99c7da624270d45fb654c2eaf6fcab5c02bb6d,2023-01-07 19:00:32+00:00,Slotterleet,Update bundle_ru.properties (#7973),1
0b00747f290629e069c53cd12b279f56736a47f4,2023-01-07 18:53:07+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
ae4a41cd0b3bb6a39504ff49f36ed3f2529270c5,2023-01-07 18:53:03+00:00,Anuken,Fixed #8042,1
93f630bb6917450d2a59b10b0f5df52f784fab18,2023-01-07 18:48:28+00:00,GlennFolker,"Make custom Env flag reliably possible (#8019)

* Make custom Env flag reliably possible

* screw you

* ""compatibility"" for mods that don't use add()",3
d7d5ba751094919b4fd1987799bcbfe6c41d5c56,2023-01-07 18:44:34+00:00,Anuken,Fixed #8060,1
e8460849427c20f739e987374174b599516550ae,2023-01-07 18:42:48+00:00,Anuken,Merge remote-tracking branch 'origin/master',35
a15b887e5c8d3210158a07764b653c8a97520c82,2023-01-07 18:42:43+00:00,Anuken,Fixed #8011,1
4e51586b3bfdba7ed9f6fb5a7fca67515678f7fd,2023-01-07 18:23:43+00:00,unknown,Automatic bundle update,1
d3a90d68d13d2c916e458d2ac6574b2f43414333,2023-01-07 18:22:58+00:00,phinner,"Update bundle_fr.properties (reopen of  #7883) (#7918)

* pull #7883

* add new translations

* add these fine gentlemen to the contributors

* bateau -> vaisseau

* forgor again :skull:",2
78973d3f12b0e5f7fe06848d4e37a79dbc431328,2023-01-07 18:17:21+00:00,unknown,Automatic bundle update,34
c37ad9210ac3535b8626b80d11fe9d977932544c,2023-01-07 18:15:59+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
246591eab43da370c38af0107dc71e352c201d4f,2023-01-07 18:15:56+00:00,Anuken,Fixed #8119,4
eb0481a1da06ba0fa231a2b2e1418e32b810f27f,2023-01-07 17:55:19+00:00,MEEPofFaith,Cargo units *will* chase you down if you pick up their target. (#8033),1
ba72e9c50d272278de025cf2178d6d8854835bd0,2023-01-07 17:54:26+00:00,Garen7,"Fixes Tanks rotating needlessly after attack commands (#8112)

Co-authored-by: Garen7 <Garen7@users.noreply.github.com>",1
54a9955e30164ffa3e829be76c57b9f004f3ae1d,2023-01-07 17:44:29+00:00,Anuken,#8126,1
49bcbafdaa8eb4b83ef6a619f1b29e93cc3722a9,2023-01-07 17:39:12+00:00,Anuken,Fixed #7946,1
b4137dca6e205b9971960c882cb24acc570e1ede,2023-01-07 17:37:37+00:00,Anuken,Fixed #7978,1
98f869ecea2b5113af02cf69972d59bf3be104d8,2023-01-07 17:15:37+00:00,Anuken,Fixed #8086 / Fixed #8065,2
0c9f2b268775d643054c2cd458665f637ac53b11,2023-01-07 17:06:57+00:00,Anuken,Fixed #8092,1
4ec4e838233d71bc511f9dba1087a4e92ba67e23,2023-01-07 17:04:36+00:00,Anuken,Fixed #7932,1
96477f7ff539ec1fd2749a34f03fc551ee5b92a4,2023-01-07 17:03:58+00:00,Anuken,Merge remote-tracking branch 'origin/master',19
1236e8d3423ff6bd167c2c77eafcc151e959611f,2023-01-07 17:03:54+00:00,Anuken,Fixed #7922,1
47353cc80854aa861b212d97b985e4ed892b9434,2023-01-07 16:49:59+00:00,MEEPofFaith,"Power icon (#7901)

* Power icon

* Less yellow yelloow",1
6eadac38b717db5793dcb9d97097e5acb8541f60,2023-01-07 16:46:14+00:00,MEEPofFaith,placeEffect (#7968),6
0d26b9e4f853e7788336129ea67b5152acee5692,2023-01-07 16:45:33+00:00,whert-dev,Added angleOffset to DrawPistons (#7950),1
cb5351419b4df66b7d3cdb3f288b76564d7ed9e3,2023-01-07 16:45:25+00:00,Garen7,"Updates android Readme and Gradle (#7942)

Co-authored-by: Garen7 <Garen7@users.noreply.github.com>",2
eb9b0f69bbe0aa699811232780177b7916883203,2023-01-07 16:44:25+00:00,Nunting,Update bundle_ko.properties (#7992),1
2c103c157a6ffe5ee9a3af11a7db7c663791e257,2023-01-07 16:44:08+00:00,Zelaux,Fixed boolean setters for Structs (#8041),1
a3a071e5200d3b2e28d9f9ab6b459b76b86f2d90,2023-01-07 16:43:23+00:00,Garen7,"Additional block build over options (#7993)

* Adds missing block groups

* Allows electrolyzers to be rotated by bulding over them too

Co-authored-by: Garen7 <Garen7@users.noreply.github.com>",3
5af823664343a62556a3aced21b4d16eca857310,2023-01-07 16:43:07+00:00,MEEPofFaith,"Move beam drill facing update (Fix minor graphical glitch) (#8004)

* move beam drill facing update

* Add updateFacing back to updateTile

* Stop consuming if not drilling anything.",1
bf07deafc6ebf6facc896eaa719c85190643348b,2023-01-07 16:40:17+00:00,unknown,Automatic bundle update,1
2809a083a0efdc2d0af29a9351fef4c174d140b0,2023-01-07 16:39:31+00:00,kituta,"Update bundle_ja.properties (#8006)

* Update bundle_ja.properties

一部を翻訳 // Translated in part.

1244 Factions 派閥ではなくチームでも良いかもしれません

* Update bundle_ja.properties

セクター名と説明文 //Sector Name and Description
ブロックの説明文 //Block Description

* Update bundle_ja.properties

Jun 3, 2021 Partial 7.0 merge - API preview から Nov 14, 2022 Revert hold time までの原語版の追記変更を適用しました。//Applied changes additions from Jun 3, 2021 to Nov 14, 2022.
チュートリアル、現在目標(左上)、ユニット説明文などを翻訳//Translated tutorial text, current target text (upper left), unit description, etc.

* Update bundle_ja.properties

* Update bundle_ja.properties

* Update bundle_ja.properties

* Update bundle_ja.properties

セルプロの説明文を原語版に合わせました。 // The description of Serpulo has been adapted to the original language version.
語句の変更 // Changed a word or phrase.

「依存関係」を「前提Mod」にしました。

* Update bundle_ja.properties

* Update bundle_ja.properties

* Update bundle_ja.properties

* Update bundle_ja.properties

ブロックの説明文を整理しました。 // Organized block descriptions.

* Update bundle_ja.properties

* Update bundle_ja.properties

* Update bundle_ja.properties

* Update bundle_ja.properties

Don't translate these yet! だったので戻しました。// Since it was ""Don't translate these yet!"", I returned the corresponding text.

* Update bundle_ja.properties

翻訳の追加と微修正 // Translations were added and minor corrections were made.

* Update bundle_ja.properties

脱字を修正 // Fixed a typo

* Update bundle_ja.properties

表記ゆれの統一 // Uniformity of notation

* Update bundle_ja.properties

* Update bundle_ja.properties

誤字の修正 // Correction of typos",1
b18fd82a212fd11e948e7ea801e971dcf1d79001,2023-01-07 16:39:05+00:00,end-me-please,Update LogicBlock.java (#8032),1
9dcb8b7bd5870a7b17638cf608088e78d2a316fe,2023-01-07 16:38:12+00:00,stacktrace-error,"yay more hardcoded regions (#8021)

* change fuckall

* more of this

* typo",2
9af9e1459d4a5cf65e26abbf2b142df03e7852d0,2023-01-07 16:37:39+00:00,MEEPofFaith,Fix only 1 ammoType displaying with missile units (#8020),1
4d77a6d475ef145085214b81558e11b58fb4e713,2023-01-07 16:36:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',9
64a93770067a11e768bb85c7219bb1118b71add4,2023-01-07 16:36:48+00:00,Anuken,#8040 but better,1
c20d7f2b4fd54eba0222160a041674c7cb220016,2023-01-07 16:30:49+00:00,Garen7,"Fixes the damage modifier not working sometimes (#8124)

Co-authored-by: Garen7 <Garen7@users.noreply.github.com>",6
b57cde71482dc2797d473710f5c4ab4cdfb69a22,2023-01-07 16:29:46+00:00,Garen7,"Fixes polies helping the enemy team in pvp (#8056)

Co-authored-by: Garen7 <Garen7@users.noreply.github.com>",1
a5fd29e56d03171c5b959a0e1b5820bde72c4f26,2023-01-07 16:28:01+00:00,buthed010203,"Fix crash when toString returns null value (#8067)

* Fix crash when toString returns null value

* Return a string from NullUnit toString

* Begone redundancy

* Unwrap before null check to ensure non-nullability",2
