number,state,contributor,created_at,closed_at,title,labels
754,closed,KurzedMetal,2019-10-01 05:24:04+00:00,2019-10-01 12:37:14+00:00,Placing conveyors belts in pause mode doesn't generate the correct corners tiles,['unlabeled']
748,closed,SimonWoodburyForget,2019-09-29 23:44:34+00:00,2019-09-30 01:41:39+00:00,"Clicking input field in map editor will prevent scrolling, and cause weird behavior.",['unlabeled']
747,closed,mActUx06,2019-09-29 16:52:36+00:00,2019-09-29 16:57:04+00:00,Objective improvement/expansion Suggestion,['unlabeled']
746,closed,KSKNico,2019-09-29 16:30:07+00:00,2019-09-29 16:39:17+00:00,Bug or inconsistency with armored conveyors,['unlabeled']
745,closed,CVex2150J,2019-09-29 07:57:31+00:00,2019-11-07 21:55:31+00:00,Liquid Junction and Basic Conduit act weird under load. ,['unlabeled']
742,closed,azekeil,2019-09-28 20:01:52+00:00,2019-11-07 17:22:48+00:00,Changed settings to 5 FPS and is no longer responsive to input,['unlabeled']
739,closed,romandecker,2019-09-28 08:13:03+00:00,2019-11-07 17:22:22+00:00,File permission issue when importing game data on iOS,['unlabeled']
731,closed,liorabel,2019-09-27 13:30:57+00:00,2019-09-27 13:38:55+00:00,Game lags heavily during an attack,['unlabeled']
726,closed,rnauber,2019-09-27 05:27:51+00:00,2019-10-02 19:17:00+00:00,Fastlane files incomplete,['unlabeled']
724,closed,AerosolNinja,2019-09-26 23:48:37+00:00,2019-09-26 23:50:19+00:00,Repeated Crashing on Steam Release,['unlabeled']
723,closed,sean-gribben,2019-09-26 23:44:15+00:00,2019-09-26 23:50:33+00:00,Repeated crashing on steam release (Build 96),['unlabeled']
720,closed,tomoeuehara,2019-09-26 16:28:23+00:00,2019-09-28 01:34:54+00:00,Units Stuck,['unlabeled']
710,closed,Scawaffle,2019-09-25 08:40:55+00:00,2019-09-25 12:06:10+00:00,Game crashed on first run,['unlabeled']
709,closed,ghost,2019-09-25 01:41:04+00:00,2019-09-25 17:55:36+00:00,Boss health is refilled on resume after save and quit,['unlabeled']
706,closed,1RedOne,2019-09-24 14:49:54+00:00,2019-10-17 18:26:43+00:00,"Want to add Unit level Stats, where should these properties / methods live?",['unlabeled']
705,closed,vkuehn,2019-09-24 11:59:40+00:00,2019-09-24 13:16:28+00:00,zutorial finishes early,['unlabeled']
700,closed,ghost,2019-09-23 00:14:25+00:00,2019-09-23 00:24:51+00:00,[B93] Crash with NullPointerException ,['unlabeled']
699,closed,Quezler,2019-09-22 16:41:40+00:00,2019-09-22 16:45:10+00:00,Is the K supposed to be dark grey?,['unlabeled']
698,closed,zicklag,2019-09-22 16:27:09+00:00,2019-09-22 20:38:17+00:00,[Feature] Transportation Drones,['unlabeled']
694,closed,Lao-Hua-Ji,2019-09-22 15:29:52+00:00,2019-09-29 13:33:16+00:00,Chinese translation for steam introduction ,['unlabeled']
693,closed,ashie404,2019-09-22 14:45:20+00:00,2019-09-22 17:22:49+00:00,Cannot play campaign after running out of launched copper.,['unlabeled']
692,closed,mmis1000,2019-09-22 04:56:16+00:00,2019-09-23 03:18:48+00:00,Calling Vars.state.set(GameState.State.paused) does nothing in server,['unlabeled']
691,closed,Lao-Hua-Ji,2019-09-22 04:38:55+00:00,2019-09-22 04:39:08+00:00,Chinese translation for Steam introduction ,['unlabeled']
690,closed,Vortetty,2019-09-22 03:24:29+00:00,2019-09-22 03:31:12+00:00,Consider adding update detector/updater,['unlabeled']
685,closed,Vortetty,2019-09-20 14:56:12+00:00,2019-09-20 15:32:11+00:00,Test build on android,['unlabeled']
682,closed,dheld,2019-09-18 22:36:34+00:00,2019-09-18 22:48:30+00:00,Master Build Plan,['unlabeled']
681,closed,dheld,2019-09-18 22:12:54+00:00,2019-09-18 22:47:48+00:00,Rally beacon,['unlabeled']
680,closed,SimonWoodburyForget,2019-09-18 19:53:34+00:00,2019-09-26 20:03:16+00:00,Double draw on surge tower beams.,['unlabeled']
675,closed,Milinai,2019-09-17 16:45:08+00:00,2019-09-17 23:43:35+00:00,Routers don't pass back,['unlabeled']
670,closed,SimonWoodburyForget,2019-09-16 15:56:07+00:00,2019-09-16 15:59:09+00:00,Damaged units get stuck on unpowered Repair Points.,['unlabeled']
666,closed,BasedUser,2019-09-15 20:44:51+00:00,2019-09-22 16:45:50+00:00,router chain router chain router chain,['unlabeled']
665,closed,BasedUser,2019-09-15 20:37:08+00:00,2019-09-15 20:55:03+00:00,Storage increase works only on one core,['unlabeled']
664,closed,max8rr8,2019-09-15 19:01:00+00:00,2019-09-15 19:05:12+00:00,JavaScript plugins,['unlabeled']
663,closed,firdacz,2019-09-15 16:55:27+00:00,2019-09-16 05:59:43+00:00,How to even start,['unlabeled']
661,closed,Remint32,2019-09-14 11:00:17+00:00,2019-09-14 13:28:09+00:00,Wrong count in title of block's constant in default bundle,['unlabeled']
660,closed,SimonWoodburyForget,2019-09-13 22:42:33+00:00,2019-09-13 22:49:18+00:00,Building/unbuilding beside unloaders causes a NullPointerException.,['unlabeled']
656,closed,null-dev,2019-09-13 04:58:10+00:00,2019-09-13 12:02:36+00:00,Phase/bridge conveyors/conduits do not function when being fed from opposite direction,['unlabeled']
655,closed,mayli,2019-09-13 01:53:56+00:00,2019-09-13 12:13:46+00:00,Allowing unloader to pick items from PowerBlock or CraftBlocks,['unlabeled']
654,closed,rnauber,2019-09-12 19:07:23+00:00,2019-09-29 18:05:37+00:00,Automate F-Droid updates,['unlabeled']
648,closed,Vortetty,2019-09-08 23:32:04+00:00,2019-09-08 23:46:10+00:00,Gradlew desktop:run failing due to invalid code in same place regardless of version,['unlabeled']
647,closed,Valyssa,2019-09-08 23:30:51+00:00,2019-09-08 23:42:45+00:00,"""Clear game data"" deletes all screenshots and other files too",['unlabeled']
646,closed,apocist,2019-09-08 18:53:08+00:00,2019-09-16 01:48:08+00:00,Export/Import Filepath stuck on C:/,['unlabeled']
640,closed,intergalacticsuperhero,2019-09-07 13:30:54+00:00,2019-09-12 16:53:55+00:00,German translations for tutorial,['unlabeled']
639,closed,Hodhandr,2019-09-07 10:43:52+00:00,2019-09-07 17:41:47+00:00,Cumbersome to add a lot of resources when configuring loadout,['unlabeled']
638,closed,micahdg,2019-09-06 21:38:46+00:00,2019-09-07 14:25:18+00:00,Can't export game data on Android 10,['unlabeled']
637,closed,intenscia,2019-09-06 00:51:25+00:00,2019-09-22 16:44:51+00:00,Cross platform mod implementation,['unlabeled']
636,closed,NLinCH,2019-09-05 19:09:20+00:00,2019-09-05 21:03:12+00:00,Chrash build 52 ArrayIndexOutOfBoundsExeption''-1'',['unlabeled']
628,closed,osoitz,2019-09-01 19:24:06+00:00,2020-11-13 17:23:44+00:00,Consider adopting a translation platform,['unlabeled']
623,closed,Rapidgame7,2019-08-30 03:39:22+00:00,2019-08-30 19:53:00+00:00,"Cross platform multiplayer ""desync""",['unlabeled']
603,closed,Calvin-rgb,2019-08-23 06:38:36+00:00,2019-08-28 03:49:16+00:00,Server API,['unlabeled']
590,closed,GithubSuckBigTime,2019-08-17 16:19:31+00:00,2019-10-19 19:41:43+00:00,4.0 release 88 GNU/Linux segfaults on start ,['unlabeled']
589,closed,rnauber,2019-08-17 08:40:58+00:00,2019-08-21 22:50:26+00:00,Add screenshots to the repository,['unlabeled']
587,closed,simply-peachy,2019-08-17 02:21:46+00:00,2019-08-17 03:13:28+00:00,Drones stuck trying to path through water,['unlabeled']
583,closed,Milinai,2019-08-15 21:01:52+00:00,2019-09-12 16:40:53+00:00,No Android build instructions in README.md,['unlabeled']
576,closed,simply-peachy,2019-08-07 00:14:02+00:00,2019-08-07 00:15:51+00:00,Crash: NPE when building power node,['unlabeled']
575,closed,skybldev,2019-08-07 00:12:05+00:00,2019-08-07 00:18:40+00:00,"[b84] ""Tech tree"" is ""Core database"" in Multiplayer Mode.",['unlabeled']
574,closed,Arkanic,2019-08-06 23:49:14+00:00,2019-08-06 23:50:46+00:00,muzzle flash?,['unlabeled']
570,closed,Calvin-rgb,2019-08-02 06:14:48+00:00,2019-08-02 12:21:48+00:00,Underground conveyors and pipes,['unlabeled']
564,closed,chuhanuman,2019-07-22 00:01:57+00:00,2019-07-22 17:06:07+00:00,Question (not issue) about draug miner drone factory,['unlabeled']
562,closed,Arkanic,2019-07-19 03:42:01+00:00,2019-07-19 19:12:27+00:00,A very not serious issue that can be closed and may or may not be a feeble attempt made by my lacking social skills,['unlabeled']
560,closed,rnauber,2019-07-16 22:21:51+00:00,2019-08-29 22:57:54+00:00,Add to the F-Droid store,['unlabeled']
555,closed,metamuffin,2019-07-08 18:36:00+00:00,2019-07-15 13:53:08+00:00,Cant zoom in Map-Editor,['unlabeled']
551,closed,guyomen,2019-07-07 21:31:34+00:00,2019-07-07 22:51:09+00:00,Cannot use petrol to produce energy,['unlabeled']
550,closed,davidmather,2019-07-07 12:15:38+00:00,2019-07-08 19:21:40+00:00,Orange Corrosion too op,['unlabeled']
545,closed,Arkanic,2019-07-03 23:21:03+00:00,2019-10-30 03:03:46+00:00,"Suggestions, Ideas & Feature Requests",['unlabeled']
544,closed,Olo123pl,2019-07-03 20:21:36+00:00,2019-07-04 04:05:55+00:00,New weapon,['unlabeled']
543,closed,Olo123pl,2019-07-03 19:56:24+00:00,2019-07-03 21:53:20+00:00,Name change,['unlabeled']
542,closed,Olo123pl,2019-07-03 19:52:53+00:00,2019-07-03 21:53:32+00:00,Name change,['unlabeled']
539,closed,xslendix,2019-06-29 23:00:39+00:00,2019-07-04 04:05:44+00:00,Some feature ideas,['unlabeled']
538,closed,SmolGreenBuggo,2019-06-28 09:17:14+00:00,2019-06-28 13:12:52+00:00,Google Play version on Chromebook,['unlabeled']
533,closed,Arkanic,2019-06-22 19:38:02+00:00,2019-07-03 23:21:36+00:00,Defense mech? (ideas),['unlabeled']
532,closed,fionn132,2019-06-22 19:23:05+00:00,2019-06-22 22:49:04+00:00,how to download,['unlabeled']
531,closed,Arkanic,2019-06-21 19:20:02+00:00,2019-06-21 19:30:38+00:00,Player-side server crash when enemies spawn?,['unlabeled']
530,closed,simply-peachy,2019-06-20 23:43:16+00:00,2019-06-21 02:12:28+00:00,Deconstructing sometimes becomes stuck when drones are involved,['unlabeled']
527,closed,Arkanic,2019-06-14 05:11:39+00:00,2019-06-15 18:48:35+00:00,item re-write?,['unlabeled']
524,closed,miiichael,2019-06-11 13:36:37+00:00,2019-06-11 14:14:02+00:00,IndexOutOfBounds crash,['unlabeled']
516,closed,Vortetty,2019-06-09 13:45:07+00:00,2019-06-12 15:38:13+00:00,Distribute mod to android phone,['unlabeled']
514,closed,Vortetty,2019-06-08 23:59:55+00:00,2019-06-09 00:01:50+00:00,way to edit and run and pc?,['unlabeled']
513,closed,ProactiveServices,2019-06-07 22:18:42+00:00,2019-06-07 22:58:13+00:00,Player is set to the wrong team on Overgrowth map,['unlabeled']
511,closed,tucan9389,2019-06-04 02:07:05+00:00,2019-06-25 04:08:14+00:00,Build fail with “Execution failed for task ':annotations:compileJava'.” message,['unlabeled']
509,closed,Arkanic,2019-06-02 20:06:54+00:00,2019-06-08 14:05:14+00:00,graphical effects occasionally dies,['unlabeled']
507,closed,tucan9389,2019-05-30 23:32:28+00:00,2019-07-04 04:07:44+00:00,Refactoring and testing `editor`,['unlabeled']
506,closed,RandomEngy,2019-05-29 13:45:53+00:00,2019-05-29 13:57:28+00:00,Autosave doesn't work on Android,['unlabeled']
505,closed,RMZeroFour,2019-05-28 18:07:04+00:00,2019-05-29 02:12:03+00:00,Enemy units not working properly in latest build.,['unlabeled']
502,closed,tucan9389,2019-05-28 05:57:38+00:00,2019-05-28 14:15:54+00:00,About TileOp on editor/DrawOperation.java,['unlabeled']
500,closed,DraconYale,2019-05-25 20:20:53+00:00,2019-05-26 01:10:53+00:00,Client NullPointerException when player on server host build something,['unlabeled']
499,closed,Mesi1010,2019-05-24 01:51:51+00:00,2019-06-03 14:27:31+00:00,"Mac OS Version reporting as ""Damaged""",['unlabeled']
494,closed,tucan9389,2019-05-16 06:46:25+00:00,2019-05-27 14:02:09+00:00,Proposal for renaming variables on `editor` (minor changes),['unlabeled']
486,closed,skybldev,2019-05-03 15:44:13+00:00,2019-07-04 04:08:17+00:00,"Option for ""Camera Follows Unit"" or ""Unit Follows Camera"" for desktop",['unlabeled']
485,closed,tucan9389,2019-05-03 07:16:37+00:00,2019-05-15 04:30:51+00:00,Are there classes needed to refactoring or testing part on this repo?,['unlabeled']
481,closed,BasedUser,2019-05-01 15:18:59+00:00,2019-05-01 19:40:40+00:00,"""mindustry"" not uppercase",['unlabeled']
463,closed,Anuken,2019-04-12 17:18:55+00:00,2019-06-25 04:11:21+00:00,Wiki,['unlabeled']
459,closed,ProteinPig,2019-04-11 07:10:59+00:00,2019-04-11 13:51:49+00:00,Can't join Discord,['unlabeled']
451,closed,frenchiveruti,2019-04-05 00:15:08+00:00,2019-04-07 00:45:01+00:00,Allow to export game progress.,['unlabeled']
450,closed,frenchiveruti,2019-04-05 00:07:17+00:00,2019-04-05 00:40:43+00:00,CRASH report.,['unlabeled']
449,closed,frenchiveruti,2019-04-05 00:05:55+00:00,2019-05-07 23:23:51+00:00,BUG: Copper is stuck when playing on LAN,['unlabeled']
448,closed,skybldev,2019-04-03 03:05:02+00:00,2019-05-12 16:39:09+00:00,BUG: Ghost Enemies,['unlabeled']
446,closed,Andreas-Schoenefeldt,2019-04-01 15:12:04+00:00,2019-04-07 01:01:10+00:00,Gameplay Ideas,['unlabeled']
445,closed,skybldev,2019-04-01 14:24:44+00:00,2019-04-12 02:08:37+00:00,"""What? You expect us to build this ourselves?""",['unlabeled']
438,closed,mougrim,2019-03-26 20:07:47+00:00,2019-03-26 22:50:20+00:00, Could not find com.github.Anuken.Arc:freetype:d71382df0b2d7b1c0b871efd7af40a87a9abe81a,['unlabeled']
434,closed,Lao-Hua-Ji,2019-03-23 14:20:28+00:00,2019-03-23 14:21:02+00:00,Update bundle_zh_CN.properties,['unlabeled']
431,closed,NemoStein,2019-03-21 19:53:45+00:00,2019-03-21 21:13:52+00:00,[4.0 b65] Conveyors displayed speed doesn't reflect the real speed,['unlabeled']
427,closed,kinggame222,2019-03-17 15:57:17+00:00,2019-03-17 15:59:44+00:00,CAN i get a free version on app store ,['unlabeled']
426,closed,kinggame222,2019-03-17 15:38:49+00:00,2019-03-17 15:46:13+00:00,Arc dont get energy ,['unlabeled']
420,closed,TheChosenEvilOne,2019-03-06 16:13:04+00:00,2019-03-07 23:16:42+00:00,snip,['unlabeled']
418,closed,dhaveman,2019-03-02 23:31:31+00:00,2019-05-07 23:26:56+00:00,Saving a game doesnt work,['unlabeled']
414,closed,kathool,2019-02-25 04:08:54+00:00,2019-02-25 04:14:31+00:00,iOS: Why is ios a paid game when on android it's free!?,['unlabeled']
409,closed,XmobxkillerX,2019-02-14 01:22:18+00:00,2019-02-14 01:24:21+00:00,I'm wondering if you will add TRAINS,['unlabeled']
408,closed,danielpcampagna,2019-02-13 12:19:35+00:00,2019-02-13 14:37:19+00:00,Is it possible to create keyboard shortcuts for use blocks?,['unlabeled']
398,closed,skybldev,2019-02-06 14:45:00+00:00,2019-02-08 17:05:32+00:00,"[question] Was wondering, why don't you just make arc-port a submodule?",['unlabeled']
397,closed,linkmauve,2019-01-27 23:35:37+00:00,2019-03-24 20:30:09+00:00,Move the data directory to $XDG_DATA_HOME,['unlabeled']
396,closed,HeeYo,2019-01-27 12:32:44+00:00,2019-01-27 14:19:29+00:00,Building Issue: Blocks.java missing,['unlabeled']
385,closed,xslendix,2018-12-23 22:09:16+00:00,2018-12-23 22:11:22+00:00,Expired invite link for Discord.,['unlabeled']
380,closed,PwnHammer007,2018-12-16 00:32:27+00:00,2019-07-04 04:16:06+00:00,iOS: Freezes/Crashes,['unlabeled']
374,closed,SilverLuke,2018-12-12 17:14:51+00:00,2018-12-12 18:17:18+00:00,Exception when building,['unlabeled']
352,closed,islq,2018-11-23 02:51:12+00:00,2018-11-23 04:39:35+00:00,pvp mode for headless server not work,['unlabeled']
349,closed,wade-fs,2018-11-21 13:15:16+00:00,2018-11-22 02:53:37+00:00,[Android] Could add Instruction for build android apk?,['unlabeled']
347,closed,arakido,2018-11-21 05:36:20+00:00,2018-11-21 13:08:31+00:00,package name error,['unlabeled']
331,closed,islq,2018-11-14 14:37:50+00:00,2018-11-14 14:47:58+00:00,crashed by Threads.assertLogic() in threads mode,['unlabeled']
323,closed,VXF2016,2018-11-11 07:15:26+00:00,2019-02-14 03:38:35+00:00,[new features discuss]Add ways to analyse the power,['unlabeled']
321,closed,CodeDoes,2018-11-10 08:47:17+00:00,2018-11-10 09:01:08+00:00,blank screen on Android beta,['unlabeled']
300,closed,TheChosenEvilOne,2018-11-03 18:08:36+00:00,2018-11-06 23:36:50+00:00,bleleding beta suck,['unlabeled']
291,closed,islq,2018-11-01 01:30:37+00:00,2018-11-05 07:02:09+00:00,Need a loading UI,['unlabeled']
269,closed,DarkAnturian,2018-10-24 17:15:35+00:00,2018-10-24 17:21:49+00:00,i cant find how to mine thorium somehow,['unlabeled']
268,closed,DarkAnturian,2018-10-24 13:43:17+00:00,2018-10-24 14:05:20+00:00,Where is biomatter compressor,['unlabeled']
248,closed,SynedraAcus,2018-10-17 06:28:11+00:00,2018-10-17 14:25:20+00:00,Fail to start/build on 32-bit linux,['unlabeled']
246,closed,islq,2018-10-16 01:32:28+00:00,2018-10-16 05:37:38+00:00,no water in map,['unlabeled']
227,closed,alzurken,2018-09-25 12:45:04+00:00,2018-09-25 13:04:42+00:00,UI bug on resize browser window,['unlabeled']
224,closed,ALoTron,2018-09-20 22:27:04+00:00,2018-09-20 22:32:15+00:00,Gamecrash by using water-extractor in specific space,['unlabeled']
193,closed,faithful235,2018-08-18 23:28:23+00:00,2018-08-18 23:32:26+00:00,Bug,['unlabeled']
171,closed,Gee-aitcH,2018-08-05 22:19:42+00:00,2018-08-05 22:27:15+00:00,When I tried to compile... It gives me an error,['unlabeled']
156,closed,ziggystar,2018-07-28 13:56:05+00:00,2018-07-28 14:06:33+00:00,Game crashed starting a map (possible save file existed) (nightly build),['unlabeled']
155,closed,Malmik,2018-07-28 10:14:15+00:00,2018-07-28 10:21:58+00:00,Overflow gate,['unlabeled']
154,closed,Malmik,2018-07-27 13:53:24+00:00,2018-07-27 13:59:47+00:00,Fog of war,['unlabeled']
153,closed,Malmik,2018-07-27 12:59:30+00:00,2018-07-27 13:18:19+00:00,Multiplayer feature request!!!,['unlabeled']
152,closed,Malmik,2018-07-27 12:27:09+00:00,2018-07-27 13:01:48+00:00,Version 4.0 possible bugs,['unlabeled']
142,closed,player20033,2018-07-14 01:04:23+00:00,2018-07-14 01:23:43+00:00,Compiling server target requires unnecessary android target.,['unlabeled']
138,closed,CalenLoki,2018-07-11 17:37:27+00:00,2018-07-11 23:58:14+00:00,Crash Report,['unlabeled']
137,closed,codehz,2018-07-07 14:35:18+00:00,2019-07-04 04:11:13+00:00,About assets' license,['unlabeled']
132,closed,Garr890354839,2018-06-13 17:39:41+00:00,2018-07-04 17:14:18+00:00,Shooting player entity on Desktop:,['unlabeled']
130,closed,downloadpizza,2018-06-06 19:08:02+00:00,2018-06-14 21:12:48+00:00,Naming Bug,['unlabeled']
129,closed,Gee-aitcH,2018-06-01 22:03:45+00:00,2018-06-02 02:39:30+00:00,"gradlew.bat, ""Could not determine the dependencies of task ':desktop:dist' "" ",['unlabeled']
126,closed,benjamin-kirkbride,2018-05-22 00:03:41+00:00,2019-07-25 03:14:22+00:00,UI not scaling with HiDPI displays,['unlabeled']
123,closed,Soulflare3,2018-05-08 18:46:56+00:00,2018-05-08 19:18:36+00:00,Crash when trying to run Windows client,['unlabeled']
120,closed,downloadpizza,2018-05-01 18:11:42+00:00,2018-05-01 21:05:11+00:00,Cant aim with XBOX controller,['unlabeled']
119,closed,oopsplus,2018-04-24 04:51:24+00:00,2018-04-24 17:20:08+00:00,Git Repo,['unlabeled']
118,closed,willhansen,2018-04-16 01:57:14+00:00,2018-05-30 19:06:27+00:00,[Android UI] Confirmation on line placement,['unlabeled']
115,closed,ghost,2018-04-11 16:19:50+00:00,2018-04-11 16:22:54+00:00,Does this work?,['unlabeled']
114,closed,venulat,2018-04-10 16:55:14+00:00,2018-04-10 17:02:26+00:00,Just a question,['unlabeled']
