path,size,extension
core/assets-raw/sprites/blocks/liquid/conduits/plated-conduit-top-2.png,1729,png
core/assets-raw/sprites/blocks/liquid/conduits/plated-conduit-top-3.png,369,png
core/assets-raw/sprites/blocks/liquid/conduits/plated-conduit-top-4.png,279,png
core/assets-raw/sprites/blocks/liquid/conduits/pulse-conduit-top-0.png,315,png
core/assets-raw/sprites/blocks/liquid/conduits/pulse-conduit-top-1.png,2281,png
core/assets-raw/sprites/blocks/liquid/conduits/pulse-conduit-top-2.png,2051,png
core/assets-raw/sprites/blocks/liquid/conduits/pulse-conduit-top-3.png,560,png
core/assets-raw/sprites/blocks/liquid/conduits/pulse-conduit-top-4.png,2229,png
core/assets-raw/sprites/blocks/liquid/conduits/reinforced-conduit-cap.png,179,png
core/assets-raw/sprites/blocks/liquid/conduits/reinforced-conduit-top-0.png,368,png
core/assets-raw/sprites/blocks/liquid/conduits/reinforced-conduit-top-1.png,387,png
core/assets-raw/sprites/blocks/liquid/conduits/reinforced-conduit-top-2.png,351,png
core/assets-raw/sprites/blocks/liquid/conduits/reinforced-conduit-top-3.png,279,png
core/assets-raw/sprites/blocks/liquid/conduits/reinforced-conduit-top-4.png,339,png
core/assets-raw/sprites/blocks/turrets/afflict/afflict-blade-glow-heat.png,2472,png
core/assets-raw/sprites/blocks/turrets/afflict/afflict-blade-heat.png,658,png
core/assets-raw/sprites/blocks/turrets/afflict/afflict-blade-l.png,1215,png
core/assets-raw/sprites/blocks/turrets/afflict/afflict-blade-r.png,1207,png
core/assets-raw/sprites/blocks/turrets/afflict/afflict-preview.png,4086,png
core/assets-raw/sprites/blocks/turrets/afflict/afflict.png,1295,png
core/assets-raw/sprites/blocks/turrets/bases/block-1.png,228,png
core/assets-raw/sprites/blocks/turrets/bases/block-2.png,418,png
core/assets-raw/sprites/blocks/turrets/bases/block-3.png,620,png
core/assets-raw/sprites/blocks/turrets/bases/block-4.png,968,png
core/assets-raw/sprites/blocks/turrets/bases/reinforced-block-2.png,889,png
core/assets-raw/sprites/blocks/turrets/bases/reinforced-block-3.png,1027,png
core/assets-raw/sprites/blocks/turrets/bases/reinforced-block-4.png,3478,png
core/assets-raw/sprites/blocks/turrets/bases/reinforced-block-5.png,4493,png
core/assets-raw/sprites/blocks/turrets/cyclone/cyclone-barrel-1.png,230,png
core/assets-raw/sprites/blocks/turrets/cyclone/cyclone-barrel-2.png,221,png
core/assets-raw/sprites/blocks/turrets/cyclone/cyclone-barrel-3.png,220,png
core/assets-raw/sprites/blocks/turrets/cyclone/cyclone-preview.png,1455,png
core/assets-raw/sprites/blocks/turrets/cyclone/cyclone.png,1122,png
core/assets-raw/sprites/blocks/turrets/diffuse/diffuse-front-heat.png,1426,png
core/assets-raw/sprites/blocks/turrets/diffuse/diffuse-front-l.png,847,png
core/assets-raw/sprites/blocks/turrets/diffuse/diffuse-front-r.png,798,png
core/assets-raw/sprites/blocks/turrets/diffuse/diffuse-preview.png,1828,png
core/assets-raw/sprites/blocks/turrets/diffuse/diffuse.png,2088,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-blade-heat.png,9768,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-blade-l.png,1022,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-blade-r.png,986,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-mid-heat.png,12942,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-mid.png,2328,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-preview.png,4357,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-side-l.png,590,png
core/assets-raw/sprites/blocks/turrets/disperse/disperse-side-r.png,578,png
core/assets-raw/sprites/blocks/turrets/duo/duo-barrel-l.png,203,png
core/assets-raw/sprites/blocks/turrets/duo/duo-barrel-r.png,209,png
core/assets-raw/sprites/blocks/turrets/duo/duo-preview.png,373,png
core/assets-raw/sprites/blocks/turrets/duo/duo.png,367,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-blade-heat.png,2467,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-blade-l.png,1229,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-blade-r.png,1175,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-inner-heat.png,1382,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-inner-l.png,629,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-inner-r.png,639,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-mid-heat.png,1522,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-mid.png,783,png
core/assets-raw/sprites/blocks/turrets/lustre/lustre-preview.png,2253,png
core/assets-raw/sprites/blocks/turrets/malign/malign-back-heat.png,2814,png
core/assets-raw/sprites/blocks/turrets/malign/malign-back-l.png,962,png
core/assets-raw/sprites/blocks/turrets/malign/malign-back-r.png,943,png
core/assets-raw/sprites/blocks/turrets/malign/malign-end.png,1133,png
core/assets-raw/sprites/blocks/turrets/malign/malign-front-heat.png,2472,png
core/assets-raw/sprites/blocks/turrets/malign/malign-front-l.png,997,png
core/assets-raw/sprites/blocks/turrets/malign/malign-front-r.png,966,png
core/assets-raw/sprites/blocks/turrets/malign/malign-main.png,2107,png
core/assets-raw/sprites/blocks/turrets/malign/malign-mid-heat.png,1203,png
core/assets-raw/sprites/blocks/turrets/malign/malign-mid.png,1525,png
core/assets-raw/sprites/blocks/turrets/malign/malign-mouth-heat.png,2336,png
core/assets-raw/sprites/blocks/turrets/malign/malign-mouth.png,1927,png
core/assets-raw/sprites/blocks/turrets/malign/malign-preview.png,3517,png
core/assets-raw/sprites/blocks/turrets/malign/malign-spine-heat.png,2595,png
core/assets-raw/sprites/blocks/turrets/malign/malign-spine-l.png,631,png
core/assets-raw/sprites/blocks/turrets/malign/malign-spine-r.png,631,png
core/assets-raw/sprites/blocks/turrets/salvo/salvo-barrel-heat.png,552,png
core/assets-raw/sprites/blocks/turrets/salvo/salvo-barrel.png,752,png
core/assets-raw/sprites/blocks/turrets/salvo/salvo-preview.png,1019,png
core/assets-raw/sprites/blocks/turrets/salvo/salvo-side-l.png,429,png
core/assets-raw/sprites/blocks/turrets/salvo/salvo-side-r.png,423,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-blade-heat.png,2204,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-blade-l.png,1072,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-blade-r.png,1046,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-mid-heat.png,2089,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-mid.png,1357,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-preview.png,4866,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-side-heat.png,1185,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-side-l.png,534,png
core/assets-raw/sprites/blocks/turrets/scathe/scathe-side-r.png,502,png
core/assets-raw/sprites/blocks/turrets/scatter/scatter-mid.png,510,png
core/assets-raw/sprites/blocks/turrets/scatter/scatter-preview.png,817,png
core/assets-raw/sprites/blocks/turrets/scatter/scatter.png,603,png
core/assets-raw/sprites/blocks/turrets/smite/smite-back-l.png,1102,png
core/assets-raw/sprites/blocks/turrets/smite/smite-back-r.png,1077,png
core/assets-raw/sprites/blocks/turrets/smite/smite-blade-bar-heat.png,1366,png
core/assets-raw/sprites/blocks/turrets/smite/smite-blade-bar-l.png,506,png
core/assets-raw/sprites/blocks/turrets/smite/smite-blade-bar-r.png,506,png
core/assets-raw/sprites/blocks/turrets/smite/smite-blade-heat.png,3520,png
core/assets-raw/sprites/blocks/turrets/smite/smite-blade-l.png,1150,png
core/assets-raw/sprites/blocks/turrets/smite/smite-blade-r.png,1136,png
core/assets-raw/sprites/blocks/turrets/smite/smite-front-l.png,945,png
core/assets-raw/sprites/blocks/turrets/smite/smite-front-r.png,921,png
core/assets-raw/sprites/blocks/turrets/smite/smite-mid-heat.png,1587,png
core/assets-raw/sprites/blocks/turrets/smite/smite-mid.png,1700,png
core/assets-raw/sprites/blocks/turrets/smite/smite-preview.png,6034,png
core/assets-raw/sprites/blocks/turrets/smite/smite-spine-heat.png,1580,png
core/assets-raw/sprites/blocks/turrets/smite/smite-spine-l.png,382,png
core/assets-raw/sprites/blocks/turrets/smite/smite-spine-r.png,382,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-back-heat.png,7711,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-back-l.png,420,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-back-r.png,414,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-front-heat.png,5674,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-front-l.png,338,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-front-r.png,327,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-heat.png,2508,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-liquid.png,232,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-nozzle-heat.png,4768,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-nozzle-l.png,544,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-nozzle-r.png,540,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-preview.png,2593,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate-top.png,220,png
core/assets-raw/sprites/blocks/turrets/sublimate/sublimate.png,1088,png
core/assets-raw/sprites/blocks/turrets/titan/titan-barrel-heat.png,3974,png
core/assets-raw/sprites/blocks/turrets/titan/titan-barrel-heat_full.png,1604,png
core/assets-raw/sprites/blocks/turrets/titan/titan-barrel.png,1324,png
core/assets-raw/sprites/blocks/turrets/titan/titan-preview.png,4428,png
core/assets-raw/sprites/blocks/turrets/titan/titan-side-heat.png,1655,png
core/assets-raw/sprites/blocks/turrets/titan/titan-side-l.png,843,png
core/assets-raw/sprites/blocks/turrets/titan/titan-side-r.png,795,png
core/assets-raw/sprites/blocks/turrets/titan/titan.png,747,png
core/src/mindustry/world/blocks/campaign/accelerator.java,4222,java
core/src/mindustry/world/blocks/campaign/launchpad.java,9153,java
core/src/mindustry/world/blocks/defense/autodoor.java,3045,java
core/src/mindustry/world/blocks/defense/baseshield.java,4702,java
core/src/mindustry/world/blocks/defense/buildturret.java,9479,java
core/src/mindustry/world/blocks/defense/directionalforceprojector.java,8814,java
core/src/mindustry/world/blocks/defense/door.java,4497,java
core/src/mindustry/world/blocks/defense/forceprojector.java,9516,java
core/src/mindustry/world/blocks/defense/mendprojector.java,5238,java
core/src/mindustry/world/blocks/defense/overdriveprojector.java,5886,java
core/src/mindustry/world/blocks/defense/radar.java,2968,java
core/src/mindustry/world/blocks/defense/regenprojector.java,6450,java
core/src/mindustry/world/blocks/defense/shieldwall.java,3455,java
core/src/mindustry/world/blocks/defense/shockmine.java,2014,java
core/src/mindustry/world/blocks/defense/shockwavetower.java,4306,java
core/src/mindustry/world/blocks/defense/thruster.java,917,java
core/src/mindustry/world/blocks/defense/wall.java,4010,java
core/src/mindustry/world/blocks/distribution/armoredconveyor.java,1618,java
core/src/mindustry/world/blocks/distribution/buffereditembridge.java,1437,java
core/src/mindustry/world/blocks/distribution/chainedbuilding.java,127,java
core/src/mindustry/world/blocks/distribution/conveyor.java,14617,java
core/src/mindustry/world/blocks/distribution/directionbridge.java,7662,java
core/src/mindustry/world/blocks/distribution/directionliquidbridge.java,2981,java
core/src/mindustry/world/blocks/distribution/directionalunloader.java,5142,java
core/src/mindustry/world/blocks/distribution/duct.java,8771,java
core/src/mindustry/world/blocks/distribution/ductbridge.java,1928,java
core/src/mindustry/world/blocks/distribution/ductrouter.java,5480,java
core/src/mindustry/world/blocks/distribution/itembridge.java,17201,java
core/src/mindustry/world/blocks/distribution/junction.java,2824,java
core/src/mindustry/world/blocks/distribution/massdriver.java,13761,java
core/src/mindustry/world/blocks/distribution/overflowduct.java,4694,java
core/src/mindustry/world/blocks/distribution/overflowgate.java,2970,java
core/src/mindustry/world/blocks/distribution/router.java,3882,java
core/src/mindustry/world/blocks/distribution/sorter.java,4879,java
core/src/mindustry/world/blocks/distribution/stackconveyor.java,14300,java
core/src/mindustry/world/blocks/distribution/stackrouter.java,2842,java
core/src/mindustry/world/blocks/environment/airblock.java,953,java
core/src/mindustry/world/blocks/environment/cliff.java,988,java
core/src/mindustry/world/blocks/environment/emptyfloor.java,674,java
core/src/mindustry/world/blocks/environment/floor.java,11541,java
core/src/mindustry/world/blocks/environment/oreblock.java,2677,java
core/src/mindustry/world/blocks/environment/overlayfloor.java,511,java
core/src/mindustry/world/blocks/environment/prop.java,911,java
core/src/mindustry/world/blocks/environment/seabush.java,1634,java
core/src/mindustry/world/blocks/environment/seaweed.java,1138,java
core/src/mindustry/world/blocks/environment/shallowliquid.java,1855,java
core/src/mindustry/world/blocks/environment/spawnblock.java,289,java
core/src/mindustry/world/blocks/environment/statictree.java,1349,java
core/src/mindustry/world/blocks/environment/staticwall.java,1760,java
core/src/mindustry/world/blocks/environment/steamvent.java,2100,java
core/src/mindustry/world/blocks/environment/tallblock.java,1585,java
core/src/mindustry/world/blocks/environment/treeblock.java,1719,java
core/src/mindustry/world/blocks/environment/wobbleprop.java,953,java
core/src/mindustry/world/blocks/heat/heatblock.java,214,java
core/src/mindustry/world/blocks/heat/heatconductor.java,2530,java
core/src/mindustry/world/blocks/heat/heatconsumer.java,124,java
core/src/mindustry/world/blocks/heat/heatproducer.java,1798,java
core/src/mindustry/world/blocks/legacy/legacyblock.java,443,java
core/src/mindustry/world/blocks/legacy/legacycommandcenter.java,563,java
core/src/mindustry/world/blocks/legacy/legacymechpad.java,560,java
core/src/mindustry/world/blocks/legacy/legacyunitfactory.java,919,java
core/src/mindustry/world/blocks/liquid/armoredconduit.java,1263,java
core/src/mindustry/world/blocks/liquid/conduit.java,9338,java
core/src/mindustry/world/blocks/liquid/liquidblock.java,3097,java
core/src/mindustry/world/blocks/liquid/liquidbridge.java,808,java
core/src/mindustry/world/blocks/liquid/liquidjunction.java,1231,java
core/src/mindustry/world/blocks/liquid/liquidrouter.java,1235,java
core/src/mindustry/world/blocks/logic/canvasblock.java,12596,java
core/src/mindustry/world/blocks/logic/logicblock.java,25461,java
core/src/mindustry/world/blocks/logic/logicdisplay.java,8410,java
core/src/mindustry/world/blocks/logic/memoryblock.java,1966,java
core/src/mindustry/world/blocks/logic/messageblock.java,6747,java
core/src/mindustry/world/blocks/logic/switchblock.java,2171,java
core/src/mindustry/world/blocks/payloads/blockproducer.java,5531,java
core/src/mindustry/world/blocks/payloads/buildpayload.java,2859,java
core/src/mindustry/world/blocks/payloads/constructor.java,3061,java
core/src/mindustry/world/blocks/payloads/payload.java,3007,java
core/src/mindustry/world/blocks/payloads/payloadblock.java,9044,java
