number,state,contributor,created_at,closed_at,title,labels,resolution_time
937,closed,Gorock,2019-10-29 13:57:20+00:00,2019-10-29 20:50:52+00:00,linux bumblebee and mindustry fail,['unlabeled'],6.892222222222222
935,closed,fgaz,2019-10-29 07:39:48+00:00,2019-10-31 21:32:59+00:00,official versioning scheme,['unlabeled'],61.88638888888889
930,closed,ifritdiezel,2019-10-28 18:47:45+00:00,2019-10-28 18:50:18+00:00,modloader issue,['unlabeled'],0.0425
929,closed,produde1,2019-10-28 12:22:56+00:00,2019-10-28 12:23:52+00:00,can't import mods,['unlabeled'],0.015555555555555555
928,closed,Lucas559-noob,2019-10-28 11:52:51+00:00,2019-10-28 12:09:15+00:00,writing error,['unlabeled'],0.2733333333333333
926,closed,TwistedNeo,2019-10-28 09:33:02+00:00,2019-10-28 12:22:20+00:00,schematics don't work in build 99,['unlabeled'],2.8216666666666668
924,closed,MrEgor4Ik,2019-10-28 09:07:30+00:00,2019-10-28 12:07:48+00:00,"where is button ""import with github"" in version 5-official99??? please return!",['unlabeled'],3.005
923,closed,sean-gribben,2019-10-28 08:35:57+00:00,2019-10-29 01:20:58+00:00,modded maps not removing when mod is disabled (or deleted),['unlabeled'],16.75027777777778
922,closed,Terran-is-Here,2019-10-28 07:23:35+00:00,2019-10-28 12:22:09+00:00,schematics: parts are not being placed/selected,['unlabeled'],4.976111111111111
921,closed,sean-gribben,2019-10-28 07:18:19+00:00,2019-11-01 20:01:15+00:00,"mods unable to be deleted, and mod folder not in expected location",['unlabeled'],108.71555555555555
920,closed,Shawak,2019-10-28 04:39:04+00:00,2019-10-28 04:40:07+00:00,interface issue,['unlabeled'],0.0175
919,closed,Shawak,2019-10-28 04:36:36+00:00,2019-10-28 04:51:05+00:00,toggle power nodes,['unlabeled'],0.24138888888888888
918,closed,Firestorm827,2019-10-28 02:25:00+00:00,2019-11-08 01:27:25+00:00,unable to import mods on ios,['unlabeled'],263.04027777777776
917,closed,Shawak,2019-10-28 02:13:17+00:00,2019-10-28 02:18:58+00:00,publishing to workshop is not working anymore,['unlabeled'],0.09472222222222222
913,closed,scoennz,2019-10-27 18:46:09+00:00,2019-10-27 18:52:58+00:00,not connecting with mod,['unlabeled'],0.11361111111111111
911,closed,AE0L,2019-10-27 12:50:44+00:00,2019-10-27 14:33:11+00:00,maps don't seem to render correctly on a laptop with intel graphics card.,['unlabeled'],1.7075
910,closed,jakiki6,2019-10-27 12:45:12+00:00,2019-10-27 14:20:28+00:00,wrong translation,['unlabeled'],1.5877777777777777
909,closed,ghost,2019-10-27 12:27:46+00:00,2019-10-27 14:24:09+00:00,"hi anuke! i have a request, could you add the categories power to give out objects or liquids in the creation of modifications? i think this would be a great solution to expand the possibilities of co-modding. thank.",['unlabeled'],1.9397222222222221
908,closed,mrnossiom,2019-10-27 10:23:51+00:00,2019-10-27 14:21:11+00:00,macos steam version,['unlabeled'],3.9555555555555557
903,closed,Lighthez,2019-10-26 19:59:07+00:00,2019-10-27 01:20:10+00:00,players from the other team can votekick the players of other teams (pvp),['unlabeled'],5.350833333333333
902,closed,scarabdesign,2019-10-26 19:55:18+00:00,2019-10-27 01:20:10+00:00,weird lag when unmarking things for deconstruction. ,['unlabeled'],5.414444444444444
901,closed,Fekus310,2019-10-26 18:38:34+00:00,2019-10-26 21:49:26+00:00,"platform: windows   build: 98.1   issue: mods don't work     reproduce: i created a mod, it has all the files, but in the actual game it doesn't appear anything which i made in the mod",['unlabeled'],3.181111111111111
899,closed,matematikaadit,2019-10-26 13:12:00+00:00,2019-10-26 23:29:03+00:00,touchpad stopped working when holding any key on the keyboard,['unlabeled'],10.284166666666666
894,closed,TechFish3000,2019-10-26 09:23:02+00:00,2019-10-27 14:56:29+00:00,blocks larger than 5x5 crash instantly when damaged,['unlabeled'],29.5575
893,closed,bencbartlett,2019-10-26 08:01:43+00:00,2019-10-26 12:57:47+00:00,power doesn't work in pvp for non-host,['unlabeled'],4.934444444444445
889,closed,K33RAN,2019-10-26 05:00:16+00:00,2019-10-27 01:21:13+00:00,new silver update problem,['unlabeled'],20.349166666666665
888,closed,morristp6,2019-10-26 02:21:31+00:00,2019-10-26 02:26:18+00:00,"after i operated anukin/examplemod in mindustry, the map of custom game was damaged, the system told 'a blue core is not added', and it happened on every map",['unlabeled'],0.07972222222222222
887,closed,willis936,2019-10-25 22:20:42+00:00,2019-11-19 08:24:39+00:00,unable to import data on ios,['unlabeled'],586.0658333333333
886,closed,HigherDimensio,2019-10-25 22:19:28+00:00,2019-10-26 01:58:13+00:00,build speed,['unlabeled'],3.6458333333333335
885,closed,PSeba-M,2019-10-25 21:29:05+00:00,2019-10-27 19:24:50+00:00,copper in campaign,['unlabeled'],45.92916666666667
884,closed,willis936,2019-10-25 21:25:35+00:00,2019-10-25 21:59:54+00:00,game import crash,['unlabeled'],0.5719444444444445
883,closed,willis936,2019-10-25 21:18:03+00:00,2019-11-08 03:52:01+00:00,menu missing on ruinous shores,['unlabeled'],318.5661111111111
882,closed,KiloLiuton,2019-10-25 18:31:59+00:00,2019-10-27 01:22:02+00:00,mindustry sound output won't change to another channel,['unlabeled'],30.83416666666667
881,closed,slatoru,2019-10-25 18:30:44+00:00,2019-10-25 18:54:56+00:00,альбомный режим ошибка!,['unlabeled'],0.4033333333333333
880,closed,rnauber,2019-10-25 18:05:04+00:00,2019-10-25 18:08:35+00:00,f-droid build fails because of hardcoded version,['unlabeled'],0.058611111111111114
877,closed,chancy7,2019-10-25 13:25:21+00:00,2019-10-25 16:58:11+00:00,mod loading problem,['unlabeled'],3.547222222222222
876,closed,Yoloskeet,2019-10-25 12:39:12+00:00,2019-10-25 18:58:03+00:00,mods sprite and material mixup,['unlabeled'],6.314166666666667
874,closed,chancy7,2019-10-25 12:18:14+00:00,2019-10-25 12:58:27+00:00,"the loaded mod cannot be deleted. specifically, after clicking the delete, you are prompted to delete successfully, but when you return to the main interface, you enter the module and find that the mod still exists.",['unlabeled'],0.6702777777777778
873,closed,Jiawens,2019-10-25 10:51:54+00:00,2019-10-27 19:24:07+00:00,a bug about modding,['unlabeled'],56.536944444444444
871,closed,Fauli1221,2019-10-25 05:44:52+00:00,2019-10-25 16:58:11+00:00,error message appears when importing mod from github,['unlabeled'],11.221944444444444
869,closed,DarkestSeconds,2019-10-25 00:20:27+00:00,2019-10-25 00:27:18+00:00,connection closed,['unlabeled'],0.11416666666666667
868,closed,xtophyr,2019-10-24 20:29:13+00:00,2019-10-24 20:30:31+00:00,crash at launch with offline mode in steam,['unlabeled'],0.021666666666666667
860,closed,TheMeltdown201,2019-10-22 15:39:08+00:00,2019-10-22 15:41:14+00:00,#545 problem,['unlabeled'],0.035
859,closed,SimonWoodburyForget,2019-10-22 15:31:45+00:00,2019-10-22 22:45:18+00:00,"adding modded units to a map and removing/renaming units, throwns an exception from map editor.",['unlabeled'],7.225833333333333
851,closed,Arkanic,2019-10-21 19:14:50+00:00,2019-10-24 00:41:52+00:00,what,['unlabeled'],53.45055555555555
846,closed,willis936,2019-10-20 19:36:29+00:00,2019-10-25 21:20:26+00:00,export data crash,['unlabeled'],121.7325
843,closed,hardliner66,2019-10-20 15:25:26+00:00,2019-10-20 15:30:43+00:00,"german help text for impact reactor is too big, widget resize is broken.",['unlabeled'],0.08805555555555555
842,closed,Arkanic,2019-10-19 19:29:53+00:00,2019-10-19 19:42:46+00:00,does the repo need this?,['unlabeled'],0.21472222222222223
841,closed,pozibrothers,2019-10-19 14:31:29+00:00,2019-10-20 13:46:44+00:00,tutorial language not changing after selecting another,['unlabeled'],23.254166666666666
839,closed,ThatOneBepis,2019-10-19 10:00:00+00:00,2019-10-20 13:48:51+00:00,modded building research,['unlabeled'],27.814166666666665
836,closed,TheMeltdown201,2019-10-18 12:30:37+00:00,2019-10-18 12:54:22+00:00,#545 feature idea,['unlabeled'],0.3958333333333333
835,closed,TheMeltdown201,2019-10-18 12:07:23+00:00,2019-10-18 12:19:32+00:00,can i moddify the mindustry-master directory when downloaded,['unlabeled'],0.2025
834,closed,TheMeltdown201,2019-10-18 11:38:57+00:00,2019-10-18 12:01:11+00:00,modding issue,['unlabeled'],0.3705555555555556
826,closed,ftvkyo,2019-10-13 21:41:36+00:00,2019-10-18 20:29:11+00:00,controls: can't use alphabetic keys.,['unlabeled'],118.79305555555555
821,closed,Gasaraki,2019-10-13 00:53:05+00:00,2019-10-13 01:48:52+00:00,4.0 build 96 - mass driver bug. lost items,['unlabeled'],0.9297222222222222
820,closed,inxanedev,2019-10-12 19:16:45+00:00,2019-10-12 19:28:08+00:00,building from source code (v96) not working because of discord dependency,['unlabeled'],0.1897222222222222
819,closed,inxanedev,2019-10-12 18:38:39+00:00,2019-10-12 18:55:22+00:00,"""allow-custom-clients"" not working?",['unlabeled'],0.2786111111111111
817,closed,idodoroz4,2019-10-12 08:55:50+00:00,2019-10-12 15:03:44+00:00,the option to lunch resources from core during the game,['unlabeled'],6.131666666666667
815,closed,LionelBergen,2019-10-12 03:25:46+00:00,2019-10-12 03:32:36+00:00,"'jitpack' might be down, or the dependency no longer exists. maybe try a different version.",['unlabeled'],0.11388888888888889
813,closed,DE3000,2019-10-11 09:26:42+00:00,2019-11-16 05:21:34+00:00,end user license agreement,['unlabeled'],859.9144444444445
809,closed,Anuken,2019-10-10 20:23:30+00:00,2019-12-05 00:02:53+00:00,modding guide,['help wanted'],1323.6563888888888
807,closed,TsarF,2019-10-10 05:53:06+00:00,2019-10-11 00:24:59+00:00,"compilation error, possibly outdated modding guide",['unlabeled'],18.531388888888888
806,closed,FatalThrust,2019-10-09 23:50:18+00:00,2019-10-10 01:34:08+00:00,contentparser conflicts with illegalaccessexception for some types of blocks,['unlabeled'],1.7305555555555556
805,closed,Anuken,2019-10-09 22:10:28+00:00,2020-02-18 17:47:48+00:00,better team indication,['help wanted'],3163.6222222222223
804,closed,Anuken,2019-10-09 22:09:28+00:00,2019-12-12 21:28:06+00:00,conservative generators,['help wanted'],1535.3105555555555
803,closed,Anuken,2019-10-09 22:07:00+00:00,2019-12-04 23:55:49+00:00,display 'last played with' on steam,['help wanted'],1345.8136111111112
802,closed,Anuken,2019-10-09 21:11:09+00:00,2020-04-10 23:37:00+00:00,full chromeos support,['help wanted'],4418.430833333333
794,closed,runiArnsbjornson,2019-10-07 14:26:47+00:00,2019-10-07 14:55:07+00:00,localization mistakes in french (on steam),['unlabeled'],0.4722222222222222
790,closed,FatalThrust,2019-10-07 02:57:29+00:00,2019-10-07 03:01:52+00:00,(in code) w/ github <critical for modding for new users>,['unlabeled'],0.07305555555555555
789,closed,Veraghin,2019-10-06 23:51:40+00:00,2019-10-06 23:52:08+00:00,mining resources close to the core in pvp doesn't work as intended,['unlabeled'],0.0077777777777777776
788,closed,FatalThrust,2019-10-06 23:09:28+00:00,2019-10-06 23:12:29+00:00,latest version mod issue,['unlabeled'],0.050277777777777775
784,closed,1RedOne,2019-10-06 13:57:51+00:00,2019-10-08 23:12:36+00:00,"show enemy hp on mouse hover, good idea? ",['unlabeled'],57.24583333333333
776,closed,Prezombie,2019-10-04 23:58:32+00:00,2020-01-20 19:28:23+00:00,overflow conveyors sometimes divert resources on a fully compressed but moving belt,['unlabeled'],2587.4975
775,closed,Damgam,2019-10-04 19:49:04+00:00,2019-10-05 00:00:08+00:00,game doesn't close properly,['unlabeled'],4.184444444444445
773,closed,mActUx06,2019-10-04 16:15:16+00:00,2019-10-04 17:05:44+00:00,bridges/land fill on liquid blocks,['unlabeled'],0.8411111111111111
772,closed,codiophile,2019-10-04 00:40:31+00:00,2020-02-18 17:34:24+00:00,feedback and questions,['unlabeled'],3304.8980555555554
766,closed,bloool,2019-10-03 01:25:42+00:00,2019-10-03 01:37:44+00:00,i can't enter the game.,['unlabeled'],0.20055555555555554
762,closed,abaines,2019-10-02 13:43:39+00:00,2019-10-02 16:47:42+00:00,multiplayer client does not receive campaign zone requirement credit,['unlabeled'],3.0675
761,closed,ThatOneBepis,2019-10-02 11:58:21+00:00,2019-10-02 13:54:49+00:00,readme for mod folder,['unlabeled'],1.941111111111111
760,closed,ShadowsInRain,2019-10-02 02:15:58+00:00,2019-10-02 02:27:32+00:00,sorter build between junctions clogs randomly,['unlabeled'],0.19277777777777777
757,closed,Lao-Hua-Ji,2019-10-01 13:55:15+00:00,2019-10-11 22:10:04+00:00,some questions about politics,['unlabeled'],248.24694444444444
754,closed,KurzedMetal,2019-10-01 05:24:04+00:00,2019-10-01 12:37:14+00:00,placing conveyors belts in pause mode doesn't generate the correct corners tiles,['unlabeled'],7.219444444444444
748,closed,SimonWoodburyForget,2019-09-29 23:44:34+00:00,2019-09-30 01:41:39+00:00,"clicking input field in map editor will prevent scrolling, and cause weird behavior.",['unlabeled'],1.9513888888888888
747,closed,mActUx06,2019-09-29 16:52:36+00:00,2019-09-29 16:57:04+00:00,objective improvement/expansion suggestion,['unlabeled'],0.07444444444444444
746,closed,KSKNico,2019-09-29 16:30:07+00:00,2019-09-29 16:39:17+00:00,bug or inconsistency with armored conveyors,['unlabeled'],0.1527777777777778
745,closed,CVex2150J,2019-09-29 07:57:31+00:00,2019-11-07 21:55:31+00:00,liquid junction and basic conduit act weird under load. ,['unlabeled'],949.9666666666667
742,closed,azekeil,2019-09-28 20:01:52+00:00,2019-11-07 17:22:48+00:00,changed settings to 5 fps and is no longer responsive to input,['unlabeled'],957.3488888888888
739,closed,romandecker,2019-09-28 08:13:03+00:00,2019-11-07 17:22:22+00:00,file permission issue when importing game data on ios,['unlabeled'],969.1552777777778
731,closed,liorabel,2019-09-27 13:30:57+00:00,2019-09-27 13:38:55+00:00,game lags heavily during an attack,['unlabeled'],0.13277777777777777
726,closed,rnauber,2019-09-27 05:27:51+00:00,2019-10-02 19:17:00+00:00,fastlane files incomplete,['unlabeled'],133.81916666666666
724,closed,AerosolNinja,2019-09-26 23:48:37+00:00,2019-09-26 23:50:19+00:00,repeated crashing on steam release,['unlabeled'],0.028333333333333332
723,closed,sean-gribben,2019-09-26 23:44:15+00:00,2019-09-26 23:50:33+00:00,repeated crashing on steam release (build 96),['unlabeled'],0.105
720,closed,tomoeuehara,2019-09-26 16:28:23+00:00,2019-09-28 01:34:54+00:00,units stuck,['unlabeled'],33.10861111111111
710,closed,Scawaffle,2019-09-25 08:40:55+00:00,2019-09-25 12:06:10+00:00,game crashed on first run,['unlabeled'],3.4208333333333334
709,closed,ghost,2019-09-25 01:41:04+00:00,2019-09-25 17:55:36+00:00,boss health is refilled on resume after save and quit,['unlabeled'],16.24222222222222
706,closed,1RedOne,2019-09-24 14:49:54+00:00,2019-10-17 18:26:43+00:00,"want to add unit level stats, where should these properties / methods live?",['unlabeled'],555.6136111111111
705,closed,vkuehn,2019-09-24 11:59:40+00:00,2019-09-24 13:16:28+00:00,zutorial finishes early,['unlabeled'],1.28
700,closed,ghost,2019-09-23 00:14:25+00:00,2019-09-23 00:24:51+00:00,[b93] crash with nullpointerexception ,['unlabeled'],0.1738888888888889
699,closed,Quezler,2019-09-22 16:41:40+00:00,2019-09-22 16:45:10+00:00,is the k supposed to be dark grey?,['unlabeled'],0.058333333333333334
698,closed,zicklag,2019-09-22 16:27:09+00:00,2019-09-22 20:38:17+00:00,[feature] transportation drones,['unlabeled'],4.185555555555555
694,closed,Lao-Hua-Ji,2019-09-22 15:29:52+00:00,2019-09-29 13:33:16+00:00,chinese translation for steam introduction ,['unlabeled'],166.05666666666667
693,closed,ashie404,2019-09-22 14:45:20+00:00,2019-09-22 17:22:49+00:00,cannot play campaign after running out of launched copper.,['unlabeled'],2.624722222222222
692,closed,mmis1000,2019-09-22 04:56:16+00:00,2019-09-23 03:18:48+00:00,calling vars.state.set(gamestate.state.paused) does nothing in server,['unlabeled'],22.375555555555554
691,closed,Lao-Hua-Ji,2019-09-22 04:38:55+00:00,2019-09-22 04:39:08+00:00,chinese translation for steam introduction ,['unlabeled'],0.003611111111111111
690,closed,Vortetty,2019-09-22 03:24:29+00:00,2019-09-22 03:31:12+00:00,consider adding update detector/updater,['unlabeled'],0.11194444444444444
685,closed,Vortetty,2019-09-20 14:56:12+00:00,2019-09-20 15:32:11+00:00,test build on android,['unlabeled'],0.5997222222222223
682,closed,dheld,2019-09-18 22:36:34+00:00,2019-09-18 22:48:30+00:00,master build plan,['unlabeled'],0.1988888888888889
681,closed,dheld,2019-09-18 22:12:54+00:00,2019-09-18 22:47:48+00:00,rally beacon,['unlabeled'],0.5816666666666667
680,closed,SimonWoodburyForget,2019-09-18 19:53:34+00:00,2019-09-26 20:03:16+00:00,double draw on surge tower beams.,['unlabeled'],192.16166666666666
675,closed,Milinai,2019-09-17 16:45:08+00:00,2019-09-17 23:43:35+00:00,routers don't pass back,['unlabeled'],6.974166666666667
670,closed,SimonWoodburyForget,2019-09-16 15:56:07+00:00,2019-09-16 15:59:09+00:00,damaged units get stuck on unpowered repair points.,['unlabeled'],0.050555555555555555
666,closed,BasedUser,2019-09-15 20:44:51+00:00,2019-09-22 16:45:50+00:00,router chain router chain router chain,['unlabeled'],164.01638888888888
665,closed,BasedUser,2019-09-15 20:37:08+00:00,2019-09-15 20:55:03+00:00,storage increase works only on one core,['unlabeled'],0.2986111111111111
664,closed,max8rr8,2019-09-15 19:01:00+00:00,2019-09-15 19:05:12+00:00,javascript plugins,['unlabeled'],0.07
663,closed,firdacz,2019-09-15 16:55:27+00:00,2019-09-16 05:59:43+00:00,how to even start,['unlabeled'],13.071111111111112
661,closed,Remint32,2019-09-14 11:00:17+00:00,2019-09-14 13:28:09+00:00,wrong count in title of block's constant in default bundle,['unlabeled'],2.4644444444444447
660,closed,SimonWoodburyForget,2019-09-13 22:42:33+00:00,2019-09-13 22:49:18+00:00,building/unbuilding beside unloaders causes a nullpointerexception.,['unlabeled'],0.1125
656,closed,null-dev,2019-09-13 04:58:10+00:00,2019-09-13 12:02:36+00:00,phase/bridge conveyors/conduits do not function when being fed from opposite direction,['unlabeled'],7.073888888888889
655,closed,mayli,2019-09-13 01:53:56+00:00,2019-09-13 12:13:46+00:00,allowing unloader to pick items from powerblock or craftblocks,['unlabeled'],10.330555555555556
654,closed,rnauber,2019-09-12 19:07:23+00:00,2019-09-29 18:05:37+00:00,automate f-droid updates,['unlabeled'],406.97055555555556
648,closed,Vortetty,2019-09-08 23:32:04+00:00,2019-09-08 23:46:10+00:00,gradlew desktop:run failing due to invalid code in same place regardless of version,['unlabeled'],0.235
