number,state,created_at,closed_at,title
1059,closed,2019-11-14 11:18:48+00:00,2020-01-08 16:25:11+00:00,Core: seed
1058,closed,2019-11-14 07:41:32+00:00,2019-11-14 17:44:57+00:00,"Warn if any core is under attack, the pull"
1057,closed,2019-11-13 23:24:51+00:00,2019-11-14 00:52:32+00:00,"show liquids in ""resources detected"" section"
1054,closed,2019-11-13 17:43:36+00:00,2019-11-14 14:26:03+00:00,Allow for modded water extractors to use no power
1053,closed,2019-11-13 14:10:32+00:00,2019-11-23 03:39:06+00:00,Make chat show/hide setting vaiable
1052,closed,2019-11-13 10:56:49+00:00,2020-05-29 18:26:50+00:00,Colorize powernodes based on network status instead of its powerlines
1050,closed,2019-11-12 11:20:33+00:00,2019-11-13 04:43:43+00:00,Skip to next building in queue when you don't have enough resources 
1049,closed,2019-11-12 10:32:01+00:00,2020-03-26 21:25:06+00:00,Keep items on conveyor when upgrading
1048,closed,2019-11-12 09:39:01+00:00,2020-01-24 16:24:41+00:00,Visualize which mass drivers shoot at the selected one
1042,closed,2019-11-11 19:27:55+00:00,2019-12-01 05:42:38+00:00,👾 Finish enemy descriptions for bundle.properties [stale] ugh
1033,closed,2019-11-10 21:29:40+00:00,2019-11-11 18:56:41+00:00,"Big changes. ""..."" →…"
1030,closed,2019-11-10 18:54:31+00:00,2020-01-08 16:33:44+00:00,fix https://github.com/Anuken/Mindustry/issues/1028
1029,closed,2019-11-10 16:44:06+00:00,2020-01-23 20:00:57+00:00,sand water outputs sand
1026,closed,2019-11-10 09:33:22+00:00,2019-11-10 09:33:26+00:00,"Yes, of course! The Holy Hand Grenade of Antioch!"
1024,closed,2019-11-09 15:07:52+00:00,2019-11-09 15:16:17+00:00,fix comment
1023,closed,2019-11-09 05:16:17+00:00,2019-11-14 19:44:09+00:00,(ignore this)(go to #1060)
1013,closed,2019-11-07 10:11:53+00:00,2020-01-09 18:12:07+00:00,Display bars for bridge contents
1012,closed,2019-11-07 01:15:19+00:00,2019-11-23 20:17:27+00:00,Update bundle_pt_BR.properties
1011,closed,2019-11-07 01:03:48+00:00,2019-11-20 20:05:05+00:00,Updated Polish Translation
1009,closed,2019-11-06 11:42:42+00:00,2020-03-24 15:19:27+00:00,Conveyor upgrade assist
1006,closed,2019-11-05 19:42:56+00:00,2020-01-08 21:16:29+00:00,[graphic] configurable bridge transparency
994,closed,2019-11-04 20:19:54+00:00,2020-03-26 15:46:52+00:00,[WIP] Update bundle_tr.properties
972,closed,2019-11-01 16:06:18+00:00,2019-11-05 23:54:35+00:00,Update bundle_zh_TW.properties
969,closed,2019-11-01 10:05:43+00:00,2019-11-01 12:03:55+00:00,Update blocks.java
955,closed,2019-10-30 19:29:32+00:00,2020-07-02 19:27:23+00:00,💼 Optionally show resources ingame
954,closed,2019-10-30 19:22:17+00:00,2020-01-23 20:14:02+00:00,Move Force Projector visuals to (new) ProjectorTrait
950,closed,2019-10-30 13:47:08+00:00,2019-11-01 21:30:55+00:00,📎 Auto junctions
946,closed,2019-10-30 10:25:32+00:00,2019-10-30 20:56:24+00:00,Update README.md
945,closed,2019-10-30 10:15:37+00:00,2019-11-05 23:54:31+00:00,Update bundle_zh_TW.properties
941,closed,2019-10-29 18:57:58+00:00,2019-10-29 18:59:37+00:00,Fix #940
939,closed,2019-10-29 18:15:57+00:00,2019-10-29 18:38:44+00:00,dispose event
936,closed,2019-10-29 13:26:02+00:00,2019-11-08 21:51:48+00:00,🃏 Prevent inverted sorter chaining
934,closed,2019-10-29 07:07:17+00:00,2019-10-29 07:07:28+00:00,Create full_description.txt
927,closed,2019-10-28 11:04:50+00:00,2020-03-26 15:25:37+00:00,🌡 Silicon furnace
925,closed,2019-10-28 09:24:06+00:00,2019-10-28 12:23:31+00:00,Plastanium Wall
906,closed,2019-10-27 08:47:26+00:00,2020-03-26 15:24:13+00:00,Update bundle_de.properties
904,closed,2019-10-27 02:26:22+00:00,2019-10-27 05:26:41+00:00,Update tools:pack path on windows
892,closed,2019-10-26 07:31:03+00:00,2019-12-23 03:15:16+00:00,🥌 Do not count color codes toward maximum name length
879,closed,2019-10-25 16:59:50+00:00,2020-03-27 20:25:34+00:00,actually implement oh no
861,closed,2019-10-22 16:02:53+00:00,2019-10-22 16:07:58+00:00,Update arc hash
849,closed,2019-10-21 16:45:50+00:00,2019-11-02 18:36:16+00:00,⚔️ Fix stuttering conveyors between teams
848,closed,2019-10-21 12:06:51+00:00,2019-10-21 14:02:41+00:00,Synchronize powergraph
833,closed,2019-10-17 14:46:39+00:00,2019-10-17 15:09:53+00:00,fixed typo in ContentParser
827,closed,2019-10-13 23:06:20+00:00,2019-10-14 22:58:30+00:00,"""Smarter"" targeting for Turrets"
825,closed,2019-10-13 20:04:00+00:00,2019-11-04 22:40:12+00:00,Conservative generators
824,closed,2019-10-13 20:00:10+00:00,2020-03-26 15:29:52+00:00,Disallow dumping inside of enemy turf
823,closed,2019-10-13 11:16:56+00:00,2019-10-15 03:36:43+00:00,3 additional teams
812,closed,2019-10-11 08:20:38+00:00,2019-10-20 21:06:17+00:00,Set core path for annotations explicitly
810,closed,2019-10-10 23:10:36+00:00,2019-12-14 04:39:03+00:00,[WIP] Desktop mouse control
808,closed,2019-10-10 17:50:52+00:00,2019-10-21 22:46:14+00:00,Update bundle_it.properties
801,closed,2019-10-09 18:15:51+00:00,2019-10-13 17:00:33+00:00,inverse match sorter
799,closed,2019-10-09 14:06:39+00:00,2020-03-26 15:24:01+00:00,Complete Overhaul Of bundle_de.properties
797,closed,2019-10-09 01:37:57+00:00,2020-01-08 16:23:13+00:00,Added PlayerLog
796,closed,2019-10-08 07:20:51+00:00,2019-10-08 13:55:23+00:00,add Slag supply means
795,closed,2019-10-07 17:49:40+00:00,2019-10-21 22:49:26+00:00,Update bundle_fr.properties
791,closed,2019-10-07 10:12:21+00:00,2019-10-25 17:00:55+00:00,oh no bundle_oh_NO.properties; adding support for nonstandard locales
787,closed,2019-10-06 20:56:32+00:00,2019-10-15 22:19:57+00:00,Updated Polish translation
786,closed,2019-10-06 20:29:59+00:00,2019-10-09 13:33:21+00:00,Update bundle_de.properties
783,closed,2019-10-06 13:30:25+00:00,2020-01-24 16:21:08+00:00,Update bundle_de.properties
777,closed,2019-10-05 15:08:50+00:00,2019-10-20 20:50:55+00:00,Hybrid grid hotkey mode.
770,closed,2019-10-03 21:42:45+00:00,2019-11-13 18:25:42+00:00,Enemy bot names
764,closed,2019-10-02 19:34:22+00:00,2019-10-15 22:07:43+00:00,"""Fixed"" bloom being dark when zooming out"
763,closed,2019-10-02 18:36:52+00:00,2019-12-23 03:08:47+00:00,Update bundle_pt_BR.properties
756,closed,2019-10-01 11:32:49+00:00,2020-01-23 19:45:06+00:00,Change item amount display of Block Inventories to show decimals
755,closed,2019-10-01 11:22:29+00:00,2019-12-23 03:08:23+00:00,Update bundle_de.properties
751,closed,2019-09-30 12:30:59+00:00,2019-10-12 14:26:44+00:00,Update bundle_ko.properties
750,closed,2019-09-30 03:07:50+00:00,2019-12-23 03:07:35+00:00,Update bundle_pt_BR.properties
749,closed,2019-09-30 00:11:39+00:00,2019-10-04 12:16:34+00:00,Update bundle_zh_TW.properties
741,closed,2019-09-28 10:39:55+00:00,2019-11-04 22:52:38+00:00,Made unloaders able to take items out of bridge conveyors / phase conveyors
738,closed,2019-09-28 05:24:29+00:00,2019-09-28 12:28:29+00:00,Node edit
734,closed,2019-09-27 18:09:56+00:00,2019-09-28 07:46:05+00:00,Update bundle_ja.properties
733,closed,2019-09-27 17:04:58+00:00,2019-10-11 09:06:41+00:00,Update guide
719,closed,2019-09-26 16:06:33+00:00,2019-10-02 00:32:16+00:00,Create achievements.vdf
716,closed,2019-09-25 21:45:39+00:00,2019-09-27 21:24:19+00:00,"Update bundle_pt_BR.properties (incomplete, please don't merge yet)"
707,closed,2019-09-24 23:34:06+00:00,2019-09-25 09:53:52+00:00,Can I add it?
704,closed,2019-09-23 14:33:27+00:00,2019-12-13 15:04:44+00:00,Update bundle_ru.properties
702,closed,2019-09-23 11:48:54+00:00,2019-09-23 15:59:47+00:00,Update bundle_ru.properties
695,closed,2019-09-22 16:04:39+00:00,2019-09-22 16:11:47+00:00,Update the French translation
689,closed,2019-09-21 22:11:04+00:00,2019-09-22 16:10:40+00:00,Update bundle_it.properties
684,closed,2019-09-20 12:56:41+00:00,2019-09-25 09:58:15+00:00,Update bundle_ko.properties
679,closed,2019-09-18 18:44:27+00:00,2019-09-18 18:53:46+00:00,Update bundle_pt_BR.properties
676,closed,2019-09-18 12:00:55+00:00,2019-09-18 12:09:31+00:00,Update Japanese translations
673,closed,2019-09-17 10:02:16+00:00,2019-10-15 03:39:54+00:00,Translate to Japanese by Eru
671,closed,2019-09-16 19:36:52+00:00,2019-09-25 00:21:52+00:00,Minor code cleanup and fail-fast NPE validation for status effects
668,closed,2019-09-16 06:07:45+00:00,2019-09-16 12:41:26+00:00,Fixes minimap zoom bug
662,closed,2019-09-14 18:00:05+00:00,2019-09-16 01:14:09+00:00,Plugin YML
658,closed,2019-09-13 17:20:54+00:00,2019-10-21 23:23:40+00:00,Update bundle_zh_CN.properties
652,closed,2019-09-11 21:59:33+00:00,2019-09-26 04:34:53+00:00,Show position of player
651,closed,2019-09-11 16:19:30+00:00,2019-09-24 23:33:32+00:00,Update bundle.properties
649,closed,2019-09-10 17:44:17+00:00,2019-10-15 03:39:37+00:00,[WIP]
641,closed,2019-09-07 13:47:56+00:00,2019-09-23 14:27:03+00:00,Provide German translation for the tutorial. (#640)
634,closed,2019-09-04 17:45:11+00:00,2019-09-07 02:10:57+00:00,Coherent help message for a button (minor).
625,closed,2019-08-31 16:59:44+00:00,2019-10-15 03:38:39+00:00,Creating bundle_hu.properties
624,closed,2019-08-30 13:09:29+00:00,2019-09-15 11:40:24+00:00,[Ready to merge] add leds
621,closed,2019-08-28 09:55:14+00:00,2019-08-30 09:08:25+00:00,Update bundle_ko.properties
619,closed,2019-08-26 16:34:51+00:00,2019-08-31 16:11:57+00:00,Real CHAOS
616,closed,2019-08-26 14:59:49+00:00,2019-08-31 17:05:02+00:00,Long time no see...
615,closed,2019-08-26 14:43:02+00:00,2019-08-31 16:10:12+00:00,"Huge translate and fix, bundle_fr.properties I respect the etymology and the context (not finished)"
614,closed,2019-08-26 12:10:19+00:00,2019-08-26 12:17:58+00:00,Update bundle_fr.properties
613,closed,2019-08-25 17:32:50+00:00,2019-12-23 03:07:54+00:00,bundle_ro.properties (NOT FINISHED)
606,closed,2019-08-23 21:05:39+00:00,2019-08-24 16:20:48+00:00,Update to Bundle_tr
604,closed,2019-08-23 16:18:01+00:00,2019-08-31 11:54:05+00:00,FR translation fix
601,closed,2019-08-22 05:10:21+00:00,2019-08-22 05:15:16+00:00,Update bundle_ko.properties
599,closed,2019-08-21 14:56:31+00:00,2019-08-31 07:42:19+00:00,Some traduction about the new components add
593,closed,2019-08-18 12:47:39+00:00,2019-08-18 14:27:58+00:00,fixed scrolling with mouse (2)
591,closed,2019-08-17 18:55:10+00:00,2019-09-24 23:35:45+00:00, [WIP] Spanish bundle update
581,closed,2019-08-15 07:33:59+00:00,2019-09-16 00:42:13+00:00,add co_op
580,closed,2019-08-15 07:22:28+00:00,2019-09-16 01:26:23+00:00,Update bundle.properties
578,closed,2019-08-09 16:30:13+00:00,2019-08-09 20:53:12+00:00,pls delete it
573,closed,2019-08-06 20:42:34+00:00,2019-09-16 00:43:03+00:00,some zone descriptions
572,closed,2019-08-06 13:32:55+00:00,2019-08-10 23:26:07+00:00,confoos
567,closed,2019-07-30 04:36:30+00:00,2019-07-30 05:24:16+00:00,Update bundle_zh_CN.properties
565,closed,2019-07-28 06:18:39+00:00,2019-09-16 00:43:32+00:00,Update bundle_ko.properties
561,closed,2019-07-17 14:52:57+00:00,2019-07-17 14:53:46+00:00,small Modified
559,closed,2019-07-13 13:59:37+00:00,2019-09-16 00:50:17+00:00,Resources war - new pvp gamemode
552,closed,2019-07-08 12:15:06+00:00,2019-08-22 05:29:01+00:00,(Temporary) bundle_ko.properties
537,closed,2019-06-26 17:56:33+00:00,2019-07-16 15:15:12+00:00,Multiplayer improvements
536,closed,2019-06-25 22:41:11+00:00,2019-06-26 04:04:38+00:00,formatting en bundle with backslash apostrophe
529,closed,2019-06-15 19:41:06+00:00,2019-09-16 00:50:40+00:00,(EN bundle) added descriptions
520,closed,2019-06-10 02:14:44+00:00,2019-06-10 02:17:46+00:00,Create bundle_id.properties
519,closed,2019-06-10 01:52:18+00:00,2019-06-10 02:17:36+00:00,Update bundle_in_ID.properties
518,closed,2019-06-10 01:50:53+00:00,2019-06-10 02:18:19+00:00,Update bundle_in_ID.properties
512,closed,2019-06-07 11:20:22+00:00,2019-06-07 11:26:28+00:00,Applied Factory Method Pattern in Mechs.java
510,closed,2019-06-03 15:03:40+00:00,2019-06-03 15:12:08+00:00,Fix call to method with a wrong name (Scope::getMembers() instead of Scope::getSymbols())
501,closed,2019-05-27 04:13:04+00:00,2019-05-27 15:05:10+00:00,Reduce the cyclomatic complexity of render method in MapRenderer.java 
493,closed,2019-05-11 15:18:55+00:00,2019-08-13 20:49:28+00:00,Update bundle_pt_BR.properties
488,closed,2019-05-05 06:43:53+00:00,2019-05-22 10:43:26+00:00,bundle_fil.properties
479,closed,2019-05-01 08:09:37+00:00,2019-05-01 08:11:42+00:00,Update Uk_ua and ru bundles
478,closed,2019-04-30 02:33:23+00:00,2019-04-30 04:01:11+00:00,I help
477,closed,2019-04-29 02:19:48+00:00,2019-04-30 17:13:26+00:00,Update bundle_ko.properties
476,closed,2019-04-28 17:59:39+00:00,2019-07-21 15:12:43+00:00,Create bundle_af.properties
471,closed,2019-04-24 16:57:57+00:00,2019-04-25 01:39:59+00:00,Update bundle_ko.properties
470,closed,2019-04-23 19:17:23+00:00,2019-05-13 13:07:50+00:00,Improved sandbox
468,closed,2019-04-23 15:36:52+00:00,2019-08-13 20:50:01+00:00,Hungarian translation
466,closed,2019-04-15 09:24:28+00:00,2019-04-30 16:55:55+00:00,Update bundle_ita.properties
465,closed,2019-04-13 19:13:00+00:00,2019-04-14 07:21:37+00:00,Add string conversion to utf8 for discord rpc
461,closed,2019-04-11 21:05:02+00:00,2019-08-13 20:50:26+00:00,Update bundle_fr.properties
456,closed,2019-04-07 20:29:06+00:00,2019-04-12 20:56:32+00:00,New respawning and waves options for custom games
455,closed,2019-04-06 19:54:34+00:00,2019-04-12 20:47:47+00:00,Update bundle_ru.properties
419,closed,2019-03-06 12:57:44+00:00,2019-03-06 13:35:16+00:00,"I messed up, sorry. I mean it"
407,closed,2019-02-13 04:39:24+00:00,2019-03-28 21:24:07+00:00,Create bundle_az.properties
405,closed,2019-02-10 02:04:19+00:00,2019-03-28 21:23:23+00:00,Update bundle_zh_CN.properties
400,closed,2019-02-06 17:31:03+00:00,2019-02-06 17:43:21+00:00,Some Wrong Translations
393,closed,2019-01-18 16:30:35+00:00,2019-02-27 00:40:06+00:00,[WIP] Romanian bundle!
391,closed,2019-01-11 18:03:53+00:00,2019-02-26 03:44:41+00:00,Create bundle_nl.properties
384,closed,2018-12-21 18:20:51+00:00,2019-01-01 23:34:34+00:00,Create  strings.xml
376,closed,2018-12-14 11:10:39+00:00,2019-01-01 23:44:09+00:00,Update block config every frame
371,closed,2018-12-09 22:37:52+00:00,2018-12-09 23:16:04+00:00,Gridmode
368,closed,2018-12-05 20:46:54+00:00,2018-12-05 20:49:19+00:00,[Accident]Speed cheats
362,closed,2018-12-02 10:10:35+00:00,2019-01-14 03:56:43+00:00,"[WIP] Block UI rework, block and power info, (power rewrite?), enable/disable logic"
353,closed,2018-11-23 05:33:42+00:00,2018-12-07 11:22:44+00:00,Filipino (Pilipinas) Language for Mindustry
348,closed,2018-11-21 08:00:26+00:00,2018-12-13 20:53:49+00:00,Power info
341,closed,2018-11-18 05:37:08+00:00,2018-11-18 05:38:51+00:00,New ui
336,closed,2018-11-16 01:22:02+00:00,2018-11-19 00:15:32+00:00,Power can no longer go negative or exceed capacity
334,closed,2018-11-15 20:56:48+00:00,2018-11-16 15:12:18+00:00,Update ServerControl.java
329,closed,2018-11-13 18:43:43+00:00,2019-02-27 00:38:55+00:00,Created a bundle for translation to Serbian
320,closed,2018-11-09 22:56:59+00:00,2018-11-10 10:28:08+00:00,"Fixed sector -2, 0 by adding a battle mission"
319,closed,2018-11-09 10:38:55+00:00,2018-12-02 10:11:23+00:00,Enable/Disable option for blocks
306,closed,2018-11-05 07:00:09+00:00,2018-11-07 06:46:55+00:00,change to game/screen mode of libgdx
305,closed,2018-11-05 01:11:38+00:00,2018-11-05 18:06:51+00:00,Proposal for configurable starting core position and fixing tutorial sector
303,closed,2018-11-04 12:31:55+00:00,2018-11-04 14:11:03+00:00,add again text.unit.none
299,closed,2018-11-03 17:30:49+00:00,2019-02-26 03:46:07+00:00,Start of nl_BE [Not finished!]
298,closed,2018-11-03 09:14:09+00:00,2018-11-03 13:33:16+00:00,Translation file preparation
287,closed,2018-10-31 18:35:38+00:00,2018-11-08 02:33:10+00:00,Update translations and add some languages
286,closed,2018-10-31 15:34:34+00:00,2018-11-03 16:33:11+00:00,[WIP][CLASSIC]Update bundle_ru.properties
285,closed,2018-10-30 13:28:03+00:00,2018-10-30 13:40:58+00:00,Cultivator placement fix
282,closed,2018-10-28 11:14:33+00:00,2018-10-28 15:13:46+00:00,Update bundle_ko.properties
281,closed,2018-10-28 11:13:29+00:00,2018-11-02 02:42:14+00:00,Rename bundle_ko.properties to bundle_ko_KR.properties
280,closed,2018-10-28 11:10:19+00:00,2018-10-28 14:57:47+00:00,Update bundle.properties
279,closed,2018-10-28 11:09:26+00:00,2018-11-02 02:51:35+00:00,Update bundle_ko.properties
277,closed,2018-10-27 11:37:55+00:00,2018-10-27 11:38:52+00:00,Export translations from POEditor
274,closed,2018-10-26 02:21:39+00:00,2018-10-26 04:12:38+00:00,Fix typo
267,closed,2018-10-24 11:01:40+00:00,2019-01-01 19:15:08+00:00,"Add UI,font and base camera scale settings(with one change in uCore)"
266,closed,2018-10-24 03:36:49+00:00,2018-10-24 10:35:51+00:00,Add texts in font file
265,closed,2018-10-24 03:32:17+00:00,2018-10-24 03:32:45+00:00,Add text in font file
264,closed,2018-10-23 11:54:35+00:00,2018-10-24 02:58:18+00:00,Add Scale settings in a rough way...(with one change in uCore)
263,closed,2018-10-23 06:22:56+00:00,2018-10-24 07:30:41+00:00,addtion of korean translated names
259,closed,2018-10-22 13:16:25+00:00,2018-10-23 13:01:37+00:00,Updates bundle_fr_be.properties
254,closed,2018-10-19 14:26:58+00:00,2018-10-22 07:16:45+00:00,call onFirstBegin on new sector
245,closed,2018-10-16 01:23:08+00:00,2018-10-16 18:38:35+00:00,adjust buttons width in sector dialog
237,closed,2018-10-13 07:37:38+00:00,2018-10-13 12:56:12+00:00,add BlockBuildCompletEvent
232,closed,2018-09-30 07:59:23+00:00,2018-10-22 19:01:23+00:00,(WIp)Update bundle_uk_UA.properties
218,closed,2018-09-08 21:49:45+00:00,2018-09-27 22:07:26+00:00,Update bundle_ru.properties
215,closed,2018-09-05 22:29:48+00:00,2018-09-05 22:47:48+00:00,Add option to build client/server with commit
209,closed,2018-09-02 23:00:51+00:00,2018-09-03 00:10:19+00:00,Requesting Turkish language option for Mindustry
200,closed,2018-08-21 11:20:54+00:00,2018-08-21 13:00:00+00:00,created bundle_fi.properties (not ready)
184,closed,2018-08-14 08:22:08+00:00,2018-08-14 08:47:52+00:00,Solve the generation problem to go after sector 16
181,closed,2018-08-11 12:25:12+00:00,2018-08-13 10:35:54+00:00,Super Duper Hard add korean chat fonts with keep orignal english fonts
167,closed,2018-08-01 17:45:17+00:00,2018-08-01 22:34:42+00:00,Update bundle.properties
147,closed,2018-07-22 17:09:52+00:00,2018-08-20 19:47:41+00:00,Update bundle.fr properties [Incomplete]
139,closed,2018-07-12 13:39:19+00:00,2018-07-12 14:32:01+00:00,Update .travis.yml
134,closed,2018-07-04 13:35:02+00:00,2018-07-06 01:11:04+00:00,Change Korean font & full support Korean texts
116,closed,2018-04-15 07:18:33+00:00,2018-04-15 08:35:49+00:00,Placement Preview
112,closed,2018-04-03 19:05:48+00:00,2018-04-21 22:09:21+00:00,"Rotational replace, noclip & infinity reach in desktop sandbox"
110,closed,2018-03-28 04:38:34+00:00,2018-03-28 13:49:16+00:00,File choosing assistance
102,closed,2018-03-16 23:32:31+00:00,2018-05-06 03:02:42+00:00,add an info button for descriptions of the difficulty mode.
95,closed,2018-02-22 18:49:48+00:00,2018-02-22 18:50:24+00:00,Alternate dim
77,closed,2018-01-18 16:26:58+00:00,2018-01-18 23:34:46+00:00,"Replaced old, bulky controller cursor with new one"
64,closed,2018-01-06 18:43:44+00:00,2018-01-06 18:44:27+00:00,Fixed linebreaks
36,closed,2017-12-30 10:45:29+00:00,2018-03-04 05:18:20+00:00,WIP: LiquidTunnel
22,closed,2017-12-16 16:07:59+00:00,2018-01-09 00:01:43+00:00,Made crafter support multiple recipes
12,closed,2017-12-11 19:28:55+00:00,2017-12-11 23:09:07+00:00,Update Tile.java
11,closed,2017-12-11 19:06:21+00:00,2017-12-11 19:23:42+00:00,Update Block.java
