number,state,created_at,merged_at,closed_at,title,time_to_merge
413,closed,2019-02-24 10:07:49+00:00,2019-02-25 00:59:21+00:00,2019-02-25 00:59:21+00:00,Create bundle_nl.properties,14.858888888888888
412,closed,2019-02-21 22:21:01+00:00,2019-03-12 19:08:36+00:00,2019-03-12 19:08:36+00:00,Tests: Add tests for addDarkness() in World.java,452.79305555555555
411,closed,2019-02-18 15:43:07+00:00,2019-02-25 00:59:37+00:00,2019-02-25 00:59:37+00:00,Update bundle_ko.properties,153.275
410,closed,2019-02-17 13:43:17+00:00,2019-02-25 00:59:58+00:00,2019-02-25 00:59:58+00:00,Added Translations and misc.,179.27805555555557
406,closed,2019-02-12 16:47:22+00:00,2019-02-12 17:05:14+00:00,2019-02-12 17:05:14+00:00,Update bundle_pl.properties,0.29777777777777775
404,closed,2019-02-09 18:51:05+00:00,2019-02-09 19:54:14+00:00,2019-02-09 19:54:14+00:00,Update bundle_pl.properties,1.0525
403,closed,2019-02-09 13:27:42+00:00,2019-02-09 16:09:33+00:00,2019-02-09 16:09:33+00:00,Update bundle_zh_CN.properties,2.6975
402,closed,2019-02-09 08:38:38+00:00,2019-02-09 16:09:12+00:00,2019-02-09 16:09:12+00:00,Added some details to README.md,7.509444444444444
401,closed,2019-02-08 15:44:44+00:00,2019-02-12 17:05:33+00:00,2019-02-12 17:05:33+00:00,Update bundle_pt_BR.properties,97.34694444444445
399,closed,2019-02-06 15:30:34+00:00,2019-02-08 17:00:25+00:00,2019-02-08 17:00:25+00:00,Update bundle.properties,49.4975
395,closed,2019-01-24 12:12:39+00:00,2019-02-08 17:04:51+00:00,2019-02-08 17:04:51+00:00,Update 'bundle_zh_TW.properties',364.87
394,closed,2019-01-23 09:27:40+00:00,2019-03-28 21:29:11+00:00,2019-03-28 21:29:12+00:00,Greek,1548.0252777777778
392,closed,2019-01-18 15:21:04+00:00,2019-02-26 03:33:13+00:00,2019-02-26 03:33:13+00:00,Update bundle_uk_UA.properties,924.2025
390,closed,2019-01-09 15:49:38+00:00,2019-01-16 01:29:40+00:00,2019-01-16 01:29:40+00:00,Update bundle_fr_BE.properties,153.66722222222222
389,closed,2019-01-01 23:29:17+00:00,2019-01-01 23:35:24+00:00,2019-01-01 23:35:25+00:00,Create strings.xml,0.10194444444444445
388,closed,2018-12-30 10:59:04+00:00,2019-01-01 19:15:46+00:00,2019-01-01 19:15:46+00:00,Create bundle_cs.properties,56.278333333333336
387,closed,2018-12-28 13:37:13+00:00,2019-01-01 23:13:28+00:00,2019-01-01 23:13:28+00:00,Update bundle_pl.properties,105.60416666666667
386,closed,2018-12-28 12:48:02+00:00,2019-01-01 19:17:02+00:00,2019-01-01 19:17:02+00:00,Update bundle_pl.properties,102.48333333333333
383,closed,2018-12-21 18:17:48+00:00,2019-01-01 23:09:55+00:00,2019-01-01 23:09:55+00:00,Update strings.xml,268.86861111111114
382,closed,2018-12-20 03:21:47+00:00,2019-01-01 23:09:46+00:00,2019-01-01 23:09:46+00:00,Update bundle and fix error (+orignal bundle),307.7997222222222
381,closed,2018-12-17 22:33:35+00:00,2019-01-01 23:09:34+00:00,2019-01-01 23:09:34+00:00,Update bundle_fr_BE.properties,360.5997222222222
379,closed,2018-12-15 12:59:23+00:00,2019-01-01 23:09:26+00:00,2019-01-01 23:09:26+00:00,Update bundle_zh_TW.properties,418.1675
378,closed,2018-12-15 08:41:02+00:00,2018-12-17 04:50:02+00:00,2018-12-17 04:50:02+00:00,Update Japanese translations,44.15
377,closed,2018-12-14 11:49:45+00:00,2018-12-14 16:14:31+00:00,2018-12-14 16:14:31+00:00,Update bundle_ru.properties,4.4127777777777775
375,closed,2018-12-13 22:06:18+00:00,2018-12-13 22:35:25+00:00,2018-12-13 22:35:25+00:00,Center sectors map on most recently saved (played and not abandoned) sector,0.48527777777777775
373,closed,2018-12-10 15:35:14+00:00,2018-12-10 15:39:14+00:00,2018-12-10 15:39:15+00:00,Updates bundle_fr_BE.properties,0.06666666666666667
372,closed,2018-12-09 23:42:56+00:00,2018-12-11 22:24:05+00:00,2018-12-11 22:24:05+00:00,Gridmode and eyedropper select,46.685833333333335
370,closed,2018-12-08 15:29:33+00:00,2018-12-10 15:47:41+00:00,2018-12-10 15:47:41+00:00,Translate the rest of bundle_zh_TW.properties,48.30222222222222
369,closed,2018-12-07 07:09:02+00:00,2018-12-09 05:05:09+00:00,2018-12-09 05:05:09+00:00,Update bundle_ru.properties,45.93527777777778
367,closed,2018-12-05 17:00:12+00:00,2018-12-05 20:43:14+00:00,2018-12-05 20:43:14+00:00,Check client version type against server version type,3.7172222222222224
366,closed,2018-12-03 16:05:04+00:00,2018-12-03 17:46:32+00:00,2018-12-03 17:46:32+00:00,"Made Unloader have the same ""memory"" as the sorter",1.691111111111111
365,closed,2018-12-02 23:12:20+00:00,2018-12-03 17:46:48+00:00,2018-12-03 17:46:48+00:00,PT-BR updated,18.574444444444445
364,closed,2018-12-02 20:01:56+00:00,2019-01-02 23:00:16+00:00,2019-01-02 23:00:16+00:00,(Complete) Close before 64 build,746.9722222222222
363,closed,2018-12-02 19:53:50+00:00,2019-02-26 03:36:56+00:00,2019-02-26 03:36:56+00:00,Update bundle_ru.properties,2047.7183333333332
361,closed,2018-12-01 11:33:26+00:00,2018-12-01 16:22:28+00:00,2018-12-01 16:22:28+00:00,Update bundle_fr_BE.properties,4.817222222222222
360,closed,2018-11-30 18:40:26+00:00,2018-11-30 20:16:54+00:00,2018-11-30 20:16:54+00:00,Update bundle_es.properties,1.6077777777777778
359,closed,2018-11-28 15:54:30+00:00,2018-11-28 18:22:36+00:00,2018-11-28 18:22:36+00:00,Update bundle_es.properties,2.4683333333333333
358,closed,2018-11-26 16:15:03+00:00,2018-11-26 17:34:02+00:00,2018-11-26 17:34:02+00:00,Updates bundle_fr_BE.properties,1.3163888888888888
357,closed,2018-11-25 14:38:37+00:00,2018-11-26 03:54:47+00:00,2018-11-26 03:54:47+00:00,Update Japanese translations,13.269444444444444
356,closed,2018-11-25 10:50:30+00:00,2019-01-01 23:33:57+00:00,2019-01-01 23:33:57+00:00,Update bundle_in_ID.properties [INCOMPLETE],900.7241666666666
355,closed,2018-11-25 09:30:17+00:00,2019-01-01 23:32:17+00:00,2019-01-01 23:32:17+00:00,Update bundle_fr.properties [Incomplete],902.0333333333333
354,closed,2018-11-23 10:23:55+00:00,2018-11-23 13:41:56+00:00,2018-11-23 13:41:56+00:00,Update bundle_ko.properties,3.3002777777777776
351,closed,2018-11-21 15:05:04+00:00,2018-11-22 03:02:29+00:00,2018-11-22 03:02:29+00:00,Updates bundle_fr_BE.properties,11.956944444444444
350,closed,2018-11-21 14:59:18+00:00,2018-11-21 15:00:20+00:00,2018-11-21 15:00:20+00:00,Updates bundle_fr_BE.properties,0.017222222222222222
346,closed,2018-11-20 03:49:19+00:00,2018-11-20 03:56:14+00:00,2018-11-20 03:56:14+00:00,Update bundle_ko.properties,0.11527777777777778
345,closed,2018-11-19 15:28:35+00:00,2018-11-27 18:08:08+00:00,2018-11-27 18:08:08+00:00,[COMPLETE]Close before 62 build,194.65916666666666
344,closed,2018-11-19 12:15:51+00:00,2018-11-19 17:33:51+00:00,2018-11-19 17:33:51+00:00,editor MapRenderer block icon scaling,5.3
343,closed,2018-11-18 17:02:28+00:00,2018-11-18 19:10:36+00:00,2018-11-18 19:10:36+00:00,Important comment repair.,2.1355555555555554
342,closed,2018-11-18 12:44:17+00:00,2018-11-18 14:46:13+00:00,2018-11-18 14:46:13+00:00,update zh_CN translations,2.0322222222222224
340,closed,2018-11-17 16:43:46+00:00,2018-11-17 17:57:00+00:00,2018-11-17 17:57:00+00:00,Fixed BlocksFragment categories row limit,1.2205555555555556
339,closed,2018-11-16 15:21:25+00:00,2018-11-17 17:57:10+00:00,2018-11-17 17:57:10+00:00,Update ServerControl.java,26.595833333333335
338,closed,2018-11-16 14:26:45+00:00,2018-11-17 17:36:32+00:00,2018-11-17 17:36:32+00:00,Complete most of the Chinese translations,27.163055555555555
337,closed,2018-11-16 10:27:05+00:00,2018-11-17 17:26:57+00:00,2018-11-17 17:26:57+00:00,Update Japanese translations,30.997777777777777
335,closed,2018-11-15 23:48:17+00:00,2018-11-16 00:02:18+00:00,2018-11-16 00:02:18+00:00,Workaround which fixes negative power values when loading the map,0.2336111111111111
333,closed,2018-11-15 14:00:29+00:00,2018-11-15 15:50:22+00:00,2018-11-15 15:50:22+00:00,Updates bundle_fr_BE.properties,1.831388888888889
332,closed,2018-11-14 16:47:31+00:00,2018-11-14 19:12:42+00:00,2018-11-14 19:12:42+00:00,Add Japanese translations,2.419722222222222
330,closed,2018-11-14 14:13:42+00:00,2018-11-14 14:49:28+00:00,2018-11-14 14:49:28+00:00,add drawRequest scale for mobile input,0.5961111111111111
328,closed,2018-11-13 16:57:40+00:00,2018-11-27 18:10:52+00:00,2018-11-27 18:10:52+00:00,[СOMPLETE]Update Uk_ua bundle,337.22
327,closed,2018-11-13 15:53:31+00:00,2018-11-13 16:07:33+00:00,2018-11-13 16:07:33+00:00,Update bundle_es.properties,0.2338888888888889
326,closed,2018-11-13 14:36:55+00:00,2018-11-13 23:14:32+00:00,2018-11-13 23:14:32+00:00,Minor Update bundle_fr_BE.properties,8.626944444444444
325,closed,2018-11-12 21:21:19+00:00,2018-11-13 23:15:21+00:00,2018-11-13 23:15:21+00:00,update descriptions,25.900555555555556
324,closed,2018-11-11 16:42:49+00:00,2018-11-11 18:03:15+00:00,2018-11-11 18:03:15+00:00,Added Unlocks menu button to Escape menu on desktop,1.3405555555555555
322,closed,2018-11-10 10:34:11+00:00,2018-11-11 02:19:28+00:00,2018-11-11 02:19:28+00:00,Sector  -2 0 fix,15.754722222222222
318,closed,2018-11-08 19:44:51+00:00,2018-11-08 19:46:13+00:00,2018-11-08 19:46:13+00:00,Prepared/Fixed translation files for crash reported in #translations,0.02277777777777778
317,closed,2018-11-08 19:07:53+00:00,2018-11-08 19:46:40+00:00,2018-11-08 19:46:40+00:00,Update bundle_es.properties,0.6463888888888889
316,closed,2018-11-08 11:18:55+00:00,2018-11-08 15:20:31+00:00,2018-11-08 15:20:31+00:00,Update bundle_ko.properties,4.026666666666666
315,closed,2018-11-07 22:06:54+00:00,2018-11-07 23:12:02+00:00,2018-11-07 23:12:02+00:00,Fixed unit/second translations,1.0855555555555556
314,closed,2018-11-07 21:32:31+00:00,2018-11-07 21:45:58+00:00,2018-11-07 21:45:58+00:00,Reworked and extended german translation,0.22416666666666665
313,closed,2018-11-07 18:13:46+00:00,2018-11-18 19:12:45+00:00,2018-11-18 19:12:45+00:00,[COMPLETE]Update bundle_ru.properties,264.98305555555555
312,closed,2018-11-07 18:02:58+00:00,2018-11-07 19:09:26+00:00,2018-11-07 19:09:26+00:00,"Improved descriptions of Container, Vault and Mend Projector",1.1077777777777778
311,closed,2018-11-07 16:06:08+00:00,2018-11-07 17:41:20+00:00,2018-11-07 17:41:20+00:00,Update bundle_es.properties,1.5866666666666667
310,closed,2018-11-07 12:24:40+00:00,2018-11-07 17:41:31+00:00,2018-11-07 17:41:31+00:00,upd bundle_ru.properties,5.280833333333334
309,closed,2018-11-06 21:25:48+00:00,2018-11-07 05:11:53+00:00,2018-11-07 05:11:53+00:00,Update bundle_es.properties,7.768055555555556
308,closed,2018-11-06 14:25:58+00:00,2018-11-06 16:11:57+00:00,2018-11-06 16:11:57+00:00,Update bundle_ko.properties,1.7663888888888888
307,closed,2018-11-05 18:43:56+00:00,2018-11-07 23:14:01+00:00,2018-11-07 23:14:01+00:00,Adjustable core position,52.50138888888889
304,closed,2018-11-04 12:53:39+00:00,2018-11-04 14:25:10+00:00,2018-11-04 14:25:10+00:00,Update,1.5252777777777777
302,closed,2018-11-04 12:30:41+00:00,2018-11-04 14:22:40+00:00,2018-11-04 14:22:40+00:00,'Unkown',1.8663888888888889
301,closed,2018-11-04 11:52:05+00:00,2018-11-04 14:22:16+00:00,2018-11-04 14:22:16+00:00,Fixed sector abandond update bug reported by Prosta in #bugs,2.5030555555555556
297,closed,2018-11-02 19:25:31+00:00,2018-11-02 23:49:57+00:00,2018-11-02 23:49:57+00:00,Added descriptions for all unlockables which didn't have them,4.407222222222222
296,closed,2018-11-02 16:04:00+00:00,2018-11-02 21:47:43+00:00,2018-11-02 21:47:43+00:00,Command Centre mode labels.,5.728611111111111
295,closed,2018-11-02 14:25:13+00:00,2018-11-02 14:31:00+00:00,2018-11-02 14:31:00+00:00,Fixed false friend translation,0.09638888888888889
294,closed,2018-11-02 10:17:07+00:00,2018-11-02 12:46:44+00:00,2018-11-02 12:46:44+00:00,Fix super wrong translate,2.493611111111111
293,closed,2018-11-02 00:12:25+00:00,2018-11-02 00:12:42+00:00,2018-11-02 00:12:42+00:00,Update bundle_fr.properties,0.004722222222222222
292,closed,2018-11-01 22:48:54+00:00,2018-11-01 23:49:06+00:00,2018-11-01 23:49:06+00:00,Made placement of pumps consistent across different placements.,1.0033333333333334
290,closed,2018-11-01 00:37:41+00:00,2018-11-01 01:13:52+00:00,2018-11-01 01:13:52+00:00,Fixed a crash which could occur when unconstructing environment,0.6030555555555556
289,closed,2018-10-31 23:38:37+00:00,2018-11-01 01:29:16+00:00,2018-11-01 01:29:16+00:00,Info Pages will now display tool tips for any item icons,1.8441666666666667
288,closed,2018-10-31 20:42:50+00:00,2019-01-03 23:22:32+00:00,2019-01-03 23:22:32+00:00,Rewritten a lot of power related stuff,1538.6616666666666
284,closed,2018-10-28 22:07:43+00:00,2018-10-29 00:05:21+00:00,2018-10-29 00:05:21+00:00,Updated README,1.9605555555555556
283,closed,2018-10-28 21:44:59+00:00,2018-10-28 22:01:51+00:00,2018-10-28 22:01:51+00:00,Added timestamps and output type labels,0.2811111111111111
278,closed,2018-10-28 01:07:46+00:00,2018-10-28 01:26:33+00:00,2018-10-28 01:26:33+00:00,rename 'oil',0.31305555555555553
276,closed,2018-10-27 07:23:21+00:00,2018-10-31 13:37:00+00:00,2018-10-31 13:37:00+00:00,powergraph update with battery,102.2275
275,closed,2018-10-26 05:36:02+00:00,2018-10-26 14:54:43+00:00,2018-10-26 14:54:43+00:00,Add texts in font,9.311388888888889
273,closed,2018-10-26 01:29:08+00:00,2018-10-26 14:55:16+00:00,2018-10-26 14:55:16+00:00,Adds a few translations,13.435555555555556
272,closed,2018-10-25 16:58:48+00:00,2018-12-13 20:58:07+00:00,2018-12-13 20:58:07+00:00,Incomplete update for turkish translation,1179.9886111111111
271,closed,2018-10-25 14:40:29+00:00,2018-10-25 16:16:05+00:00,2018-10-25 16:16:05+00:00,Rename bundle_fr_be.properties to bundle_fr_BE.properties,1.5933333333333333
270,closed,2018-10-24 18:16:23+00:00,2018-10-24 22:38:52+00:00,2018-10-24 22:38:52+00:00,Adding a new string,4.374722222222222
262,closed,2018-10-23 03:52:43+00:00,2018-10-23 13:23:20+00:00,2018-10-23 13:23:20+00:00,Add more texts with Cyrillic,9.510277777777778
261,closed,2018-10-23 01:10:21+00:00,2018-10-23 02:47:45+00:00,2018-10-23 02:47:45+00:00,Simplified power logic,1.6233333333333333
260,closed,2018-10-22 14:00:34+00:00,2018-10-23 13:01:47+00:00,2018-10-23 13:01:47+00:00,Updates bundle_fr_be.properties,23.02027777777778
258,closed,2018-10-21 15:27:02+00:00,2018-10-24 17:22:19+00:00,2018-10-24 17:22:19+00:00,Update and standardize translations (POEditor.com),73.92138888888888
257,closed,2018-10-20 18:45:04+00:00,2018-10-23 13:01:05+00:00,2018-10-23 13:01:05+00:00,Update bundle_pl.properties,66.26694444444445
256,closed,2018-10-19 16:11:43+00:00,2018-10-20 13:33:35+00:00,2018-10-20 13:33:35+00:00,Add german translations,21.364444444444445
255,closed,2018-10-19 14:39:21+00:00,2018-10-20 13:33:44+00:00,2018-10-20 13:33:44+00:00,Update bundle_ko.properties,22.906388888888888
253,closed,2018-10-19 13:58:46+00:00,2018-10-19 14:01:10+00:00,2018-10-19 14:01:10+00:00,Fix font height,0.04
252,closed,2018-10-18 17:55:21+00:00,2018-10-18 18:35:34+00:00,2018-10-18 18:35:34+00:00,Spelling correction,0.6702777777777778
251,closed,2018-10-18 14:46:29+00:00,2018-10-19 01:56:10+00:00,2018-10-19 01:56:10+00:00,Updates bundle_fr_be.properties,11.161388888888888
250,closed,2018-10-18 09:56:17+00:00,2018-10-19 01:56:36+00:00,2018-10-19 01:56:36+00:00,Patch liquid output speed display,16.005277777777778
249,closed,2018-10-17 16:18:44+00:00,2018-10-19 01:56:45+00:00,2018-10-19 01:56:45+00:00,Update bundle_fr.properties,33.63361111111111
247,closed,2018-10-16 05:35:45+00:00,2018-10-16 13:08:54+00:00,2018-10-16 13:08:54+00:00,update pad mission,7.5525
244,closed,2018-10-15 02:36:36+00:00,2018-10-15 14:17:53+00:00,2018-10-15 14:17:53+00:00,make sure new sector include target sector,11.688055555555556
243,closed,2018-10-14 16:44:46+00:00,2018-10-19 01:56:01+00:00,2018-10-19 01:56:01+00:00,[WIP]Update bundle_ru.properties,105.1875
242,closed,2018-10-13 21:50:05+00:00,2018-10-14 03:32:09+00:00,2018-10-14 03:32:09+00:00,Updates bundle_fr_be.properties,5.7011111111111115
241,closed,2018-10-13 21:22:48+00:00,2018-10-13 21:29:09+00:00,2018-10-13 21:29:09+00:00,[Close before 57]Update bundle_ru.properties,0.10583333333333333
240,closed,2018-10-13 15:47:47+00:00,2018-10-13 19:53:43+00:00,2018-10-13 19:53:43+00:00,Fix font,4.098888888888889
239,closed,2018-10-13 10:14:08+00:00,2018-10-13 12:58:05+00:00,2018-10-13 12:58:05+00:00,Update bundle_fr.properties,2.7325
238,closed,2018-10-13 07:55:06+00:00,2018-10-13 12:57:31+00:00,2018-10-13 12:57:31+00:00,set charset,5.040277777777778
236,closed,2018-10-13 07:13:03+00:00,2018-10-13 14:44:07+00:00,2018-10-13 14:44:07+00:00,keep the saved width and height of sector,7.517777777777778
235,closed,2018-10-12 06:02:53+00:00,2018-10-12 13:48:40+00:00,2018-10-12 13:48:40+00:00, fix displayString for CommandMission,7.763055555555556
234,closed,2018-10-11 22:17:33+00:00,2018-10-12 02:58:06+00:00,2018-10-12 02:58:06+00:00,major cleanup and modifications bundle_fr.properties,4.675833333333333
233,closed,2018-10-06 14:27:49+00:00,2018-10-08 18:14:16+00:00,2018-10-08 18:14:16+00:00,Created bundle_fr_be.properties,51.774166666666666
231,closed,2018-09-27 01:14:10+00:00,2018-09-27 17:09:10+00:00,2018-09-27 17:09:10+00:00,Update bundle_pt_BR.properties,15.916666666666666
230,closed,2018-09-26 18:20:52+00:00,2018-09-27 21:46:17+00:00,2018-09-27 21:46:17+00:00,Update bundle_zh_CN.properties,27.42361111111111
229,closed,2018-09-26 16:41:41+00:00,2018-09-26 17:28:19+00:00,2018-09-26 17:28:19+00:00,Update bundle_fr.properties,0.7772222222222223
228,closed,2018-09-26 09:08:37+00:00,2018-09-26 17:42:21+00:00,2018-09-26 17:42:21+00:00,French translations added,8.562222222222223
226,closed,2018-09-24 15:12:17+00:00,2018-09-24 18:14:23+00:00,2018-09-24 18:14:23+00:00,Update bundle.properties,3.035
225,closed,2018-09-22 13:02:16+00:00,2018-09-22 15:17:07+00:00,2018-09-22 15:17:07+00:00,Update bundle_fr.properties,2.2475
223,closed,2018-09-19 19:29:06+00:00,2018-09-25 20:39:53+00:00,2018-09-25 20:39:53+00:00,[COMPLETE]Rare update bundle_ru.properties,145.1797222222222
222,closed,2018-09-17 03:58:45+00:00,2018-09-20 02:47:33+00:00,2018-09-20 02:47:33+00:00,Don't add unit drops to core if the core is full,70.81333333333333
221,closed,2018-09-09 18:23:36+00:00,2018-09-09 18:38:30+00:00,2018-09-09 18:38:30+00:00,Add version type/number/modifier to crash reports,0.24833333333333332
220,closed,2018-09-09 08:05:40+00:00,2018-09-11 13:22:17+00:00,2018-09-11 13:22:17+00:00,Nice Update bundle_uk_UA.properties.  :),53.276944444444446
219,closed,2018-09-08 22:15:30+00:00,2018-09-09 03:02:50+00:00,2018-09-09 03:02:50+00:00,Update bundle_uk_UA.properties,4.788888888888889
217,closed,2018-09-08 16:09:23+00:00,2018-09-09 15:30:26+00:00,2018-09-09 15:30:26+00:00,(Complete) Create strings.xml,23.350833333333334
216,closed,2018-09-06 06:55:40+00:00,2018-09-06 23:51:12+00:00,2018-09-06 23:51:12+00:00,smail translate,16.925555555555555
214,closed,2018-09-04 23:30:29+00:00,2018-09-05 01:23:09+00:00,2018-09-05 01:23:09+00:00,Update bundle_ru.properties,1.8777777777777778
213,closed,2018-09-03 22:54:03+00:00,2018-09-04 18:43:35+00:00,2018-09-04 18:43:35+00:00,Update bundle_ru.properties,19.825555555555557
212,closed,2018-09-03 21:11:12+00:00,2018-09-03 23:38:02+00:00,2018-09-03 23:38:02+00:00,Update of the Turkish Translation Bundle,2.4472222222222224
211,closed,2018-09-03 15:58:54+00:00,2018-09-03 23:37:56+00:00,2018-09-03 23:37:56+00:00,[Complete]Update bundle_uk_UA.properties,7.650555555555556
210,closed,2018-09-03 13:54:41+00:00,2018-09-03 13:55:05+00:00,2018-09-03 13:55:05+00:00,Turkish language request,0.006666666666666667
208,closed,2018-09-02 17:32:00+00:00,2018-09-06 23:53:31+00:00,2018-09-06 23:53:31+00:00,[Complete]Russian bundle.,102.35861111111112
207,closed,2018-09-02 17:21:04+00:00,2018-09-02 17:34:25+00:00,2018-09-02 17:34:25+00:00,Remove duplicate roundrobin properties in weapons,0.2225
206,closed,2018-09-02 17:16:41+00:00,2018-09-02 17:20:41+00:00,2018-09-02 17:20:41+00:00,Update bundle_ru.properties,0.06666666666666667
205,closed,2018-08-31 09:02:53+00:00,2018-08-31 13:24:27+00:00,2018-08-31 13:24:27+00:00,Update bundle_ita.properties,4.359444444444445
204,closed,2018-08-29 08:06:20+00:00,2018-08-29 13:38:11+00:00,2018-08-29 13:38:11+00:00,Add Simplified Chinese font and update translations,5.530833333333334
203,closed,2018-08-26 04:38:48+00:00,2018-08-26 13:12:16+00:00,2018-08-26 13:12:16+00:00,Fix UUID generation on desktop,8.557777777777778
