sha,date,author,message,files_changed,files_commited,month
5b5c5d0365c7e4fe5bdb7acf2f9e39ff912b4724,2023-11-03 02:46:15+00:00,Anuken,Fixed off-by-one team sprite in editor,1,['core/src/mindustry/editor/MapRenderer.java'],2023-11
f6065891734b873f1676f03ee342f6ff4e2fd477,2023-11-03 02:46:22+00:00,Anuken,Merge remote-tracking branch 'origin/master',39,"['core/assets/bundles/bundle.properties', 'core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties', 'core/src/mindustry/content/Blocks.java', 'core/src/mindustry/content/UnitTypes.java', 'core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/world/meta/StatValues.java']",2023-11
fb53ea735d1b2655e82e560e9ba8526ef1b8db8c,2023-11-03 13:34:14+00:00,summoner001,"Update bundle_hu.properties (#9229)

Fix minor translation.
hint.derelict = .... updated
Ready to merge",1,['core/assets/bundles/bundle_hu.properties'],2023-11
b3cddb0d82d4d8d8736ff81fae8d543e8ac69b4f,2023-11-03 15:19:49+00:00,Ilya246,uncap fsh shield damage (#9230),1,['core/src/mindustry/entities/bullet/BulletType.java'],2023-11
2aaa86175505814eb84006474bc6fa91328840f7,2023-11-03 22:56:02+00:00,Anuken,Fixed #9224,2,"['core/src/mindustry/input/DesktopInput.java', 'core/src/mindustry/input/InputHandler.java']",2023-11
318ff1b5ad989d60ad97388c16836fbbbd2b3ce9,2023-11-03 22:56:10+00:00,Anuken,Merge remote-tracking branch 'origin/master',2,"['core/assets/bundles/bundle_hu.properties', 'core/src/mindustry/entities/bullet/BulletType.java']",2023-11
e02bb988c6ee422efeb1e6ea21e2887b080a0c92,2023-11-04 13:12:21+00:00,ErosAa2,Slight adjusment (#9231),1,['core/src/mindustry/content/UnitTypes.java'],2023-11
b4f01742cc8ccf5fa03c7f01160c5cf58e888717,2023-11-04 14:56:24+00:00,Ilya246,overdrivable meltdown (#9234),3,"['core/src/mindustry/content/Blocks.java', 'core/src/mindustry/entities/bullet/ContinuousBulletType.java', 'core/src/mindustry/world/blocks/defense/turrets/LaserTurret.java']",2023-11
88285c79ccfeb92427b21e3d0ed0510f48fc7e09,2023-11-04 18:00:17+00:00,Anuken,WIP hierarchical pathfinding,3,"['core/src/mindustry/Vars.java', 'core/src/mindustry/ai/ControlPathfinder.java', 'core/src/mindustry/ai/HierarchyPathFinder.java']",2023-11
24c2be499470f4c303cf07cf03b62fa4e11a3031,2023-11-04 18:00:32+00:00,summoner001,"Update bundle_hu.properties (#9236)

Minor fixes",1,['core/assets/bundles/bundle_hu.properties'],2023-11
70538e29853439baa26caeac6eae04f6e789c22f,2023-11-04 21:18:53+00:00,Anuken,suffering,2,"['core/src/mindustry/Vars.java', 'core/src/mindustry/ai/HierarchyPathFinder.java']",2023-11
2bcf5bf6843773811431f471d2ecf090620891f3,2023-11-04 21:37:29+00:00,Anuken,Better connection storage,2,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'gradle.properties']",2023-11
6b2229ffb9d7f68d9a229252fdd8cfa08f34b166,2023-11-04 21:38:50+00:00,Anuken,Fixed #9239,1,['core/src/mindustry/entities/EntityGroup.java'],2023-11
cdb6e3f85b0542fcf1201a34a050a4c872944f6f,2023-11-04 21:38:56+00:00,Anuken,Merge remote-tracking branch 'origin/master',5,"['core/assets/bundles/bundle_hu.properties', 'core/src/mindustry/content/Blocks.java', 'core/src/mindustry/content/UnitTypes.java', 'core/src/mindustry/entities/bullet/ContinuousBulletType.java', 'core/src/mindustry/world/blocks/defense/turrets/LaserTurret.java']",2023-11
f0963ef302ed2de48b126dcf2ccb0fb9bd0994ab,2023-11-06 00:09:23+00:00,PloVez,"Update bundle_ru.properties (#9244)

I've translated the settinG",1,['core/assets/bundles/bundle_ru.properties'],2023-11
c0ed5b48f7ba2c45c16c8014ffa612aca29e290e,2023-11-06 13:59:33+00:00,Anuken,Fixed #9247,2,"['core/src/mindustry/content/Blocks.java', 'core/src/mindustry/maps/generators/BasicGenerator.java']",2023-11
8f4c21799c822598352fe1957350ef593ddd6fa4,2023-11-06 13:59:40+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/assets/bundles/bundle_ru.properties'],2023-11
884482e9b645917ba6d31c6b90884415571e245f,2023-11-06 18:29:40+00:00,Anuken,Fixed #9248,1,['core/src/mindustry/ai/types/CommandAI.java'],2023-11
cfb0ea1c8cd7dc8f5d564a7a498291760a71eaf7,2023-11-07 00:21:29+00:00,Anuken,Cluster A* progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
e4eadbbb7f35db3093a0a3d13272bdfbedfaead3,2023-11-07 01:54:58+00:00,buthed010203,jlfhuyksft (#9251),1,['build.gradle'],2023-11
d6d9a52ef9c8715f95479f4f7739c994ba797516,2023-11-07 03:51:47+00:00,Anuken,"It works, but badly",2,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/content/Fx.java']",2023-11
a17dcbca5aee0147cfb70d331e734984030c4028,2023-11-07 04:02:26+00:00,Anuken,Heuristic fixed,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
0186c35a1a5d77b3b28a267dc937ef3360bc9e41,2023-11-07 05:11:44+00:00,Anuken,Flowfield tests,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
65d0b6adccc0685b8e7dc4ec04b09f4c70e3b535,2023-11-07 15:56:17+00:00,Anuken,progress,3,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/ai/types/CommandAI.java', 'gradle.properties']",2023-11
6dff68e7d90c63e494beb732d8e3f64cd13e76d7,2023-11-07 19:42:42+00:00,ApsZoldat,Texture marker implementation,5,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/game/MapObjectives.java', 'core/src/mindustry/logic/LExecutor.java', 'core/src/mindustry/logic/LMarkerControl.java', 'core/src/mindustry/logic/LStatements.java']",2023-11
d53ac76461028eed7602b6929f6a17e5880e6b18,2023-11-07 21:13:50+00:00,KotMilkMeoWtwo,"Update servers_v7.json (#9243)

I changed the host ip.",1,['servers_v7.json'],2023-11
8f97625fa1544c38c500e82e5f26af4e9ac78d0f,2023-11-08 02:41:13+00:00,TheRadioactiveBanana,Eradication Mindustry IP change (#9241),1,['servers_v7.json'],2023-11
5c50356fb226767a9b55db5402930c6dc109c348,2023-11-08 03:38:53+00:00,The1Crux,"Update servers_v7.json (#9255)

Crux's Revelations servers addition",1,['servers_v7.json'],2023-11
498bf079ec152dae273cd1cff3acfa4a160d064b,2023-11-08 03:44:22+00:00,GeraldEV,"Move Surge Alloy in ErekirTechTree to the correct position (#9253)

Surge Alloy can be first obtained on the ""Ravine"" map.
Thorium can be first obtained on the ""Caldera"" map.
The ""Ravine"" map must be unlocked and completed before the ""Caldera"" map can be accessed.
Since Surge Alloy isn't required to produce Thorium (and vice versa), they should appear at the same level of the tech tree, under Tungsten.

Signed-off-by: Gerald Elder-Vass <geraldev@hotmail.co.uk>",1,['core/src/mindustry/content/ErekirTechTree.java'],2023-11
be44e283d8abec55bd9a1c5fc702d3065353e2bb,2023-11-08 13:42:48+00:00,Anuken,progress,2,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/content/Fx.java']",2023-11
e7a0d0589538b25a1fc2244837b4605565e00341,2023-11-08 13:47:40+00:00,Anuken,Update servers_v7.json,1,['servers_v7.json'],2023-11
afc97ebeda954edc8371185eb93f7f71238cdd03,2023-11-08 13:56:12+00:00,StalkerBaran,"Update servers_v7.json (#9256)

Update ""MeowIsland"" IP servers (Dont ask about ""minecraft"" in IP names, I using host for minecraft and its working on mindustry(no jokes plz, I know... its stupid... but its working))",1,['servers_v7.json'],2023-11
7f805f171222756c814594168ece77ab19c2bd14,2023-11-08 14:02:20+00:00,Anuken,Fixed #9257,2,"['core/src/mindustry/world/blocks/distribution/ItemBridge.java', 'gradle.properties']",2023-11
bc6434bb64184e6ae2ac81d963031cb557915c2a,2023-11-08 14:02:27+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['build.gradle', 'core/src/mindustry/content/ErekirTechTree.java', 'servers_v7.json']",2023-11
66b8a6f93979de8ced295c2d3d91a18c6dd671c2,2023-11-08 15:12:35+00:00,Anuken,Reverted fix for #9257,1,['core/src/mindustry/world/blocks/distribution/ItemBridge.java'],2023-11
70e112e8849f6246d25a5d6181b7de0f5cfac8ba,2023-11-08 18:20:07+00:00,Anuken,Moving new pathfinding to a new thread,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
0da4f763b37c718706d7bc8f1082d058321e19a0,2023-11-08 22:18:30+00:00,KotMilkMeoWtwo,"Update servers_v7.json (#9258)

I'm sorry, I made a mistake in the domain",1,['servers_v7.json'],2023-11
358a9ca98bcf292a3845e06128ab1d92dcdfb935,2023-11-09 14:49:50+00:00,Anuken,progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
69e2f6b93b4592bf898af6e6461c98fb15526b59,2023-11-10 06:57:04+00:00,Anuken,progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
9bf23bfcc85ecf350ec41c4f33c7cd837e4909d4,2023-11-10 07:00:15+00:00,Anuken,Fixed #9260,1,['core/src/mindustry/service/GameService.java'],2023-11
2ab3ad0330cdf3ddec9d5527c584cd164c192f79,2023-11-10 07:00:20+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['servers_v7.json'],2023-11
24b7d99a691b21162b84d0575665da71fce68f16,2023-11-10 18:48:41+00:00,Anuken,progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
71beeae32a965ca9d3301a699a13979e6dbbd380,2023-11-11 06:46:18+00:00,XuwenMeimei,Update servers_v7.json (#9262),1,['servers_v7.json'],2023-11
fbd0675f750a75107609c5b334c82e95a9021b54,2023-11-11 14:36:22+00:00,osp54,someone forgot to place comma 💀 (#9263),1,['servers_v7.json'],2023-11
c4dc095adb062d117db40041c2e33c10072366d6,2023-11-11 14:55:01+00:00,ApsZoldat,"Minor ban/unban instruction and join dialog changes (#9249)

* Make PlacementFragment update after world processor's ban/unban instructions, add buttons in community server list to add server as remote

* Small world processor ban/unban optimization",3,"['core/src/mindustry/logic/LExecutor.java', 'core/src/mindustry/ui/dialogs/JoinDialog.java', 'core/src/mindustry/ui/fragments/PlacementFragment.java']",2023-11
5a14302d68fe1623e9d0212ccf6f2124240e15ff,2023-11-11 15:41:53+00:00,Anuken,progress,2,"['core/src/mindustry/ai/ControlPathfinder.java', 'core/src/mindustry/ai/HierarchyPathFinder.java']",2023-11
0cf27034cff50205bc9bbdc41c922c2119adc391,2023-11-11 16:26:42+00:00,Anuken,progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
cacfe063625acff8b8a1be40dc54b940ad229c94,2023-11-11 17:28:10+00:00,Anuken,progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
af7598dcc6c5800208bbe5e26cacf29b80c3939d,2023-11-11 19:20:48+00:00,Anuken,"Actually functional, but terrible",3,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/ai/RtsAI.java', 'core/src/mindustry/ai/types/CommandAI.java']",2023-11
381fd12aad9ed3db919694662b46a6617d2e2de8,2023-11-12 00:59:14+00:00,Anuken,Still terrible,3,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/ai/RtsAI.java', 'core/src/mindustry/entities/comp/TankComp.java']",2023-11
e317a0da9e1f9152bf380fb995205790eaea6fd2,2023-11-12 01:48:15+00:00,ArkSourcer,"Agua part 2 (#9266)

* Funny change

* Update servers_v7.json

* Update bundle_es.properties

Traductions for the bundle_es
By ArkSource

* Update servers_v7.json

* Agua prt 2",1,['servers_v7.json'],2023-11
8282a1e1bb0783ee222089bae7279d4030298991,2023-11-12 14:49:07+00:00,Anuken,Fixed #9269,1,['core/src/mindustry/service/GameService.java'],2023-11
84eb35ec8341cf283fc1c2b692728a3b000297f6,2023-11-12 14:49:12+00:00,Anuken,Merge remote-tracking branch 'origin/master',4,"['core/src/mindustry/logic/LExecutor.java', 'core/src/mindustry/ui/dialogs/JoinDialog.java', 'core/src/mindustry/ui/fragments/PlacementFragment.java', 'servers_v7.json']",2023-11
4c15e0e0fccdd6a7f1f2424b5ef1e75ec81431e9,2023-11-12 14:49:20+00:00,Hahaa13,"Good Bye VnDustry (#9268)

* Update servers_v7.json

* Update servers_v7.json",1,['servers_v7.json'],2023-11
997702b9de207bd3e33269135e42c9e768baa283,2023-11-12 17:34:03+00:00,Anuken,progress,2,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/ai/types/LogicAI.java']",2023-11
d2595543f9a2dab344e13c68811e43289f4667c8,2023-11-13 02:19:45+00:00,phinner,"Update French translations (#9140)

* chore: Synchronize lines

* chore: Remove empty space in bundle.properties

* chore: Translate to baguette

* Fixes for baguette language translations (#3)

* fix fpr translate to bagette language

---------

Co-authored-by: Phinner <62483793+phinner@users.noreply.github.com>

* chore: Smolchange

* chore: Apply @VizardAlpha suggestions

---------

Co-authored-by: ZetaMap <56844734+ZetaMap@users.noreply.github.com>",2,"['core/assets/bundles/bundle.properties', 'core/assets/bundles/bundle_fr.properties']",2023-11
06bacab7102dc51bca2470cf98d75d4f943199ae,2023-11-13 02:55:16+00:00,Anuken,Crash fix,2,"['core/src/mindustry/ai/types/CommandAI.java', 'core/src/mindustry/world/blocks/units/UnitAssembler.java']",2023-11
a836a64b5b6fb6ae7913a024d7d52add6f69d611,2023-11-13 02:55:21+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['core/assets/bundles/bundle.properties', 'core/assets/bundles/bundle_fr.properties', 'servers_v7.json']",2023-11
dd9927d72dc4bdce34b637339176b6040d29846c,2023-11-13 07:10:45+00:00,BalaM314,Correctly read item capacity in linked vaults (#9273),1,['core/src/mindustry/world/blocks/storage/StorageBlock.java'],2023-11
d780ee0434428ae6a3107fb3659007abb0893146,2023-11-13 17:38:07+00:00,abcxyzDustry,Update servers_v7.json (#9276),1,['servers_v7.json'],2023-11
c434e18f8f39803dbfeca4b9a8b590042d8f1248,2023-11-13 20:25:44+00:00,ApsZoldat,Add drawing layers to markers,7,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/core/Renderer.java', 'core/src/mindustry/game/MapObjectives.java', 'core/src/mindustry/graphics/OverlayRenderer.java', 'core/src/mindustry/logic/LMarkerControl.java', 'core/src/mindustry/logic/LStatement.java', 'core/src/mindustry/logic/LStatements.java']",2023-11
d138aa7568f59f318d698c0f1fd54bd6929d68ff,2023-11-14 15:27:51+00:00,Darkness6030,Update Blocks.java (#9278),1,['core/src/mindustry/content/Blocks.java'],2023-11
1a763a5db3185d0a7c578902060f432280ea4eac,2023-11-15 01:08:13+00:00,Anuken,Beam nodes now display graph status,1,['core/src/mindustry/world/blocks/power/BeamNode.java'],2023-11
299457cea5d38b1de0e97415de81c0b5e237b485,2023-11-15 01:08:22+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['core/src/mindustry/content/Blocks.java', 'core/src/mindustry/world/blocks/storage/StorageBlock.java', 'servers_v7.json']",2023-11
0c801b5c3202f4611b0da08b1453fc26bbc61081,2023-11-15 02:33:36+00:00,abcxyzDustry,Update servers_v7.json (#9280),1,['servers_v7.json'],2023-11
70132436dbcaaa215ae882bfa1695eba817d9e90,2023-11-15 02:38:26+00:00,Anuken,arc,1,['gradle.properties'],2023-11
ba6d2fc9e5ec20f53ac2b0ebba0d951227838cbf,2023-11-15 02:38:30+00:00,Anuken,Merge branch 'master' of https://github.com/Anuken/Mindustry,1,['servers_v7.json'],2023-11
1c96da3d67acfefa4c4b67f7cb957fdc7578c542,2023-11-15 05:08:27+00:00,Kieaer,Update servers_v7.json (#9282),1,['servers_v7.json'],2023-11
587ff8bb467b2bd0f9f870669f1582f8d3833dab,2023-11-16 01:03:55+00:00,Anuken,Proper path cost support,6,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/ai/types/CommandAI.java', 'core/src/mindustry/ai/types/LogicAI.java', 'core/src/mindustry/entities/comp/UnitComp.java', 'core/src/mindustry/type/UnitType.java', 'gradle.properties']",2023-11
c8209d568ffcda72898b57d8dbe8a824cc3c14d5,2023-11-16 01:50:24+00:00,Anuken,progress,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
565d3313a4e0df5d06e4f74f4a6b21bf046d494c,2023-11-16 14:56:58+00:00,Anuken,Invalidate path requests,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
7a3476b9f7ed456aca9416c7a261688cbafda437,2023-11-16 14:58:01+00:00,Anuken,Debug property,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
af71006f3f2b5654ccb01dddedff56205316b389,2023-11-16 14:58:25+00:00,Anuken,Removed flowfield time restrictions,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
c72eb5bd9c4f27496ae5bcb5085ae9ee353f0fee,2023-11-16 16:00:31+00:00,Anuken,Cleanup,2,"['core/src/mindustry/ai/HierarchyPathFinder.java', 'core/src/mindustry/ai/types/CommandAI.java']",2023-11
53967d4d70a4830a1c7afc3a6638a759fe5eb4de,2023-11-16 16:01:42+00:00,GergoEB,"Fix format, it was breaking my thing (#9283)",1,['servers_v7.json'],2023-11
e5b3488a054946f2ed17fa060165bc22994d74fb,2023-11-17 13:18:48+00:00,abcxyzDustry,Update servers_v7.json (#9286),1,['servers_v7.json'],2023-11
171da8cf9bbbd130c317cbb6dd615d90a7b2e21f,2023-11-17 21:48:03+00:00,Anuken,Minor optimizations,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
9fab556e81e2aa3354601b9aeec073b8550e0af0,2023-11-17 22:04:47+00:00,Anuken,Debugging disabled,1,['core/src/mindustry/ai/HierarchyPathFinder.java'],2023-11
4c33eed833b4f13e3e41f2d443322dd14d43087f,2023-11-17 23:47:52+00:00,Anuken,RailBulletType pierceCap,1,['core/src/mindustry/entities/bullet/RailBulletType.java'],2023-11
60c05587a7a1d0f14ad2c25702caa57c2332e17e,2023-11-17 23:47:59+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['servers_v7.json'],2023-11
5d1ec319bcf3d91952740c440d760c096bb62348,2023-11-18 00:12:56+00:00,Anuken,BulletType delayFrags workaround,3,"['core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/entities/bullet/LaserBulletType.java', 'core/src/mindustry/entities/bullet/RailBulletType.java']",2023-11
