number,state,created_at,merged_at,closed_at,title
1761,closed,2020-03-27 09:37:15+00:00,2020-03-27 20:02:27+00:00,2020-03-27 20:02:27+00:00,czech translation for 104.x
1760,closed,2020-03-27 09:30:33+00:00,2020-03-27 14:10:08+00:00,2020-03-27 14:10:08+00:00,update bundle_ru.properties
1759,closed,2020-03-26 20:24:24+00:00,,2020-03-26 20:31:30+00:00,"make buildtime, time, and speedscl public"
1755,closed,2020-03-26 14:11:21+00:00,2020-03-26 15:30:05+00:00,2020-03-26 15:30:05+00:00,update bundle_it.properties
1754,closed,2020-03-25 23:04:16+00:00,2020-03-25 23:55:34+00:00,2020-03-25 23:55:34+00:00,bind plasma sprite's size to reactor's size
1752,closed,2020-03-25 12:20:58+00:00,,2020-03-25 16:27:41+00:00,add server mindustry.ru:8000
1750,closed,2020-03-24 23:52:07+00:00,2020-03-27 20:02:22+00:00,2020-03-27 20:02:22+00:00,update bundle_pt_br.properties
1748,closed,2020-03-24 22:11:09+00:00,2020-03-27 17:00:19+00:00,2020-03-27 17:00:19+00:00,update bundle_es.properties
1747,closed,2020-03-24 12:10:03+00:00,2020-03-26 22:40:35+00:00,2020-03-26 22:40:35+00:00,update bundle.properties
1746,closed,2020-03-24 12:06:07+00:00,2020-03-27 16:33:23+00:00,2020-03-27 16:33:23+00:00,update bundle_ru.properties
1745,closed,2020-03-24 11:48:43+00:00,,2020-03-24 13:26:29+00:00,update and rename core/assets/bundles/bundle.properties to  ядро/ акт…
1744,closed,2020-03-24 11:45:40+00:00,,2020-03-24 13:26:16+00:00,update and rename core/assets/bundles/bundle_ru.properties to  ядро/ …
1743,closed,2020-03-24 11:36:38+00:00,,2020-03-24 13:25:46+00:00,update and rename core/assets/bundles/bundle_ru.properties to  ядро/ …
1742,closed,2020-03-24 06:01:33+00:00,2020-03-24 15:18:06+00:00,2020-03-24 15:18:06+00:00,update bundle_pl.properties
1738,closed,2020-03-23 20:48:37+00:00,,2020-04-11 22:53:12+00:00,updated tutorial text and added emojis
1735,closed,2020-03-22 14:10:18+00:00,2020-03-27 16:33:13+00:00,2020-03-27 16:33:13+00:00,update bundle_ru.properties
1733,closed,2020-03-21 18:13:52+00:00,,2020-07-02 16:07:33+00:00,add category key bindings
1724,closed,2020-03-17 23:40:50+00:00,2020-03-27 19:58:43+00:00,2020-03-27 19:58:43+00:00,update bundle_fi.properties
1722,closed,2020-03-17 19:19:10+00:00,,2020-07-14 17:53:36+00:00,conveyor/conduit upgrade assistance
1720,closed,2020-03-17 15:02:00+00:00,2020-03-17 16:02:48+00:00,2020-03-17 16:02:48+00:00,update bundle_fi.properties
1718,closed,2020-03-17 12:28:13+00:00,2020-03-17 16:02:57+00:00,2020-03-17 16:02:57+00:00,update bundle_zh_tw.properties
1716,closed,2020-03-16 09:57:14+00:00,2020-03-27 20:53:04+00:00,2020-03-27 20:53:04+00:00,fix uk translation
1713,closed,2020-03-15 22:45:42+00:00,2020-03-26 22:40:50+00:00,2020-03-26 22:40:50+00:00,czech translation - 104.x translation
1710,closed,2020-03-15 17:32:37+00:00,2020-03-27 17:00:10+00:00,2020-03-27 17:00:10+00:00,update bundle_fr.properties
1709,closed,2020-03-15 17:31:27+00:00,2020-03-15 18:02:47+00:00,2020-03-15 18:02:48+00:00,material refund when deconstructing is now a map rule
1700,closed,2020-03-12 13:33:46+00:00,2020-03-27 20:03:09+00:00,2020-03-27 20:03:09+00:00,update bundle_zh_cn.properties
1699,closed,2020-03-11 10:13:40+00:00,2020-03-27 19:56:35+00:00,2020-03-27 19:56:35+00:00,grammar corrections
1698,closed,2020-03-10 22:48:46+00:00,2020-03-26 22:30:34+00:00,2020-03-26 22:30:34+00:00,let scripts require from the same mod
1696,closed,2020-03-10 05:51:57+00:00,2020-03-28 03:24:23+00:00,2020-03-28 03:24:23+00:00,create short-description.txt
1695,closed,2020-03-10 05:23:30+00:00,2020-03-26 21:43:19+00:00,2020-03-26 21:43:19+00:00,update bundle_ja.properties
1694,closed,2020-03-10 02:43:13+00:00,2020-03-27 19:56:26+00:00,2020-03-27 19:56:26+00:00,ru updates
1693,closed,2020-03-09 17:18:50+00:00,2020-03-27 19:56:18+00:00,2020-03-27 19:56:18+00:00,update bundle_uk_ua.properties
1692,closed,2020-03-09 15:46:19+00:00,2020-03-27 17:01:14+00:00,2020-03-27 17:01:14+00:00,fixed small things/changes to bundle_tr.properties
1691,closed,2020-03-09 12:39:09+00:00,,2020-03-26 22:25:20+00:00,[6.0] affinity antonym
1687,closed,2020-03-08 14:45:56+00:00,,2020-04-23 18:13:16+00:00,water extractors are sorta nerfed
1686,closed,2020-03-08 14:44:30+00:00,,2020-03-08 14:45:38+00:00,nearby water extractors decrease efficiency
1684,closed,2020-03-08 00:02:02+00:00,2020-03-08 03:47:13+00:00,2020-03-08 03:47:13+00:00,set current mod to required mod
1683,closed,2020-03-07 16:38:22+00:00,2020-03-27 19:56:10+00:00,2020-03-27 19:56:10+00:00,update bundle_fr.properties
1681,closed,2020-03-07 11:26:05+00:00,2020-03-27 19:11:17+00:00,2020-03-27 19:11:17+00:00,update bundle_ja.properties
1678,closed,2020-03-06 07:10:46+00:00,,2020-03-24 15:18:18+00:00,touched the player and var classes to add ability to pull getping() f…
1677,closed,2020-03-05 20:36:28+00:00,2020-03-05 20:58:11+00:00,2020-03-05 20:58:11+00:00,add mod name to js print()
1674,closed,2020-03-05 10:36:35+00:00,,2020-03-05 10:37:05+00:00,[projector] visualization
1671,closed,2020-03-04 18:06:59+00:00,2020-03-04 18:52:03+00:00,2020-03-04 18:52:03+00:00,create 104.4
1670,closed,2020-03-04 17:06:21+00:00,2020-03-04 18:53:28+00:00,2020-03-04 18:53:28+00:00,small ru fix
1669,closed,2020-03-04 16:47:05+00:00,2020-03-04 18:51:57+00:00,2020-03-04 18:51:57+00:00,created fastlane/metadata/android/ru-ru/changelogs
1668,closed,2020-03-04 14:34:48+00:00,2020-03-04 18:53:12+00:00,2020-03-04 18:53:12+00:00,update achievements.vdf
1667,closed,2020-03-04 14:05:28+00:00,2020-03-04 16:58:16+00:00,2020-03-04 16:58:17+00:00,[code] nested app.post
1666,closed,2020-03-04 12:55:53+00:00,2020-03-04 18:53:48+00:00,2020-03-04 18:53:48+00:00,updated join.info
1665,closed,2020-03-04 12:51:35+00:00,2020-03-04 18:53:55+00:00,2020-03-04 18:53:55+00:00,update bundle_zh_tw.properties
1664,closed,2020-03-04 12:37:12+00:00,,2020-03-04 14:09:10+00:00,reverted ru translation of the tower defense genre
1663,closed,2020-03-04 12:16:49+00:00,2020-03-04 18:53:20+00:00,2020-03-04 18:53:20+00:00,ru updates to android description
1662,closed,2020-03-04 12:08:32+00:00,,2020-03-04 14:08:55+00:00,reverted ru translation of the tower defense genre
1658,closed,2020-03-03 15:14:09+00:00,2020-03-03 15:36:34+00:00,2020-03-03 15:36:35+00:00,updated data.import.confirm line
1656,closed,2020-03-02 13:42:08+00:00,2020-03-02 15:02:57+00:00,2020-03-02 15:02:57+00:00,grammar corrections
1655,closed,2020-03-02 11:03:45+00:00,,2020-03-02 15:02:38+00:00,bug_report.md table uppercase
1653,closed,2020-03-01 11:48:38+00:00,,2020-03-01 18:59:42+00:00,added more commands into game
1650,closed,2020-02-29 12:52:17+00:00,2020-02-29 14:02:46+00:00,2020-02-29 14:02:46+00:00,add bundle_lt.properties for lithuanian translation
1649,closed,2020-02-29 12:10:40+00:00,,2020-03-23 16:50:26+00:00,add ctrl+scroll (forced zoom) info to the tutorial
1648,closed,2020-02-28 21:25:41+00:00,,2020-03-01 19:00:38+00:00,add shebang to convert_sounds.sh
1646,closed,2020-02-28 19:58:59+00:00,,2020-03-27 20:19:56+00:00,steam and gp page changes
1645,closed,2020-02-28 19:27:51+00:00,2020-02-28 20:47:28+00:00,2020-02-28 20:47:28+00:00,gp ru full_description.txt grammar fix
1644,closed,2020-02-27 20:08:38+00:00,2020-03-01 02:46:39+00:00,2020-03-01 02:46:39+00:00,6.0
1643,closed,2020-02-27 16:34:08+00:00,2020-03-02 02:04:08+00:00,2020-03-02 02:04:08+00:00,update bundle_pl.properties
1641,closed,2020-02-26 18:58:20+00:00,,2020-02-28 19:57:24+00:00,smaller updates to russian translation
1640,closed,2020-02-26 16:28:53+00:00,,2020-02-29 21:00:06+00:00,small updates to russian translation
1639,closed,2020-02-26 14:54:11+00:00,2020-02-26 16:01:56+00:00,2020-02-26 16:01:56+00:00,update silicon translation in spanish
1638,closed,2020-02-25 16:02:22+00:00,2020-02-25 17:06:19+00:00,2020-02-25 17:06:19+00:00,[quality of life] console-style chat scrolling
1636,closed,2020-02-25 13:16:15+00:00,2020-03-04 18:52:21+00:00,2020-03-04 18:52:21+00:00,update bundle_uk_ua.properties
1633,closed,2020-02-24 20:03:48+00:00,2020-02-24 20:06:33+00:00,2020-02-24 20:06:33+00:00,[mods] add floatf/p and func to global.js
1632,closed,2020-02-24 15:53:13+00:00,,2020-03-27 19:55:04+00:00,update bundle_pt_br.properties
1631,closed,2020-02-24 15:46:18+00:00,,2020-03-02 21:29:21+00:00,update bundle_pt_br.properties
1630,closed,2020-02-24 14:09:03+00:00,2020-02-24 16:44:40+00:00,2020-02-24 16:44:40+00:00,[question] adminaction
1629,closed,2020-02-24 10:56:21+00:00,2020-03-02 02:03:42+00:00,2020-03-02 02:03:42+00:00,update bundle_ko.properties
1628,closed,2020-02-24 08:05:26+00:00,2020-03-27 19:53:16+00:00,2020-03-27 19:53:16+00:00,update bundle_pt_br.properties
1627,closed,2020-02-24 05:31:39+00:00,2020-03-27 19:54:41+00:00,2020-03-27 19:54:41+00:00,update bundle_pt_br.properties
1626,closed,2020-02-23 21:45:12+00:00,2020-03-02 02:03:01+00:00,2020-03-02 02:03:01+00:00,[lang] changed some nl translations
1625,closed,2020-02-23 09:22:05+00:00,2020-02-23 15:34:54+00:00,2020-02-23 15:34:54+00:00,[serverlist] nydus
1624,closed,2020-02-23 08:44:51+00:00,2020-02-23 15:44:09+00:00,2020-02-23 15:44:09+00:00,update bundle_es.properties
1621,closed,2020-02-22 14:16:17+00:00,2020-02-22 15:33:23+00:00,2020-02-22 15:33:23+00:00,translated #1593
1619,closed,2020-02-22 08:12:58+00:00,2020-02-22 13:43:55+00:00,2020-02-22 13:43:55+00:00,[typo] space in es bundle
1617,closed,2020-02-21 17:59:26+00:00,2020-02-21 18:49:16+00:00,2020-02-21 18:49:16+00:00,[typo] administration.getbanned()
1615,closed,2020-02-21 10:54:50+00:00,2020-02-21 14:57:49+00:00,2020-02-21 14:57:49+00:00,[votekick] neutral ballot 
1613,closed,2020-02-21 05:23:28+00:00,2020-02-21 14:58:12+00:00,2020-02-21 14:58:12+00:00,fixed small typo
1612,closed,2020-02-20 11:15:10+00:00,2020-02-21 21:27:06+00:00,2020-02-21 21:27:06+00:00,czech translation - sync with v104
1611,closed,2020-02-20 08:47:03+00:00,2020-02-20 15:46:38+00:00,2020-02-20 15:46:38+00:00,update bundle_pl.properties
1608,closed,2020-02-19 18:01:52+00:00,,2020-02-19 18:17:32+00:00,prevent construction/deconstruction of blocks on other teams
1607,closed,2020-02-19 02:54:10+00:00,2020-02-19 04:52:06+00:00,2020-02-19 04:52:06+00:00,reset local player name on disconnect
1605,closed,2020-02-18 00:00:42+00:00,2020-03-02 15:40:50+00:00,2020-03-02 15:40:50+00:00,added aa ffa to server list
1603,closed,2020-02-17 21:03:02+00:00,2020-02-18 16:45:13+00:00,2020-02-18 16:45:13+00:00,update servers.json
1597,closed,2020-02-16 18:07:04+00:00,2020-02-18 16:51:37+00:00,2020-02-18 16:51:38+00:00,update block.pyratite-mixer.description
1596,closed,2020-02-16 15:56:40+00:00,,2020-02-16 19:18:52+00:00,itemsource and liquid source always show all items
1595,closed,2020-02-16 15:43:17+00:00,2020-07-14 14:41:29+00:00,2020-07-14 14:41:29+00:00,create bundle_da.properties
1594,closed,2020-02-16 12:13:42+00:00,,2020-03-02 02:08:50+00:00,"removed the ""no global server list"" note"
1593,closed,2020-02-15 21:39:09+00:00,2020-02-21 16:38:56+00:00,2020-02-21 16:38:56+00:00,separate ambient light and solar panel efficiency
1592,closed,2020-02-15 13:16:25+00:00,2020-02-18 15:32:09+00:00,2020-02-18 15:32:09+00:00,translation to turkish
1586,closed,2020-02-14 12:38:47+00:00,,2020-02-18 15:38:30+00:00,add mindustry.tk (updated)
1584,closed,2020-02-14 11:33:40+00:00,2020-03-02 02:06:16+00:00,2020-03-02 02:06:16+00:00,ru updates
1583,closed,2020-02-14 10:35:43+00:00,2020-02-18 15:39:22+00:00,2020-02-18 15:39:22+00:00,6.0
1582,closed,2020-02-14 09:16:43+00:00,,2020-02-18 16:46:05+00:00,update bundle_de.properties
1581,closed,2020-02-14 08:20:10+00:00,,2020-03-26 15:50:59+00:00,new server.json
1579,closed,2020-02-14 01:02:59+00:00,2020-02-24 16:46:20+00:00,2020-02-24 16:46:21+00:00,update bundle_zh_tw.properties
1578,closed,2020-02-13 12:23:10+00:00,2020-03-02 02:09:08+00:00,2020-03-02 02:09:08+00:00,update bundle_ja.properties
1575,closed,2020-02-13 07:55:05+00:00,2020-02-13 13:43:06+00:00,2020-02-13 13:43:06+00:00,[typo] appropriate
1574,closed,2020-02-13 06:57:15+00:00,2020-02-13 13:42:41+00:00,2020-02-13 13:42:41+00:00,update bundle_zh_cn.properties
1573,closed,2020-02-13 02:49:11+00:00,2020-02-18 15:31:47+00:00,2020-02-18 15:31:47+00:00,update bundle_es to version #149465
1572,closed,2020-02-13 00:39:19+00:00,2020-03-26 23:01:24+00:00,2020-03-26 23:01:24+00:00,add search bar in playerlist
1571,closed,2020-02-12 21:11:59+00:00,2020-02-18 15:32:30+00:00,2020-02-18 15:32:30+00:00,added new lines and some small translation.s
1570,closed,2020-02-12 20:27:07+00:00,2020-03-02 18:37:04+00:00,2020-03-02 18:37:04+00:00,"add ""pardon"" command for votekicks"
1569,closed,2020-02-12 19:29:04+00:00,2020-02-12 19:32:53+00:00,2020-02-12 19:32:53+00:00,:)
1568,closed,2020-02-12 19:11:18+00:00,2020-02-12 19:33:03+00:00,2020-02-12 19:33:03+00:00,update servers.json
1567,closed,2020-02-12 19:04:50+00:00,,2020-02-12 19:10:31+00:00,update servers.json
1566,closed,2020-02-12 18:40:27+00:00,,2020-03-26 21:39:34+00:00,[quality of life] better visiualize sorters with no filter
1564,closed,2020-02-12 17:27:50+00:00,,2020-02-13 02:50:39+00:00,update bundle_es.properties
1563,closed,2020-02-12 16:10:47+00:00,,2020-02-12 16:17:07+00:00,[quality of life] illuminator color on the minimap
1562,closed,2020-02-12 14:44:25+00:00,,2020-03-23 21:16:59+00:00,translations; missing tags added
1557,closed,2020-02-12 09:15:50+00:00,,2020-02-12 14:16:29+00:00,update bundle_ru.properties
1553,closed,2020-02-12 00:46:36+00:00,2020-02-12 02:42:09+00:00,2020-02-12 02:42:10+00:00,"translated; spelling errors, odd phrases removed"
1551,closed,2020-02-11 18:55:04+00:00,,2020-02-11 19:02:12+00:00,add mindustry-suggestions repository to .github workflow
1550,closed,2020-02-11 17:58:55+00:00,,2020-03-26 22:44:07+00:00,[byte logic] 104
1549,closed,2020-02-11 13:28:04+00:00,2020-02-11 16:10:51+00:00,2020-02-11 16:10:51+00:00,allow admins to bypass the playerlimit [server]
1548,closed,2020-02-11 12:33:10+00:00,2020-02-11 16:13:27+00:00,2020-02-11 16:13:27+00:00,update readme.md
1546,closed,2020-02-10 15:34:07+00:00,2020-04-28 16:32:10+00:00,2020-04-28 16:32:10+00:00,[lang] nl some small changes
1541,closed,2020-02-09 17:07:41+00:00,2020-02-10 03:26:48+00:00,2020-02-10 03:26:48+00:00,"updated ""full implementation of #1494"""
1540,closed,2020-02-09 01:38:43+00:00,,2020-02-10 12:22:12+00:00,add hostevent
1539,closed,2020-02-08 23:39:15+00:00,,2020-03-28 03:10:43+00:00,threshold unloader
1537,closed,2020-02-08 21:29:44+00:00,2020-02-08 21:41:34+00:00,2020-02-08 21:41:34+00:00,trim schematic string before calling base64decoder
1535,closed,2020-02-08 17:01:03+00:00,,2020-02-08 17:17:19+00:00,additional category(mod)
1534,closed,2020-02-08 14:43:26+00:00,,2020-02-09 01:28:46+00:00,return map from worldloadevent
1533,closed,2020-02-08 13:05:05+00:00,2020-02-11 20:25:30+00:00,2020-02-11 20:25:30+00:00,"update servers.json, add pvp server mindustry.ru:7000"
1532,closed,2020-02-08 05:58:51+00:00,,2020-02-11 12:01:50+00:00,[byte logic] 103 master merge
1528,closed,2020-02-07 09:09:41+00:00,2020-02-07 13:25:27+00:00,2020-02-07 13:25:27+00:00,fix a typo
1525,closed,2020-02-07 00:02:59+00:00,2020-02-11 20:25:39+00:00,2020-02-11 20:25:39+00:00,update bundle_pt_br.properties
1522,closed,2020-02-06 12:29:17+00:00,,2020-07-14 02:26:30+00:00,deutsche sprache aktualisiert.
1519,closed,2020-02-06 09:55:50+00:00,2020-02-11 20:25:53+00:00,2020-02-11 20:25:53+00:00,update bundle_zh_tw.properties
1518,closed,2020-02-06 07:07:50+00:00,,2020-02-08 14:11:38+00:00,new storage block: max unloader
1517,closed,2020-02-06 05:21:29+00:00,2020-02-06 19:46:34+00:00,2020-02-06 19:46:34+00:00,for consistency
1514,closed,2020-02-05 18:12:20+00:00,2020-02-11 21:31:15+00:00,2020-02-11 21:31:15+00:00,make batteries glow based on power contents (a redo that works)
1509,closed,2020-02-04 19:24:31+00:00,2020-02-05 18:06:17+00:00,2020-02-05 18:06:17+00:00,3rd times the charm
1508,closed,2020-02-04 09:50:23+00:00,2020-02-05 23:36:56+00:00,2020-02-05 23:36:56+00:00,[formatting] add newline to file(s)
1506,closed,2020-02-04 02:11:20+00:00,,2020-03-26 21:42:56+00:00,"seperate flame and topregion rendering, for better code readability."
1505,closed,2020-02-04 00:25:07+00:00,,2020-02-04 00:42:29+00:00,make the flame optional on genericsmelter blocks.
1503,closed,2020-02-03 19:59:17+00:00,2020-02-03 20:55:53+00:00,2020-02-03 20:55:53+00:00,format sprite packing command in readme.md
1502,closed,2020-02-03 19:28:03+00:00,2020-02-03 19:44:55+00:00,2020-02-03 19:44:55+00:00,add sprite packing command to readme.md
1501,closed,2020-02-03 18:59:56+00:00,2020-02-11 20:32:19+00:00,2020-02-11 20:32:19+00:00,update bundle_nl.properties
1499,closed,2020-02-03 16:42:25+00:00,2020-02-03 17:37:29+00:00,2020-02-03 17:37:29+00:00,update bundle_nl.properties
1498,closed,2020-02-03 15:06:03+00:00,,2020-02-13 13:43:17+00:00,[mods] let mechs/units override drawshadows
1497,closed,2020-02-03 13:30:31+00:00,2020-02-03 13:51:19+00:00,2020-02-03 13:51:19+00:00,[texture] core nucleus lighting fix
1495,closed,2020-02-03 10:14:58+00:00,2020-02-04 01:27:26+00:00,2020-02-04 01:27:26+00:00,improved itemmodule::take() behavior
1494,closed,2020-02-02 14:54:46+00:00,,2020-02-06 00:06:06+00:00,[quality of life] server list categories
1492,closed,2020-02-02 13:59:05+00:00,2020-02-02 15:41:09+00:00,2020-02-02 15:41:09+00:00,[quality of life] hide drop zone warning when you're immune
1491,closed,2020-02-02 13:54:23+00:00,,2020-03-01 13:47:34+00:00,update achievements.vdf
1490,closed,2020-02-02 02:54:20+00:00,2020-02-11 20:33:26+00:00,2020-02-11 20:33:26+00:00,update bundle_ko.properties
1488,closed,2020-02-01 08:54:11+00:00,,2020-02-05 23:36:27+00:00,added my server
1485,closed,2020-01-31 15:35:05+00:00,2020-02-03 17:54:07+00:00,2020-02-03 17:54:07+00:00,translated stat.playtime
1482,closed,2020-01-30 21:51:49+00:00,2020-02-05 23:37:21+00:00,2020-02-05 23:37:21+00:00,bundle_de.properties: merge prs + further improvements
1481,closed,2020-01-30 17:20:26+00:00,,2020-01-30 18:13:41+00:00,gitignore - adding mods/ and *.bat
1480,closed,2020-01-30 17:11:54+00:00,,2020-01-30 17:13:45+00:00,gitignore update: mods/ and .bat
1477,closed,2020-01-30 07:38:08+00:00,2020-02-11 21:03:38+00:00,2020-02-11 21:03:38+00:00,controlled script loading
1476,closed,2020-01-30 05:06:11+00:00,2020-03-27 20:31:07+00:00,2020-03-27 20:31:07+00:00,update chinese steam description
1475,closed,2020-01-30 05:04:20+00:00,2020-03-27 20:32:53+00:00,2020-03-27 20:32:53+00:00,update chinese steam achievements
1473,closed,2020-01-29 21:32:58+00:00,2020-02-08 01:42:15+00:00,2020-02-08 01:42:15+00:00,finnish translation & grammar update
1471,closed,2020-01-29 15:47:37+00:00,2020-01-29 16:32:42+00:00,2020-01-29 16:32:42+00:00,[fixes] message can't be sent if the same message got prevented by antispam
1468,closed,2020-01-28 23:07:51+00:00,2020-02-11 20:45:12+00:00,2020-02-11 20:45:13+00:00,update bundle_uk_ua.properties
1467,closed,2020-01-28 21:43:59+00:00,2020-02-01 22:14:07+00:00,2020-02-01 22:14:07+00:00,add mindustry.io to servers.json
1466,closed,2020-01-28 20:25:55+00:00,2020-02-11 20:45:03+00:00,2020-02-11 20:45:03+00:00,[added] dedicated players command
1464,closed,2020-01-28 18:37:59+00:00,,2020-04-28 17:27:48+00:00,[quality of life] impact reactor startup sequence
1463,closed,2020-01-28 16:35:06+00:00,2020-01-28 18:05:56+00:00,2020-01-28 18:05:56+00:00,add server mindustry.ru
1462,closed,2020-01-28 15:45:54+00:00,,2020-03-28 03:14:40+00:00,add server to servers.json
1461,closed,2020-01-28 15:43:34+00:00,,2020-02-02 13:50:59+00:00,add kr server
1459,closed,2020-01-28 05:52:27+00:00,,2020-02-18 15:38:50+00:00,adds mindustry.tk
1457,closed,2020-01-27 16:41:40+00:00,2020-01-27 17:55:19+00:00,2020-01-27 17:55:19+00:00,update servers.json
1455,closed,2020-01-27 10:31:15+00:00,2020-02-11 20:40:33+00:00,2020-02-11 20:40:33+00:00,czech translation for 103.x changelog
1454,closed,2020-01-27 03:20:07+00:00,2020-02-11 20:40:25+00:00,2020-02-11 20:40:25+00:00,update bundle_zh_tw.properties
1453,closed,2020-01-26 18:00:46+00:00,2020-01-27 17:17:53+00:00,2020-01-27 17:17:53+00:00,adding steam rich presence support.
